2025-02-07 09:36:45.86 | Guillaume | APP_v5.O.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-07 14:50:52.94 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0352 secondes

2025-02-07 14:50:56.28 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-07 14:50:56.30 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 03/02/25, 600, 15 | 
2025-02-07 14:50:56.32 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,0391 secondes

2025-02-07 14:50:56.36 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0625 secondes

2025-02-07 14:50:56.38 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-07 14:50:56.41 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/03/02/25 | 
2025-02-07 14:50:56.55 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1523 secondes

2025-02-07 14:50:56.58 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/03/02/25 | 
2025-02-07 14:50:56.64 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 14:50:56.66 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 14:50:56.68 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 14:50:56.81 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1406 secondes

2025-02-07 14:50:56.85 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 14:50:56.94 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-07 14:50:56.96 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1211 secondes

2025-02-07 14:50:56.98 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 14:50:57.27 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2891 secondes

2025-02-07 14:50:57.29 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 14:50:57.36 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0781 secondes

2025-02-07 14:50:57.39 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1016 secondes

2025-02-07 14:50:57.46 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/03/02/25 | 0,1836 secondes

2025-02-07 14:50:57.49 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,2070 secondes

2025-02-07 14:50:59.83 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 19 | 
2025-02-07 14:50:59.86 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 14:50:59.89 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3836 | -1 | 
2025-02-07 14:50:59.92 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0703 secondes

2025-02-07 14:50:59.98 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3837] |  | 0,1328 secondes

2025-02-07 14:51:04.09 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Dr Edith Bandi MD Inc [Andrei Dundaru] | 
2025-02-07 14:51:04.12 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0312 secondes

2025-02-07 14:51:05.20 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Dr Edith Bandi MD Inc [Andrei Dundaru] | 
2025-02-07 14:51:05.22 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0312 secondes

2025-02-07 14:51:06.00 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click | 3837 | 
2025-02-07 14:51:07.02 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-07 14:51:07.05 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3837 | 
2025-02-07 14:51:07.88 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3837 | 0,8359 secondes

2025-02-07 14:51:07.90 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3837 | 
2025-02-07 14:51:07.92 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 14:51:07.97 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3836 | -1 | 
2025-02-07 14:51:07.99 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0703 secondes

2025-02-07 14:51:08.04 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3837 | 0,1250 secondes

2025-02-07 14:51:08.06 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/03/02/25 | 
2025-02-07 14:51:08.16 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0977 secondes

2025-02-07 14:51:08.18 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/03/02/25 | 
2025-02-07 14:51:08.23 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 14:51:08.25 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 14:51:08.27 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 14:51:08.40 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1250 secondes

2025-02-07 14:51:08.43 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 14:51:08.51 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0898 secondes

2025-02-07 14:51:08.54 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1094 secondes

2025-02-07 14:51:08.55 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 14:51:08.83 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2773 secondes

2025-02-07 14:51:08.85 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 14:51:08.91 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-07 14:51:08.93 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0898 secondes

2025-02-07 14:51:09.01 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/03/02/25 | 0,1680 secondes

2025-02-07 14:51:09.04 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 0,1914 secondes

2025-02-07 14:51:09.05 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 0,2109 secondes

2025-02-07 14:51:12.37 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-07 14:51:12.39 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 06/02/25, 600, 15 | 
2025-02-07 14:51:12.41 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,0195 secondes

2025-02-07 14:51:12.43 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0391 secondes

2025-02-07 14:51:12.45 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-07 14:51:12.47 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/06/02/25 | 
2025-02-07 14:51:12.57 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1016 secondes

2025-02-07 14:51:12.59 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/06/02/25 | 
2025-02-07 14:51:12.63 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 14:51:12.65 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 14:51:12.67 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 14:51:12.80 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1289 secondes

2025-02-07 14:51:12.82 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 14:51:12.93 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1133 secondes

2025-02-07 14:51:12.95 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1367 secondes

2025-02-07 14:51:12.98 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 14:51:13.25 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2812 secondes

2025-02-07 14:51:13.27 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 14:51:13.34 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0742 secondes

2025-02-07 14:51:13.36 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0977 secondes

2025-02-07 14:51:13.43 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/06/02/25 | 0,1680 secondes

2025-02-07 14:51:13.46 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,1875 secondes

2025-02-07 14:51:16.29 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 3 | 
2025-02-07 14:51:16.32 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 14:51:16.36 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3917 | -1 | 
2025-02-07 14:51:16.38 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0664 secondes

2025-02-07 14:51:16.44 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3918] |  | 0,1289 secondes

2025-02-07 14:51:22.92 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Dr Edith Bandi MD Inc [Andrei Dundaru] | 
2025-02-07 14:51:22.95 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0352 secondes

2025-02-07 14:51:23.89 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Dr Edith Bandi MD Inc [Andrei Dundaru] | 
2025-02-07 14:51:23.91 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0312 secondes

2025-02-07 14:51:25.77 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click | 3918 | 
2025-02-07 14:51:25.80 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-07 14:51:25.82 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3918 | 
2025-02-07 14:51:26.62 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3918 | 0,7969 secondes

2025-02-07 14:51:26.64 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3918 | 
2025-02-07 14:51:26.66 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-07 14:51:26.70 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3917 | -1 | 
2025-02-07 14:51:26.71 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0586 secondes

2025-02-07 14:51:26.77 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3918 | 0,1172 secondes

2025-02-07 14:51:26.80 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/06/02/25 | 
2025-02-07 14:51:26.89 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0977 secondes

2025-02-07 14:51:26.91 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/06/02/25 | 
2025-02-07 14:51:26.96 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 14:51:26.98 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 14:51:27.00 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 14:51:27.14 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1328 secondes

2025-02-07 14:51:27.16 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 14:51:27.27 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1172 secondes

2025-02-07 14:51:27.30 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1406 secondes

2025-02-07 14:51:27.32 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-07 14:51:27.64 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,3164 secondes

2025-02-07 14:51:27.66 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-07 14:51:27.72 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0703 secondes

2025-02-07 14:51:27.74 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0898 secondes

2025-02-07 14:51:27.82 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/06/02/25 | 0,1641 secondes

2025-02-07 14:51:27.84 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 0,1875 secondes

2025-02-07 14:51:27.86 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 0,2070 secondes

2025-02-07 14:51:30.83 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Terminate |  | 
2025-02-07 14:51:30.87 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Terminate |  | 0,0430 secondes

2025-02-07 14:51:32.93 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_TEC:TEC_Analyse_Click |  | 
2025-02-07 14:51:32.96 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_Analyse:Worksheet_Activate |  | 
2025-02-07 14:51:32.98 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 
2025-02-07 14:51:33.29 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 
2025-02-07 14:51:33.31 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 0,0234 secondes

2025-02-07 14:51:33.33 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 
2025-02-07 14:51:33.35 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 0,0234 secondes

2025-02-07 14:51:33.43 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 0,0977 secondes

2025-02-07 14:51:33.45 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 
2025-02-07 14:51:34.20 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 0,7578 secondes

2025-02-07 14:51:34.22 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Projets_Détails_Import_All |  | 
2025-02-07 14:51:34.83 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Projets_Détails_Import_All |  | 0,6133 secondes

2025-02-07 14:51:34.85 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Projets_Entête_Import_All |  | 
2025-02-07 14:51:35.94 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Projets_Entête_Import_All |  | 1,0859 secondes

2025-02-07 14:51:35.97 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_Analyse:Worksheet_Change | $H$3 | 
2025-02-07 14:51:35.99 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 07/02/25, 45, 0 | 
2025-02-07 14:51:36.01 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,0234 secondes

2025-02-07 14:51:36.03 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Analyse:TEC_Sort_Group_And_Subtotal |  | 
2025-02-07 14:51:36.07 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Brouillon:Get_TEC_For_Client_AF | ', 07/02/25, VRAI, FAUX, FAUX | 
2025-02-07 14:51:36.19 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Brouillon:Get_TEC_For_Client_AF |  | 0,1250 secondes

2025-02-07 14:51:38.20 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Analyse:TEC_Sort_Group_And_Subtotal |  | 2,1406 secondes

2025-02-07 14:51:38.23 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_Analyse:Worksheet_Change |  | 2,1641 secondes

2025-02-07 14:51:38.25 | GuillaumeCharron | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshTEC_Analyse | 
2025-02-07 14:51:38.41 | GuillaumeCharron | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,1641 secondes

2025-02-07 14:51:38.45 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_Analyse:Worksheet_Activate |  | 0,2148 secondes

2025-02-07 14:51:38.48 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_TEC:TEC_Analyse_Click |  | 0,2383 secondes

2025-02-07 14:51:41.55 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_Analyse:Worksheet_SelectionChange | $E$167 | 
2025-02-07 14:51:41.58 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_Analyse:Worksheet_SelectionChange |  | 0,0273 secondes

2025-02-07 14:51:46.20 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_Analyse:Worksheet_SelectionChange | $C$762 | 
2025-02-07 14:51:46.33 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_Analyse:Worksheet_SelectionChange |  | 0,1328 secondes

2025-02-07 14:51:51.09 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Analyse:TEC_Analyse_Back_To_TEC_Menu |  | 
2025-02-07 14:51:51.11 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Analyse:Clear_Fees_Summary_And_CheckBox |  | 
2025-02-07 14:51:51.16 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Analyse:Clear_Fees_Summary_And_CheckBox |  | 0,0508 secondes

2025-02-07 14:51:51.22 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Analyse:TEC_Analyse_Back_To_TEC_Menu |  | 0,1094 secondes

2025-02-07 14:51:59.58 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-07 14:51:59.63 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0508 secondes

2025-02-07 14:57:16.27 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:menuTEC_Click |  | 
2025-02-07 14:57:16.30 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:menuTEC_Click |  | 0,0391 secondes

2025-02-07 14:57:16.95 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-07 14:57:17.00 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,0547 secondes

2025-02-07 14:57:17.03 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-07 14:57:17.05 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 
2025-02-07 14:57:17.39 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 
2025-02-07 14:57:17.41 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 0,0195 secondes

2025-02-07 14:57:17.43 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 
2025-02-07 14:57:17.45 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 0,0195 secondes

2025-02-07 14:57:17.52 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 0,0898 secondes

2025-02-07 14:57:17.54 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 
2025-02-07 14:57:18.31 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 0,7773 secondes

2025-02-07 14:57:18.34 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 0,8047 secondes

2025-02-07 14:57:19.78 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-07 14:57:19.80 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0273 secondes

2025-02-07 14:57:20.45 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-07 14:57:20.47 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 07/02/25, 600, 15 | 
2025-02-07 14:57:20.49 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,0234 secondes

2025-02-07 14:57:20.51 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0430 secondes

2025-02-07 14:57:20.53 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-07 14:57:20.55 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/07/02/25 | 
2025-02-07 14:57:20.66 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1094 secondes

2025-02-07 14:57:20.68 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/07/02/25 | 
2025-02-07 14:57:20.72 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-07 14:57:20.74 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-07 14:57:20.76 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-07 14:57:20.89 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1328 secondes

2025-02-07 14:57:20.92 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-07 14:57:21.02 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

