User|20240918_085854|Clients_v2.5.xlsm|***** Début de session - Workbook_Open *****|||
Annie|20240918_093546|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée||UPDATE
Annie|20240918_093549|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée|checkPoint|DDM (0.0.0.1)
Annie|20240918_093551|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée (sortie)|Temps écoulé: 4.6016 secondes|UPDATE 194
Annie|20240918_093551|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée||
Annie|20240918_093551|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée (sortie)|Temps écoulé: 0.1055 secondes|UPDATE 194
Annie|20240918_093551|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm||
Annie|20240918_093551|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche||
Annie|20240918_093551|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
Annie|20240918_093551|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0.1211 secondes|
Annie|20240918_093552|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche (sortie)|Temps écoulé: 0.3789 secondes|Fin d'année:juin 2
Annie|20240918_093552|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm (sortie)|Temps écoulé: 0.6094 secondes|1146
Annie|20240918_093552|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click (sortie)|Temps écoulé: 7.3438 secondes|6
Annie|20240918_093553|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
Annie|20240918_093553|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
Annie|20240918_093553|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093553|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.1055 secondes|
Annie|20240918_093553|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093554|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.0938 secondes|
Annie|20240918_093554|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0.4219 secondes|9164-0672 Québec Inc. [Alexandre Payeur]
Annie|20240918_093554|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0.6016 secondes|
Annie|20240918_093555|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit||
Annie|20240918_093555|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit (sortie)|Temps écoulé: 0.0898 secondes|9164-0672 Québec Inc. [Alexandre Payeur]
Annie|20240918_093557|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee||
Annie|20240918_093557|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee (sortie)|Temps écoulé: 0.1172 secondes|
Annie|20240918_093558|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click||
Annie|20240918_093558|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries||
Annie|20240918_093559|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries (sortie)|Temps écoulé: 0.1055 secondes|
Annie|20240918_093559|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields||
Annie|20240918_093559|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields (sortie)|Temps écoulé: 0.0938 secondes|
Annie|20240918_093600|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist||
Annie|20240918_093600|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist|checkPoint|Vrai
Annie|20240918_093600|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist (sortie)|Temps écoulé: 0.1836 secondes|
Annie|20240918_093600|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée||UPDATE
Annie|20240918_093603|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée|checkPoint|DDM (0.0.0.2)
Annie|20240918_093605|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée (sortie)|Temps écoulé: 4.5273 secondes|UPDATE 1042
Annie|20240918_093605|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée||
Annie|20240918_093605|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée (sortie)|Temps écoulé: 0.1016 secondes|UPDATE 1042
Annie|20240918_093605|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm||
Annie|20240918_093605|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche||
Annie|20240918_093605|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
Annie|20240918_093605|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0.1094 secondes|
Annie|20240918_093605|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche (sortie)|Temps écoulé: 0.3516 secondes|Fin d'année:juin 1
Annie|20240918_093605|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm (sortie)|Temps écoulé: 0.5234 secondes|1146
Annie|20240918_093605|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click (sortie)|Temps écoulé: 7.0977 secondes|6
Annie|20240918_093607|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
Annie|20240918_093607|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
Annie|20240918_093607|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093608|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.1172 secondes|
Annie|20240918_093608|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093608|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.1055 secondes|
Annie|20240918_093608|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0.4609 secondes|9074-1810 Québec Inc. [Bar de M. Adam] [Sylvie Adam]
Annie|20240918_093608|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0.6406 secondes|
Annie|20240918_093610|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit||
Annie|20240918_093610|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit (sortie)|Temps écoulé: 0.1602 secondes|9074-1810 Québec Inc. [Bar de M. Adam] [Sylvie Adam]
Annie|20240918_093612|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee||
Annie|20240918_093612|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee (sortie)|Temps écoulé: 0.1094 secondes|
Annie|20240918_093613|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click||
Annie|20240918_093613|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries||
Annie|20240918_093613|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries (sortie)|Temps écoulé: 0.1016 secondes|
Annie|20240918_093613|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields||
Annie|20240918_093613|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields (sortie)|Temps écoulé: 0.1055 secondes|
Annie|20240918_093614|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist||
Annie|20240918_093615|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist|checkPoint|Vrai
Annie|20240918_093615|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist (sortie)|Temps écoulé: 0.1953 secondes|
Annie|20240918_093615|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée||UPDATE
Annie|20240918_093617|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée|checkPoint|DDM (0.0.0.0)
Annie|20240918_093619|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée (sortie)|Temps écoulé: 4.7734 secondes|UPDATE 1101
Annie|20240918_093620|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée||
Annie|20240918_093620|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée (sortie)|Temps écoulé: 0.1094 secondes|UPDATE 1101
Annie|20240918_093620|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm||
Annie|20240918_093620|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche||
Annie|20240918_093621|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche (sortie)|Temps écoulé: 1.4688 secondes|Fin d'année:juin 0
Annie|20240918_093621|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm (sortie)|Temps écoulé: 1.6523 secondes|1146
Annie|20240918_093621|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click (sortie)|Temps écoulé: 8.4258 secondes|6
Annie|20240918_093626|Clients_v2.5.xlsm|ufClientMF|cmdSearch_Click||
Annie|20240918_093626|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche||
Annie|20240918_093627|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
Annie|20240918_093627|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0.1055 secondes|
Annie|20240918_093627|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche (sortie)|Temps écoulé: 0.3477 secondes|Fin d'année:juillet 7
Annie|20240918_093627|Clients_v2.5.xlsm|ufClientMF|cmdSearch_Click (sortie)|Temps écoulé: 0.5195 secondes|
Annie|20240918_093628|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
Annie|20240918_093628|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
Annie|20240918_093629|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093629|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.1055 secondes|
Annie|20240918_093629|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093629|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.1094 secondes|
Annie|20240918_093629|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0.4609 secondes|CDJL Inspections en Soudage Inc. [Sylvain Leblanc]
Annie|20240918_093629|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0.6289 secondes|
Annie|20240918_093630|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit||
Annie|20240918_093630|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit (sortie)|Temps écoulé: 0.1016 secondes|CDJL Inspections en Soudage Inc. [Sylvain Leblanc]
Annie|20240918_093632|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee||
Annie|20240918_093632|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee (sortie)|Temps écoulé: 0.1172 secondes|
Annie|20240918_093634|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click||
Annie|20240918_093634|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries||
Annie|20240918_093634|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries (sortie)|Temps écoulé: 0.1016 secondes|
Annie|20240918_093634|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields||
Annie|20240918_093634|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields (sortie)|Temps écoulé: 0.1016 secondes|
Annie|20240918_093635|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist||
Annie|20240918_093635|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist|checkPoint|Vrai
Annie|20240918_093635|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist (sortie)|Temps écoulé: 0.2031 secondes|
Annie|20240918_093636|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée||UPDATE
Annie|20240918_093638|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée|checkPoint|DDM (0.0.0.1)
Annie|20240918_093640|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée (sortie)|Temps écoulé: 4.9492 secondes|UPDATE 146
Annie|20240918_093641|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée||
Annie|20240918_093641|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée (sortie)|Temps écoulé: 0.1016 secondes|UPDATE 146
Annie|20240918_093641|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm||
Annie|20240918_093641|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche||
Annie|20240918_093641|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
Annie|20240918_093641|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0.1133 secondes|
Annie|20240918_093641|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche (sortie)|Temps écoulé: 0.3789 secondes|Fin d'année:juillet 6
Annie|20240918_093641|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm (sortie)|Temps écoulé: 0.5508 secondes|1146
Annie|20240918_093641|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click (sortie)|Temps écoulé: 7.6172 secondes|6
Annie|20240918_093643|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
Annie|20240918_093643|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
Annie|20240918_093643|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093643|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.1016 secondes|
Annie|20240918_093643|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093643|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.1016 secondes|
Annie|20240918_093643|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0.4453 secondes|Groupe Synergiciel Inc. [Yvon Cadieux]
Annie|20240918_093643|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0.6250 secondes|
Annie|20240918_093644|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit||
Annie|20240918_093644|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit (sortie)|Temps écoulé: 0.1094 secondes|Groupe Synergiciel Inc. [Yvon Cadieux]
Annie|20240918_093646|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee||
Annie|20240918_093646|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee (sortie)|Temps écoulé: 0.1250 secondes|
Annie|20240918_093648|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click||
Annie|20240918_093648|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries||
Annie|20240918_093648|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries (sortie)|Temps écoulé: 0.1133 secondes|
Annie|20240918_093648|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields||
Annie|20240918_093648|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields (sortie)|Temps écoulé: 0.1172 secondes|
Annie|20240918_093649|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist||
Annie|20240918_093649|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist|checkPoint|Vrai
Annie|20240918_093649|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist (sortie)|Temps écoulé: 0.2344 secondes|
Annie|20240918_093650|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée||UPDATE
Annie|20240918_093652|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée|checkPoint|DDM (0.0.0.0)
Annie|20240918_093655|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée (sortie)|Temps écoulé: 5.2070 secondes|UPDATE 1019
Annie|20240918_093655|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée||
Annie|20240918_093655|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée (sortie)|Temps écoulé: 0.0938 secondes|UPDATE 1019
Annie|20240918_093655|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm||
Annie|20240918_093655|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche||
Annie|20240918_093655|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
Annie|20240918_093655|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0.0977 secondes|
Annie|20240918_093655|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche (sortie)|Temps écoulé: 0.3438 secondes|Fin d'année:juillet 5
Annie|20240918_093655|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm (sortie)|Temps écoulé: 0.5078 secondes|1146
Annie|20240918_093656|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click (sortie)|Temps écoulé: 8.0820 secondes|6
Annie|20240918_093658|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
Annie|20240918_093658|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
Annie|20240918_093658|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093658|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.0977 secondes|
Annie|20240918_093658|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093658|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.1055 secondes|
Annie|20240918_093658|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0.4219 secondes|Remax des milles-iles BP CL [Benoit Paradis]
Annie|20240918_093658|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0.5938 secondes|
Annie|20240918_093700|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit||
Annie|20240918_093700|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit (sortie)|Temps écoulé: 0.1016 secondes|Remax des milles-iles BP CL [Benoit Paradis]
Annie|20240918_093702|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee||
Annie|20240918_093702|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee (sortie)|Temps écoulé: 0.0938 secondes|
Annie|20240918_093702|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click||
Annie|20240918_093703|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries||
Annie|20240918_093703|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries (sortie)|Temps écoulé: 0.1289 secondes|
Annie|20240918_093703|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields||
Annie|20240918_093703|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields (sortie)|Temps écoulé: 0.0977 secondes|
Annie|20240918_093704|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist||
Annie|20240918_093704|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist|checkPoint|Vrai
Annie|20240918_093704|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist (sortie)|Temps écoulé: 0.2305 secondes|
Annie|20240918_093704|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée||UPDATE
Annie|20240918_093707|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée|checkPoint|DDM (0.0.0.1)
Annie|20240918_093709|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée (sortie)|Temps écoulé: 5.2148 secondes|UPDATE 1033
Annie|20240918_093709|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée||
Annie|20240918_093709|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée (sortie)|Temps écoulé: 0.1094 secondes|UPDATE 1033
Annie|20240918_093710|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm||
Annie|20240918_093710|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche||
Annie|20240918_093710|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
Annie|20240918_093710|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0.0977 secondes|
Annie|20240918_093710|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche (sortie)|Temps écoulé: 0.3555 secondes|Fin d'année:juillet 4
Annie|20240918_093710|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm (sortie)|Temps écoulé: 0.5273 secondes|1146
Annie|20240918_093710|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click (sortie)|Temps écoulé: 7.7422 secondes|6
Annie|20240918_093711|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
Annie|20240918_093711|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
Annie|20240918_093712|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093712|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.0938 secondes|
Annie|20240918_093712|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093712|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.0977 secondes|
Annie|20240918_093712|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0.4766 secondes|9212-0344 Québec Inc. [Steeve Carrier]
Annie|20240918_093712|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0.6484 secondes|
Annie|20240918_093714|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit||
Annie|20240918_093714|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit (sortie)|Temps écoulé: 0.1055 secondes|9212-0344 Québec Inc. [Steeve Carrier]
Annie|20240918_093716|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee||
Annie|20240918_093716|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee (sortie)|Temps écoulé: 0.1094 secondes|
Annie|20240918_093717|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click||
Annie|20240918_093717|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries||
Annie|20240918_093717|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries (sortie)|Temps écoulé: 0.0938 secondes|
Annie|20240918_093717|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields||
Annie|20240918_093717|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields (sortie)|Temps écoulé: 0.0977 secondes|
Annie|20240918_093718|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist||
Annie|20240918_093719|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist|checkPoint|Vrai
Annie|20240918_093719|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist (sortie)|Temps écoulé: 0.2031 secondes|
Annie|20240918_093719|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée||UPDATE
Annie|20240918_093721|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée|checkPoint|DDM (0.0.0.1)
Annie|20240918_093724|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée (sortie)|Temps écoulé: 5.5781 secondes|UPDATE 1058
Annie|20240918_093724|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée||
Annie|20240918_093724|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée (sortie)|Temps écoulé: 0.0977 secondes|UPDATE 1058
Annie|20240918_093725|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm||
Annie|20240918_093725|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche||
Annie|20240918_093725|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click||
Annie|20240918_093725|Clients_v2.5.xlsm|ufClientMF|lstDonnées_Click (sortie)|Temps écoulé: 0.1055 secondes|
Annie|20240918_093725|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche (sortie)|Temps écoulé: 0.3594 secondes|Fin d'année:juillet 3
Annie|20240918_093725|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm (sortie)|Temps écoulé: 0.5273 secondes|1146
Annie|20240918_093725|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click (sortie)|Temps écoulé: 8.4141 secondes|6
Annie|20240918_093726|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick||
Annie|20240918_093726|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click||
Annie|20240918_093727|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093727|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.1055 secondes|
Annie|20240918_093727|Clients_v2.5.xlsm|modMain|Fn_Selected_List||
Annie|20240918_093727|Clients_v2.5.xlsm|modMain|Fn_Selected_List (sortie)|Temps écoulé: 0.0977 secondes|
Annie|20240918_093727|Clients_v2.5.xlsm|ufClientMF|cmdEdit_Click (sortie)|Temps écoulé: 0.4492 secondes|9310-0634 Québec Inc. [anciennement Café Excel] [Luc Bourdages]
Annie|20240918_093727|Clients_v2.5.xlsm|ufClientMF|lstDonnées_DblClick (sortie)|Temps écoulé: 0.6172 secondes|
Annie|20240918_093728|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit||
Annie|20240918_093728|Clients_v2.5.xlsm|ufClientMF|txtNomClient_Exit (sortie)|Temps écoulé: 0.1016 secondes|9310-0634 Québec Inc. [anciennement Café Excel] [Luc Bourdages]
Annie|20240918_093730|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee||
Annie|20240918_093730|Clients_v2.5.xlsm|modMain|Fn_Fix_Txt_Fin_Annee (sortie)|Temps écoulé: 0.1094 secondes|
Annie|20240918_093731|Clients_v2.5.xlsm|ufClientMF|cmdSave_Click||
Annie|20240918_093731|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries||
Annie|20240918_093732|Clients_v2.5.xlsm|modMain|Fn_ValidateEntries (sortie)|Temps écoulé: 0.1250 secondes|
Annie|20240918_093732|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields||
Annie|20240918_093732|Clients_v2.5.xlsm|ufClientMF|Fix_Some_Fields (sortie)|Temps écoulé: 0.1133 secondes|
Annie|20240918_093733|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist||
Annie|20240918_093733|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist|checkPoint|Vrai
Annie|20240918_093733|Clients_v2.5.xlsm|modMain|Fn_Does_Client_Code_Exist (sortie)|Temps écoulé: 0.1875 secondes|
Annie|20240918_093733|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée||UPDATE
Annie|20240918_093736|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée|checkPoint|DDM (0.0.0.1)
Annie|20240918_093739|Clients_v2.5.xlsm|modMain|CM_Update_External_GCF_BD_Entrée (sortie)|Temps écoulé: 5.7461 secondes|UPDATE 1059
Annie|20240918_093739|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée||
Annie|20240918_093739|Clients_v2.5.xlsm|modMain|CM_Update_Locally_GCF_BD_Entrée (sortie)|Temps écoulé: 0.1094 secondes|UPDATE 1059
Annie|20240918_093739|Clients_v2.5.xlsm|modMain|CM_Reset_UserForm||
Annie|20240918_093739|Clients_v2.5.xlsm|modMain|CM_Build_Données_Recherche||
