2024-12-04 04:18:14.10 | GuillaumeCharron | APP_v5.F.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****

2024-12-04 17:45:43.40 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-04 17:45:43.62 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate = 0,3672 sec.

2024-12-04 17:45:44.34 | Guillaume | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 17:45:44.57 | Guillaume | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,3633 sec.

2024-12-04 17:45:46.84 | Guillaume | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 17:45:47.09 | Guillaume | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,3867 sec.

2024-12-04 17:45:47.33 | Guillaume | APP_v5.G.0.xlsb | modMenu:Delete_User_Active_File
2024-12-04 17:45:47.54 | Guillaume | APP_v5.G.0.xlsb | modMenu:Delete_User_Active_File = 0,3516 sec.

2024-12-04 17:45:47.80 | Guillaume | APP_v5.G.0.xlsb | ***** Session terminée NORMALEMENT (modMenu:Exit_After_Saving) *****

2024-12-04 17:53:44.78 | Guillaume | APP_v5.G.0.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 17:53:45.07 | Guillaume | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File
2024-12-04 17:53:45.49 | Guillaume | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File = 0,5742 sec.

2024-12-04 17:53:47.87 | Guillaume | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu
2024-12-04 17:53:48.14 | Guillaume | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu = 0,4062 sec.

2024-12-04 17:53:48.41 | Guillaume | APP_v5.G.0.xlsb | ThisWorkbook:Workbook_Open = 3,7539 sec.

2024-12-04 17:53:52.46 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-04 17:53:52.67 | Guillaume | APP_v5.G.0.xlsb | modImport:Client_List_Import_All
2024-12-04 17:53:53.76 | Guillaume | APP_v5.G.0.xlsb | modImport:Client_List_Import_All = 1,2188 sec.

2024-12-04 17:53:53.97 | Guillaume | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-04 17:53:55.51 | Guillaume | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 1,7148 sec.

2024-12-04 17:53:55.78 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate = 3,4688 sec.

2024-12-04 17:53:59.79 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-04 17:53:59.99 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0,3398 sec.

2024-12-04 17:54:00.57 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-04 17:54:00.77 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(04/12/24, 90, 15)
2024-12-04 17:54:00.99 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,3711 sec.

2024-12-04 17:54:01.22 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,7891 sec.

2024-12-04 17:54:01.44 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-04 17:54:01.67 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/04/12/24
2024-12-04 17:54:01.95 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4023 sec.

2024-12-04 17:54:02.15 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/24
2024-12-04 17:54:02.38 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - GC)
2024-12-04 17:54:02.59 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3516 sec.

2024-12-04 17:54:02.88 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/24 = 0,8672 sec.

2024-12-04 17:54:03.10 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 1,8008 sec.

2024-12-04 18:03:07.34 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Martin Lavoie (compagnie à être créée)]
2024-12-04 18:03:07.63 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Martin Lavoie (compagnie à être créée)
2024-12-04 18:03:07.86 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1802 = 0,3711 sec.

2024-12-04 18:03:08.11 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,9297 sec.

2024-12-04 18:03:26.21 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[réception de questionnaires modifiés et courriel pour infos manquantes]
2024-12-04 18:03:26.46 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,3789 sec.

2024-12-04 18:03:27.15 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.5]
2024-12-04 18:03:27.38 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,3594 sec.

2024-12-04 18:03:27.59 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2024-12-04 18:03:27.80 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,3477 sec.

2024-12-04 18:03:29.11 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-04 18:03:29.31 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-04 18:03:29.52 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-04 18:03:31.52 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 2,1406 sec.

2024-12-04 18:03:31.74 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-04 18:03:31.99 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,3789 sec.

2024-12-04 18:03:32.19 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-12-04
2024-12-04 18:03:32.47 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4102 sec.

2024-12-04 18:03:32.68 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-04
2024-12-04 18:03:32.91 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - GC)
2024-12-04 18:03:33.14 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3555 sec.

2024-12-04 18:03:33.39 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-04 = 0,8320 sec.

2024-12-04 18:03:33.59 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 4,4102 sec.

2024-12-04 18:03:33.80 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click = 4,8203 sec.

2024-12-04 18:06:40.51 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[9098]
2024-12-04 18:06:40.76 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9098
2024-12-04 18:06:40.98 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1779 = 0,3828 sec.

2024-12-04 18:06:41.21 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,8398 sec.

2024-12-04 18:06:41.52 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2]
2024-12-04 18:06:41.74 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-04 18:06:41.97 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2796
2024-12-04 18:06:42.21 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,6094 sec.

2024-12-04 18:06:42.47 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2797] = 1,0938 sec.

2024-12-04 18:06:43.43 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[9098-2885 Québec Inc. [Denis Bisson]]
2024-12-04 18:06:43.65 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9098-2885 Québec Inc. [Denis Bisson]
2024-12-04 18:06:43.88 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1779 = 0,3633 sec.

2024-12-04 18:06:44.09 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,8164 sec.

2024-12-04 18:07:14.29 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[courriels de pressions pour délais + répondre demande de # de tps/tvq de tenue de livre]
2024-12-04 18:07:14.55 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,4219 sec.

2024-12-04 18:07:20.73 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1]
2024-12-04 18:07:21.02 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,4531 sec.

2024-12-04 18:07:21.26 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[1,00]
2024-12-04 18:07:21.46 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,3359 sec.

2024-12-04 18:07:22.99 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2797]
2024-12-04 18:07:23.20 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-04 18:07:23.41 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9098-2885 Québec Inc. [Denis Bisson]
2024-12-04 18:07:23.61 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1779 = 0,3281 sec.

2024-12-04 18:07:23.82 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2797)
2024-12-04 18:07:25.79 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2797 = 2,1016 sec.

2024-12-04 18:07:25.00 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2797)
2024-12-04 18:07:26.21 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-04 18:07:26.43 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2796
2024-12-04 18:07:26.62 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,5391 sec.

2024-12-04 18:07:26.85 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2797 = 0,9922 sec.

2024-12-04 18:07:27.07 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/04/12/2024
2024-12-04 18:07:27.32 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,3828 sec.

2024-12-04 18:07:27.53 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/2024
2024-12-04 18:07:27.75 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - GC)
2024-12-04 18:07:27.98 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3555 sec.

2024-12-04 18:07:28.25 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/2024 = 0,8398 sec.

2024-12-04 18:07:28.45 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 5,3789 sec.

2024-12-04 18:07:28.65 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 5,7891 sec.

2024-12-04 18:13:11.08 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Sauvageau Hanley CPA Inc. [Catherine Hanley]]
2024-12-04 18:13:11.38 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Sauvageau Hanley CPA Inc. [Catherine Hanley]
2024-12-04 18:13:11.58 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 127 = 0,3438 sec.

2024-12-04 18:13:11.79 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,8594 sec.

2024-12-04 18:13:30.02 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[question de Pierre dans dossier de ADMN pour fermeture de fiducie et attributions]
2024-12-04 18:13:30.27 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,3828 sec.

2024-12-04 18:13:31.28 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.5]
2024-12-04 18:13:31.50 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,3516 sec.

2024-12-04 18:13:31.72 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2024-12-04 18:13:31.91 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,3359 sec.

2024-12-04 18:13:35.27 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-04 18:13:35.47 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,3516 sec.

2024-12-04 18:13:36.64 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-04 18:13:36.85 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,3438 sec.

2024-12-04 18:13:37.95 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-04 18:13:38.20 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-04 18:13:38.45 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-04 18:13:40.48 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 2,1719 sec.

2024-12-04 18:13:40.70 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-04 18:13:40.94 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,3750 sec.

2024-12-04 18:13:41.16 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-12-04
2024-12-04 18:13:41.48 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4531 sec.

2024-12-04 18:13:41.69 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-04
2024-12-04 18:13:41.91 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - GC)
2024-12-04 18:13:42.12 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3438 sec.

2024-12-04 18:13:42.38 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-04 = 0,8281 sec.

2024-12-04 18:13:42.59 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 4,5625 sec.

2024-12-04 18:13:42.84 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click = 5,0234 sec.

2024-12-04 18:46:12.09 | GuillaumeCharron | APP_v5.G.0.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 18:46:12.14 | GuillaumeCharron | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File
2024-12-04 18:46:12.19 | GuillaumeCharron | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File = 0,0469 sec.

2024-12-04 18:46:14.52 | GuillaumeCharron | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu
2024-12-04 18:46:14.63 | GuillaumeCharron | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu = 0,1172 sec.

2024-12-04 18:46:14.71 | GuillaumeCharron | APP_v5.G.0.xlsb | ThisWorkbook:Workbook_Open = 2,6328 sec.

2024-12-04 18:46:22.58 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-04 18:46:22.61 | GuillaumeCharron | APP_v5.G.0.xlsb | modImport:Client_List_Import_All
2024-12-04 18:46:23.05 | GuillaumeCharron | APP_v5.G.0.xlsb | modImport:Client_List_Import_All = 0,4453 sec.

2024-12-04 18:46:23.07 | GuillaumeCharron | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-04 18:46:23.55 | GuillaumeCharron | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 0,4844 sec.

2024-12-04 18:46:23.59 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate = 1,0156 sec.

2024-12-04 18:46:26.12 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-04 18:46:26.14 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0,0312 sec.

2024-12-04 18:46:26.58 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-04 18:46:26.62 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(04/12/24, 90, 15)
2024-12-04 18:46:26.64 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0234 sec.

2024-12-04 18:46:26.66 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,0859 sec.

2024-12-04 18:46:26.69 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-04 18:46:26.70 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/04/12/24
2024-12-04 18:46:26.82 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1250 sec.

2024-12-04 18:46:26.85 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/24
2024-12-04 18:46:26.88 | GuillaumeCharron | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - GC)
2024-12-04 18:46:26.91 | GuillaumeCharron | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0312 sec.

2024-12-04 18:46:27.05 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/24 = 0,2031 sec.

2024-12-04 18:46:27.08 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,3984 sec.

2024-12-04 18:46:35.28 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2]
2024-12-04 18:46:35.31 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-04 18:46:35.34 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2796
2024-12-04 18:46:35.37 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,0625 sec.

2024-12-04 18:46:35.44 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2797] = 0,1562 sec.

2024-12-04 18:46:36.47 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[9098-2885 Québec Inc. [Denis Bisson]]
2024-12-04 18:46:36.50 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9098-2885 Québec Inc. [Denis Bisson]
2024-12-04 18:46:36.52 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1779 = 0,0312 sec.

2024-12-04 18:46:36.55 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,0859 sec.

2024-12-04 18:46:57.68 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[courriels de pressions pour délais + répondre demande de # de tps/tvq de tenue de livre + tel avec Marie-Claude]
2024-12-04 18:46:57.71 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0312 sec.

2024-12-04 18:46:59.60 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1,4]
2024-12-04 18:46:59.63 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0312 sec.

2024-12-04 18:46:59.66 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[1,40]
2024-12-04 18:46:59.68 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0312 sec.

2024-12-04 18:47:01.19 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2797]
2024-12-04 18:47:01.22 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-04 18:47:01.24 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9098-2885 Québec Inc. [Denis Bisson]
2024-12-04 18:47:01.27 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1779 = 0,0234 sec.

2024-12-04 18:47:01.29 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2797)
2024-12-04 18:47:01.67 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2797 = 0,3828 sec.

2024-12-04 18:47:01.70 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2797)
2024-12-04 18:47:01.72 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-04 18:47:01.76 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2796
2024-12-04 18:47:01.79 | GuillaumeCharron | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,0781 sec.

2024-12-04 18:47:01.84 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2797 = 0,1562 sec.

2024-12-04 18:47:01.88 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/04/12/2024
2024-12-04 18:47:01.97 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1016 sec.

2024-12-04 18:47:02.00 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/2024
2024-12-04 18:47:02.03 | GuillaumeCharron | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - GC)
2024-12-04 18:47:02.05 | GuillaumeCharron | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0312 sec.

2024-12-04 18:47:02.13 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/2024 = 0,1328 sec.

2024-12-04 18:47:02.16 | GuillaumeCharron | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 0,9453 sec.

2024-12-04 18:47:02.19 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 1,0078 sec.

2024-12-04 18:48:28.84 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-04 18:48:28.88 | GuillaumeCharron | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate = 0,0469 sec.

2024-12-04 18:48:29.86 | GuillaumeCharron | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 18:48:29.90 | GuillaumeCharron | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,0469 sec.

2024-12-04 18:48:34.05 | GuillaumeCharron | APP_v5.G.0.xlsb | modImport:Fournisseur_List_Import_All
2024-12-04 18:48:34.21 | GuillaumeCharron | APP_v5.G.0.xlsb | modImport:Fournisseur_List_Import_All = 0,1641 sec.

2024-12-04 18:48:34.28 | GuillaumeCharron | APP_v5.G.0.xlsb | wshDEB_Saisie:Worksheet_Activate
2024-12-04 18:48:34.30 | GuillaumeCharron | APP_v5.G.0.xlsb | modImport:DEB_Trans_Import_All
