2025-02-19 07:51:01.22 | vgervais | APP_v6.A.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-19 16:42:22.26 | User | APP_v6.A.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0742 secondes

2025-02-19 16:42:22.94 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 16:42:22.99 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 16:42:23.04 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Travail sur les outils modeles | 
2025-02-19 16:42:23.08 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-19 16:42:23.13 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 16:42:23.99 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8672 secondes

2025-02-19 16:42:24.04 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 16:42:24.16 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1328 secondes

2025-02-19 16:42:24.21 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-19 | 
2025-02-19 16:42:24.38 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1758 secondes

2025-02-19 16:42:24.43 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-19 | 
2025-02-19 16:42:24.48 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 16:42:24.53 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 16:42:24.57 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 16:42:24.75 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1797 secondes

2025-02-19 16:42:24.80 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 16:42:24.92 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1328 secondes

2025-02-19 16:42:24.97 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4453 secondes

2025-02-19 16:42:25.01 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 16:42:25.17 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1641 secondes

2025-02-19 16:42:25.22 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 16:42:25.29 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0781 secondes

2025-02-19 16:42:25.34 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8633 secondes

2025-02-19 16:42:25.58 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-19 | 1,1641 secondes

2025-02-19 16:42:25.63 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,6445 secondes

2025-02-19 16:42:25.67 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,7344 secondes

2025-02-19 16:42:32.57 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | A | 
2025-02-19 16:42:32.62 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0586 secondes

2025-02-19 16:42:32.72 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-19 16:42:32.82 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-19 16:42:32.86 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-19 16:42:32.90 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 5 | 
2025-02-19 16:42:32.95 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-19 16:42:33.00 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2891 secondes

2025-02-19 16:42:33.05 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-19 16:42:33.09 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-19 16:42:33.15 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-19 16:42:33.20 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0586 secondes

2025-02-19 16:42:40.79 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Comptabilité du cabinet 
 | 
2025-02-19 16:42:40.86 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0742 secondes

2025-02-19 16:42:42.50 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .75 | 
2025-02-19 16:42:42.57 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0703 secondes

2025-02-19 16:42:42.63 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,75 | 
2025-02-19 16:42:42.67 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0508 secondes

2025-02-19 16:42:44.74 | User | APP_v6.A.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-19 16:42:44.82 | User | APP_v6.A.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0859 secondes

2025-02-19 16:42:45.63 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 16:42:45.68 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 16:42:45.72 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
2025-02-19 16:42:45.77 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-19 16:42:45.82 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 16:42:46.69 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8789 secondes

2025-02-19 16:42:46.73 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 16:42:46.86 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1406 secondes

2025-02-19 16:42:46.91 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-19 | 
2025-02-19 16:42:47.06 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1602 secondes

2025-02-19 16:42:47.11 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-19 | 
2025-02-19 16:42:47.19 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 16:42:47.23 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 16:42:47.28 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 16:42:47.45 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1680 secondes

2025-02-19 16:42:47.50 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 16:42:47.61 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1211 secondes

2025-02-19 16:42:47.66 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4258 secondes

2025-02-19 16:42:47.70 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 16:42:47.84 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1484 secondes

2025-02-19 16:42:47.89 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 16:42:47.00 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1250 secondes

2025-02-19 16:42:48.07 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8867 secondes

2025-02-19 16:42:48.34 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-19 | 1,2461 secondes

2025-02-19 16:42:48.39 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,7227 secondes

2025-02-19 16:42:48.44 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,8086 secondes

2025-02-19 16:42:46.86 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Péréparation sommaire des chèques. | 
2025-02-19 16:42:46.91 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0469 secondes

2025-02-19 16:42:49.07 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .9 | 
2025-02-19 16:42:49.12 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0469 secondes

2025-02-19 16:42:49.15 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,90 | 
2025-02-19 16:42:49.19 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-19 16:42:50.36 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 16:42:50.40 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 16:42:50.44 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Coalitech Inc. [Techvac Équipement] | 
2025-02-19 16:42:50.47 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0430 secondes

2025-02-19 16:42:50.51 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 16:42:51.18 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,6758 secondes

2025-02-19 16:42:51.22 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 16:42:51.29 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0742 secondes

2025-02-19 16:42:51.32 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-19 | 
2025-02-19 16:42:51.41 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0859 secondes

2025-02-19 16:42:51.45 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-19 | 
2025-02-19 16:42:51.49 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 16:42:51.53 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 16:42:51.57 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 16:42:51.72 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-19 16:42:51.76 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 16:42:51.85 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0977 secondes

2025-02-19 16:42:51.89 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3594 secondes

2025-02-19 16:42:51.92 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 16:42:52.07 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1484 secondes

2025-02-19 16:42:52.10 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 16:42:52.15 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0508 secondes

2025-02-19 16:42:52.18 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6953 secondes

2025-02-19 16:42:52.28 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-19 | 0,8359 secondes

2025-02-19 16:42:52.31 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9141 secondes

2025-02-19 16:42:52.35 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 1,9922 secondes

2025-02-19 16:42:57.35 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | CAnplex | 
2025-02-19 16:42:57.40 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0586 secondes

2025-02-19 16:42:57.53 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-19 16:42:57.61 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-19 16:42:57.65 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-19 16:42:57.70 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1516 | 
2025-02-19 16:42:57.74 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-19 16:42:57.79 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2695 secondes

2025-02-19 16:42:57.84 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-19 16:42:57.88 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-19 16:42:57.93 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-19 16:42:57.98 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0586 secondes

2025-02-19 16:43:04.65 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Montage des sommaires T5 à signer et corrections
 | 
2025-02-19 16:43:04.72 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0742 secondes

2025-02-19 16:43:06.14 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .5 | 
2025-02-19 16:43:06.19 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0547 secondes

2025-02-19 16:43:06.23 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-19 16:43:06.28 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0469 secondes

2025-02-19 16:43:07.71 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 16:43:07.78 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 16:43:07.82 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les Industries Canplex Ltée [Marco Stocchero] | 
2025-02-19 16:43:07.87 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-19 16:43:07.91 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 16:43:08.76 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8555 secondes

2025-02-19 16:43:08.80 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 16:43:08.93 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1289 secondes

2025-02-19 16:43:08.97 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-19 | 
2025-02-19 16:43:09.13 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1680 secondes

2025-02-19 16:43:09.18 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-19 | 
2025-02-19 16:43:09.27 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 16:43:09.31 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 16:43:09.36 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 16:43:09.50 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1562 secondes

2025-02-19 16:43:09.55 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 16:43:09.68 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1328 secondes

2025-02-19 16:43:09.73 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4258 secondes

2025-02-19 16:43:09.77 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 16:43:09.92 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1562 secondes

2025-02-19 16:43:09.98 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 16:43:10.06 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0898 secondes

2025-02-19 16:43:10.11 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8516 secondes

2025-02-19 16:43:10.35 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-19 | 1,1758 secondes

2025-02-19 16:43:10.40 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,6250 secondes

2025-02-19 16:43:10.45 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,7383 secondes

2025-02-19 16:43:19.69 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Techva | 
2025-02-19 16:43:19.73 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0508 secondes

2025-02-19 16:43:19.85 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-19 16:43:19.93 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Coalitech Inc. [Techvac Équipement] Environnement | 
2025-02-19 16:43:19.98 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-19 16:43:20.02 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1739 | 
2025-02-19 16:43:20.08 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0625 secondes

2025-02-19 16:43:20.14 | User | APP_v6.A.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2969 secondes

2025-02-19 16:43:20.19 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Coalitech Inc. [Techvac Équipement] Environnement | 
2025-02-19 16:43:20.24 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0586 secondes

2025-02-19 16:43:20.29 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Groupe Coalitech Inc. [Techvac Équipement] | 
2025-02-19 16:43:20.34 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0508 secondes

2025-02-19 16:43:26.80 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Montage des packages
 | 
2025-02-19 16:43:26.86 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0547 secondes

2025-02-19 16:43:29.29 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .75 | 
2025-02-19 16:43:29.35 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0703 secondes

2025-02-19 16:43:29.41 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,75 | 
2025-02-19 16:43:29.45 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0508 secondes

2025-02-19 16:43:32.11 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 16:43:32.17 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 16:43:32.21 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Coalitech Inc. [Techvac Équipement] | 
2025-02-19 16:43:32.26 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-19 16:43:32.31 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 16:43:33.18 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8711 secondes

2025-02-19 16:43:33.22 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 16:43:33.34 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1289 secondes

2025-02-19 16:43:33.39 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-19 | 
2025-02-19 16:43:33.56 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1836 secondes

2025-02-19 16:43:33.61 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-19 | 
2025-02-19 16:43:33.66 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 16:43:33.71 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 16:43:33.76 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 16:43:33.90 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-19 16:43:33.97 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 16:43:34.10 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1367 secondes

2025-02-19 16:43:34.14 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4375 secondes

2025-02-19 16:43:34.19 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 16:43:34.32 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1406 secondes

2025-02-19 16:43:34.37 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 16:43:34.45 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0938 secondes

2025-02-19 16:43:34.50 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8438 secondes

2025-02-19 16:43:34.75 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-19 | 1,1562 secondes

2025-02-19 16:43:34.80 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,6328 secondes

2025-02-19 16:43:34.84 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,7383 secondes

2025-02-19 16:43:56.05 | User | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Terminate |  | 
2025-02-19 16:43:56.13 | User | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Terminate |  | 0,0820 secondes

2025-02-19 16:43:57.79 | User | APP_v6.A.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-19 16:43:57.86 | User | APP_v6.A.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0781 secondes

2025-02-19 16:43:58.56 | User | APP_v6.A.xlsb | modMenu:SauvegarderEtSortirApplication |  | 
2025-02-19 16:43:59.96 | User | APP_v6.A.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-19 16:44:00.12 | User | APP_v6.A.xlsb | modMenu:Delete_User_Active_File |  | 0,1641 secondes

2025-02-19 16:44:00.18 | User | APP_v6.A.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-19 17:38:01.54 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | autre | 
2025-02-19 17:38:01.59 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-19 17:38:01.77 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-19 17:38:01.83 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | z_Administratif_Autres non chargeables | 
