2025-01-09 09:52:45.77 | GuillaumeCharron | APP_v5.L.1.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****

2025-01-09 17:12:49.62 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Copie_Vers_Excel(2036, Association de services aux entreprises Proteck [Pierre Dastous], 25-24738, 2025-01-09)
2025-01-09 17:13:04.90 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Copie_Vers_Excel *** = '15,2812 secondes'

2025-01-09 17:13:05.18 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Creation_Courriel(25-24738, 2036)
2025-01-09 17:13:05.95 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Creation_Courriel *** = '0,7812 secondes'

2025-01-09 17:13:06.07 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Creation_PDF *** = '18,8516 secondes'

2025-01-09 17:13:15.74 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Save (# = 25-24738 - Date = 09/01/2025)
2025-01-09 17:13:15.86 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_to_DB (# = 25-24738 - Date = 09/01/2025)
2025-01-09 17:13:16.19 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_to_DB *** = '0,3320 secondes'

2025-01-09 17:13:16.30 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_Locally (# = 25-24738 - Date = 09/01/2025)
2025-01-09 17:13:16.53 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_Locally *** = '0,2305 secondes'

2025-01-09 17:13:16.64 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_to_DB (# = 25-24738 - Date = 09/01/2025)
2025-01-09 17:13:16.98 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_to_DB *** = '0,3438 secondes'

2025-01-09 17:13:17.09 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_Locally (# = 25-24738 - Date = 09/01/2025)
2025-01-09 17:13:17.31 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_Locally *** = '0,2227 secondes'

2025-01-09 17:13:17.43 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_to_DB - # = 25-24738 - Date = 09/01/2025
2025-01-09 17:13:17.65 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_to_DB *** = '0,2266 secondes'

2025-01-09 17:13:17.76 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_Locally - # = 25-24738 - Date = 09/01/2025
2025-01-09 17:13:17.88 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_Locally *** = '0,1211 secondes'

2025-01-09 17:13:17.98 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_to_DB (# = 25-24738 - Date = 09/01/2025
2025-01-09 17:13:18.27 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_to_DB *** = '0,2891 secondes'

2025-01-09 17:13:18.38 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_Locally (# = 25-24738 - Date = 09/01/2025
2025-01-09 17:13:18.56 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_Locally *** = '0,1836 secondes'

2025-01-09 17:13:18.67 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_To_DB(3, 6)
2025-01-09 17:13:19.13 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_To_DB *** = '0,4609 secondes'

2025-01-09 17:13:19.24 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_Locally(3, 6)
2025-01-09 17:13:19.26 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-09 17:13:19.29 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4
2025-01-09 17:13:19.31 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0547 secondes'

2025-01-09 17:13:19.35 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-09 17:13:19.38 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 7
2025-01-09 17:13:19.40 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0547 secondes'

2025-01-09 17:13:19.43 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-09 17:13:19.47 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 2511
2025-01-09 17:13:19.50 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0742 secondes'

2025-01-09 17:13:19.54 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-09 17:13:19.59 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3267
2025-01-09 17:13:19.61 | GuillaumeCharron | APP_v5.M.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0742 secondes'

2025-01-09 17:13:19.65 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_Locally *** = '0,4180 secondes'

2025-01-09 17:13:19.69 | GuillaumeCharron | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 17:13:19.72 | GuillaumeCharron | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 17:13:19.83 | GuillaumeCharron | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change($A$2:$K$3349)
2025-01-09 17:13:19.86 | GuillaumeCharron | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,0312 secondes'

2025-01-09 17:13:19.89 | GuillaumeCharron | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1719 secondes'

2025-01-09 17:13:19.92 | GuillaumeCharron | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 17:13:20.13 | GuillaumeCharron | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,2148 secondes'

2025-01-09 17:13:20.16 | GuillaumeCharron | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4727 secondes'

2025-01-09 17:13:20.18 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed
2025-01-09 17:13:20.22 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Remove_Check_Boxes
2025-01-09 17:13:20.26 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Remove_Check_Boxes *** = '0,0430 secondes'

2025-01-09 17:13:20.29 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed *** = '0,1094 secondes'

2025-01-09 17:13:21.92 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Brouillon:Worksheet_Activate
2025-01-09 17:13:23.01 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Brouillon:Worksheet_Change:$E$3
2025-01-09 17:13:23.04 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Brouillon:Worksheet_Change:$E$3 *** = '0,0352 secondes'

2025-01-09 17:13:23.07 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Brouillon:Worksheet_Change:$B$27
2025-01-09 17:13:23.10 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Brouillon:Worksheet_Change:$B$27 *** = '0,0312 secondes'

2025-01-09 17:13:23.13 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_New_Invoice
2025-01-09 17:13:23.18 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed
2025-01-09 17:13:23.21 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed *** = '0,0312 secondes'

2025-01-09 17:13:23.23 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells
2025-01-09 17:13:23.38 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells *** = '0,1484 secondes'

2025-01-09 17:13:23.43 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells
2025-01-09 17:13:23.52 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells *** = '0,0898 secondes'

2025-01-09 17:13:23.82 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Brouillon:Worksheet_SelectionChange:$E$3:$F$3
2025-01-09 17:13:23.85 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Brouillon:Worksheet_SelectionChange *** = '0,0352 secondes'

2025-01-09 17:13:23.88 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_New_Invoice *** = '0,7539 secondes'

2025-01-09 17:13:23.91 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Finale:FAC_Finale_Save *** = '8,1719 secondes'

2025-01-09 17:13:24.96 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_Back_To_FAC_Menu
2025-01-09 17:13:25.04 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Brouillon:FAC_Brouillon_Back_To_FAC_Menu *** = '0,0781 secondes'

2025-01-09 17:14:52.50 | GuillaumeCharron | APP_v5.M.xlsb | wshMenuFAC:FAC_Confirmation_Click
2025-01-09 17:14:52.54 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Comptes_Clients_Import_All
2025-01-09 17:14:52.77 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Comptes_Clients_Import_All *** = '0,2344 secondes'

2025-01-09 17:14:52.80 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Entête_Import_All
2025-01-09 17:14:52.99 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Entête_Import_All *** = '0,1953 secondes'

2025-01-09 17:14:53.02 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Détails_Import_All
2025-01-09 17:14:53.30 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Détails_Import_All *** = '0,2812 secondes'

2025-01-09 17:14:53.34 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:Worksheet_Activate
2025-01-09 17:14:53.37 | GuillaumeCharron | APP_v5.M.xlsb | modImport:TEC_Import_All
2025-01-09 17:14:53.69 | GuillaumeCharron | APP_v5.M.xlsb | modImport:TEC_Import_All *** = '0,3242 secondes'

2025-01-09 17:14:53.71 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Entête_Import_All
2025-01-09 17:14:53.91 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Entête_Import_All *** = '0,1953 secondes'

2025-01-09 17:14:53.93 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Détails_Import_All
2025-01-09 17:14:54.20 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Détails_Import_All *** = '0,2734 secondes'

2025-01-09 17:14:54.23 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Sommaire_Taux_Import_All
2025-01-09 17:14:54.38 | GuillaumeCharron | APP_v5.M.xlsb | modImport:FAC_Sommaire_Taux_Import_All *** = '0,1523 secondes'

2025-01-09 17:14:54.40 | GuillaumeCharron | APP_v5.M.xlsb | modImport:GL_Trans_Import_All
2025-01-09 17:14:54.70 | GuillaumeCharron | APP_v5.M.xlsb | modImport:GL_Trans_Import_All *** = '0,3047 secondes'

2025-01-09 17:14:54.75 | GuillaumeCharron | APP_v5.M.xlsb | modDev_Utils:SetTabOrder(wshFAC_Confirmation)
2025-01-09 17:14:54.81 | GuillaumeCharron | APP_v5.M.xlsb | modDev_Utils:SetTabOrder *** = '0,0703 secondes'

2025-01-09 17:14:54.84 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:NettoyerCellulesEtIconesPDF
2025-01-09 17:14:54.88 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer
2025-01-09 17:14:54.91 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer
2025-01-09 17:14:54.97 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer *** = '0,0703 secondes'

2025-01-09 17:14:55.09 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer *** = '0,2148 secondes'

2025-01-09 17:14:55.11 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:NettoyerCellulesEtIconesPDF *** = '0,2773 secondes'

2025-01-09 17:14:55.15 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:Worksheet_Activate *** = '1,8125 secondes'

2025-01-09 17:14:55.18 | GuillaumeCharron | APP_v5.M.xlsb | wshMenuFAC:FAC_Confirmation_Click *** = '2,6797 secondes'

2025-01-09 17:14:56.81 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:NettoyerCellulesEtIconesPDF
2025-01-09 17:14:56.85 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer
2025-01-09 17:14:56.89 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer
2025-01-09 17:14:56.94 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer *** = '0,0625 secondes'

2025-01-09 17:14:57.06 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer *** = '0,2148 secondes'

2025-01-09 17:14:57.09 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:NettoyerCellulesEtIconesPDF *** = '0,2812 secondes'

2025-01-09 17:14:57.12 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:TraiterToutesLesFacturesAC
2025-01-09 17:14:58.63 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:TraiterConfirmationFacture(25-24736)
2025-01-09 17:14:58.66 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureBD_MASTER(25-24736)
2025-01-09 17:14:58.87 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureBD_MASTER *** = '0,2148 secondes'

2025-01-09 17:14:58.89 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureLocalement(25-24736)
2025-01-09 17:14:58.93 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureLocalement *** = '0,0430 secondes'

2025-01-09 17:14:58.96 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ConstruirePostingGL(25-24736)
2025-01-09 17:14:58.99 | GuillaumeCharron | APP_v5.M.xlsb | modGL_Stuff:GL_Posting_To_DB
2025-01-09 17:14:59.27 | GuillaumeCharron | APP_v5.M.xlsb | modGL_Stuff:GL_Posting_To_DB *** = '0,2852 secondes'

2025-01-09 17:14:59.30 | GuillaumeCharron | APP_v5.M.xlsb | *** modGL_Stuff:GL_Posting_Locally
2025-01-09 17:14:59.38 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:14:59.45 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:14:59.52 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:14:59.59 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:14:59.63 | GuillaumeCharron | APP_v5.M.xlsb | modGL_Stuff:GL_Posting_Locally *** = '0,3281 secondes'

2025-01-09 17:14:59.65 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ConstruirePostingGL *** = '0,6953 secondes'

2025-01-09 17:14:59.68 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:NettoyerCellulesEtIconesPDF
2025-01-09 17:14:59.71 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer
2025-01-09 17:14:59.74 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer
2025-01-09 17:14:59.81 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer *** = '0,0742 secondes'

2025-01-09 17:14:59.90 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer *** = '0,1914 secondes'

2025-01-09 17:14:59.93 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:NettoyerCellulesEtIconesPDF *** = '0,2539 secondes'

2025-01-09 17:14:59.95 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:TraiterConfirmationFacture *** = '1,3164 secondes'

2025-01-09 17:15:00.00 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:TraiterConfirmationFacture(25-24737)
2025-01-09 17:15:00.03 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureBD_MASTER(25-24737)
2025-01-09 17:15:00.23 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureBD_MASTER *** = '0,2070 secondes'

2025-01-09 17:15:00.26 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureLocalement(25-24737)
2025-01-09 17:15:00.29 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureLocalement *** = '0,0352 secondes'

2025-01-09 17:15:00.32 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ConstruirePostingGL(25-24737)
2025-01-09 17:15:00.35 | GuillaumeCharron | APP_v5.M.xlsb | modGL_Stuff:GL_Posting_To_DB
2025-01-09 17:15:00.64 | GuillaumeCharron | APP_v5.M.xlsb | modGL_Stuff:GL_Posting_To_DB *** = '0,2891 secondes'

2025-01-09 17:15:00.66 | GuillaumeCharron | APP_v5.M.xlsb | *** modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:00.73 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:00.80 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:00.87 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:00.93 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:00.96 | GuillaumeCharron | APP_v5.M.xlsb | modGL_Stuff:GL_Posting_Locally *** = '0,3047 secondes'

2025-01-09 17:15:00.98 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ConstruirePostingGL *** = '0,6641 secondes'

2025-01-09 17:15:01.01 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:NettoyerCellulesEtIconesPDF
2025-01-09 17:15:01.04 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer
2025-01-09 17:15:01.07 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer
2025-01-09 17:15:01.13 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer *** = '0,0586 secondes'

2025-01-09 17:15:01.18 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer *** = '0,1484 secondes'

2025-01-09 17:15:01.22 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:NettoyerCellulesEtIconesPDF *** = '0,2148 secondes'

2025-01-09 17:15:01.24 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:TraiterConfirmationFacture *** = '1,2422 secondes'

2025-01-09 17:15:01.29 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:TraiterConfirmationFacture(25-24738)
2025-01-09 17:15:01.31 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureBD_MASTER(25-24738)
2025-01-09 17:15:01.51 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureBD_MASTER *** = '0,2031 secondes'

2025-01-09 17:15:01.53 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureLocalement(25-24738)
2025-01-09 17:15:01.56 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MAJStatutFactureLocalement *** = '0,0312 secondes'

2025-01-09 17:15:01.58 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ConstruirePostingGL(25-24738)
2025-01-09 17:15:01.61 | GuillaumeCharron | APP_v5.M.xlsb | modGL_Stuff:GL_Posting_To_DB
2025-01-09 17:15:01.89 | GuillaumeCharron | APP_v5.M.xlsb | modGL_Stuff:GL_Posting_To_DB *** = '0,2930 secondes'

2025-01-09 17:15:01.92 | GuillaumeCharron | APP_v5.M.xlsb | *** modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:01.99 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:02.06 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:02.13 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:02.20 | GuillaumeCharron | APP_v5.M.xlsb |    modGL_Stuff:GL_Posting_Locally
2025-01-09 17:15:02.23 | GuillaumeCharron | APP_v5.M.xlsb | modGL_Stuff:GL_Posting_Locally *** = '0,3164 secondes'

2025-01-09 17:15:02.26 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ConstruirePostingGL *** = '0,6836 secondes'

2025-01-09 17:15:02.28 | GuillaumeCharron | APP_v5.M.xlsb | wshFAC_Confirmation:NettoyerCellulesEtIconesPDF
2025-01-09 17:15:02.31 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer
2025-01-09 17:15:02.34 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer
2025-01-09 17:15:02.40 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:ObtenirFactureAConfirmer *** = '0,0586 secondes'

2025-01-09 17:15:02.43 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:MontrerFacturesAConfirmer *** = '0,1250 secondes'

2025-01-09 17:15:02.46 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:NettoyerCellulesEtIconesPDF *** = '0,1836 secondes'

2025-01-09 17:15:02.48 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:TraiterConfirmationFacture *** = '1,2031 secondes'

2025-01-09 17:15:03.57 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:TraiterToutesLesFacturesAC *** = '6,4609 secondes'

2025-01-09 17:15:05.63 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:RetournerMenuFAC
2025-01-09 17:15:05.70 | GuillaumeCharron | APP_v5.M.xlsb | modFAC_Confirmation:RetournerMenuFAC *** = '0,0703 secondes'

2025-01-09 17:15:07.64 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-09 17:15:07.68 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0430 secondes'

2025-01-09 17:19:53.63 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:SauvegarderEtSortirApplication
2025-01-09 17:19:54.62 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:Delete_User_Active_File
2025-01-09 17:19:54.65 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:Delete_User_Active_File *** = '0,0430 secondes'

2025-01-09 17:19:54.68 | GuillaumeCharron | APP_v5.M.xlsb | ***** Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) *****

2025-01-09 17:35:05.37 | GuillaumeCharron | APP_v5.M.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-09 17:35:05.41 | GuillaumeCharron | APP_v5.M.xlsb | Validation d'accès serveur terminée *** = '0,0039 secondes'

2025-01-09 17:35:05.44 | GuillaumeCharron | APP_v5.M.xlsb | ThisWorkbook:Create_User_Active_File
2025-01-09 17:35:05.50 | GuillaumeCharron | APP_v5.M.xlsb | ThisWorkbook:Create_User_Active_File *** = '0,0742 secondes'

2025-01-09 17:35:05.54 | GuillaumeCharron | APP_v5.M.xlsb | ThisWorkbook:Setup_UserDateFormat
2025-01-09 17:35:05.56 | GuillaumeCharron | APP_v5.M.xlsb | ThisWorkbook:Setup_UserDateFormat *** = '0,0312 secondes'

2025-01-09 17:35:05.59 | GuillaumeCharron | APP_v5.M.xlsb | ThisWorkbook:BackupMasterFile
2025-01-09 17:35:05.69 | GuillaumeCharron | APP_v5.M.xlsb | ThisWorkbook:BackupMasterFile *** = '0,1133 secondes'

2025-01-09 17:35:05.72 | GuillaumeCharron | APP_v5.M.xlsb | modAppli:WriteInfoOnMainMenu
2025-01-09 17:35:05.76 | GuillaumeCharron | APP_v5.M.xlsb | modAppli:WriteInfoOnMainMenu *** = '0,0469 secondes'

2025-01-09 17:35:05.79 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:HideDevShapesBasedOnUsername
2025-01-09 17:35:05.82 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:HideDevShapesBasedOnUsername *** = '0,0352 secondes'

2025-01-09 17:35:05.89 | GuillaumeCharron | APP_v5.M.xlsb | modAppli:CodeEssentielDepart *** = '0,5273 secondes'

2025-01-09 17:35:08.78 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:menuTEC_Click
