2024-12-06 06:08:21.24 | Guillaume | APP_v5.G.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-07 06:07:18.11 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/24-10-2024
2024-12-07 06:07:18.25 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1523 sec.

2024-12-07 06:07:18.30 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/24-10-2024
2024-12-07 06:07:18.38 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:07:18.44 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0625 sec.

2024-12-07 06:07:18.59 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/24-10-2024 = 0,2949 sec.

2024-12-07 06:07:18.64 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,6504 sec.

2024-12-07 06:07:23.73 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3]
2024-12-07 06:07:23.83 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:07:23.93 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 1942
2024-12-07 06:07:24.01 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1934 sec.

2024-12-07 06:07:24.11 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[1943] = 0,3848 sec.

2024-12-07 06:07:37.29 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements]
2024-12-07 06:07:37.37 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements
2024-12-07 06:07:37.44 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1518 = 0,0801 sec.

2024-12-07 06:07:37.51 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2285 sec.

2024-12-07 06:07:37.70 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2024-12-07 06:07:37.79 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:07:37.85 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0645 sec.

2024-12-07 06:07:37.91 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = 0,2227 sec.

2024-12-07 06:07:37.99 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements Paré Inc. [Pierre Paré]]
2024-12-07 06:07:38.04 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:07:38.10 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0684 sec.

2024-12-07 06:07:38.16 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1855 sec.

2024-12-07 06:07:40.46 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[1943]
2024-12-07 06:07:40.54 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-07 06:07:40.61 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:07:40.67 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0684 sec.

2024-12-07 06:07:40.73 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(1943)
2024-12-07 06:07:42.23 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 1943 = 1,5098 sec.

2024-12-07 06:07:42.29 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(1943)
2024-12-07 06:07:42.35 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:07:42.80 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 1942
2024-12-07 06:07:42.87 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,5273 sec.

2024-12-07 06:07:42.98 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 1943 = 0,6953 sec.

2024-12-07 06:07:43.04 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/24-10-2024
2024-12-07 06:07:43.15 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1230 sec.

2024-12-07 06:07:43.21 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/24-10-2024
2024-12-07 06:07:43.27 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:07:43.34 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0781 sec.

2024-12-07 06:07:43.50 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/24-10-2024 = 0,2969 sec.

2024-12-07 06:07:43.56 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 3,0215 sec.

2024-12-07 06:07:43.62 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 3,1621 sec.

2024-12-07 06:07:53.29 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-07 06:07:53.41 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(25-10-2024, 90, 15)
2024-12-07 06:07:53.48 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0781 sec.

2024-12-07 06:07:53.53 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,2539 sec.

2024-12-07 06:07:53.59 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-07 06:07:53.65 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/25-10-2024
2024-12-07 06:07:53.76 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1191 sec.

2024-12-07 06:07:53.82 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/25-10-2024
2024-12-07 06:07:53.88 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:07:53.94 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0664 sec.

2024-12-07 06:07:54.05 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/25-10-2024 = 0,2363 sec.

2024-12-07 06:07:54.11 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,5254 sec.

2024-12-07 06:07:57.88 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[0]
2024-12-07 06:07:57.95 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:07:58.04 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 1971
2024-12-07 06:07:58.12 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,4883 sec.

2024-12-07 06:07:58.65 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[1972] = 0,7793 sec.

2024-12-07 06:08:07.96 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements]
2024-12-07 06:08:08.06 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements
2024-12-07 06:08:08.13 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1518 = 0,0781 sec.

2024-12-07 06:08:08.20 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2539 sec.

2024-12-07 06:08:09.29 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements Paré Inc. [Pierre Paré]]
2024-12-07 06:08:09.38 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:08:09.46 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0820 sec.

2024-12-07 06:08:09.53 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2637 sec.

2024-12-07 06:08:16.76 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[1972]
2024-12-07 06:08:16.82 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-07 06:08:16.89 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:08:16.96 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0801 sec.

2024-12-07 06:08:17.02 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(1972)
2024-12-07 06:08:17.94 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 1972 = 0,9258 sec.

2024-12-07 06:08:18.02 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(1972)
2024-12-07 06:08:18.09 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:08:18.17 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 1971
2024-12-07 06:08:18.23 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1445 sec.

2024-12-07 06:08:18.33 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 1972 = 0,3184 sec.

2024-12-07 06:08:18.39 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/25-10-2024
2024-12-07 06:08:18.53 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1484 sec.

2024-12-07 06:08:18.58 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/25-10-2024
2024-12-07 06:08:18.65 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:08:18.71 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0703 sec.

2024-12-07 06:08:18.83 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/25-10-2024 = 0,2539 sec.

2024-12-07 06:08:18.88 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 2,0703 sec.

2024-12-07 06:08:18.95 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 2,1934 sec.

2024-12-07 06:08:30.40 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-07 06:08:30.49 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(30-10-2024, 90, 15)
2024-12-07 06:08:30.54 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0605 sec.

2024-12-07 06:08:30.62 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,2246 sec.

2024-12-07 06:08:30.68 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-07 06:08:30.73 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/30-10-2024
2024-12-07 06:08:30.86 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1445 sec.

2024-12-07 06:08:30.92 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/30-10-2024
2024-12-07 06:08:30.97 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:08:31.03 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0664 sec.

2024-12-07 06:08:31.14 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/30-10-2024 = 0,2305 sec.

2024-12-07 06:08:31.20 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,5293 sec.

2024-12-07 06:08:33.15 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4]
2024-12-07 06:08:33.22 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:08:33.29 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2085
2024-12-07 06:08:33.35 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1367 sec.

2024-12-07 06:08:33.46 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2086] = 0,3184 sec.

2024-12-07 06:08:44.64 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements Paré Inc. [Pierre Paré]]
2024-12-07 06:08:44.72 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:08:44.78 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0645 sec.

2024-12-07 06:08:44.83 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2031 sec.

2024-12-07 06:08:44.89 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-07 06:08:44.95 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0664 sec.

2024-12-07 06:08:45.59 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-07 06:08:45.66 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0820 sec.

2024-12-07 06:08:46.86 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2086]
2024-12-07 06:08:46.92 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-07 06:08:46.98 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:08:47.04 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0703 sec.

2024-12-07 06:08:47.10 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2086)
2024-12-07 06:08:48.06 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2086 = 0,9707 sec.

2024-12-07 06:08:48.12 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2086)
2024-12-07 06:08:48.22 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:08:48.30 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2085
2024-12-07 06:08:48.35 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1367 sec.

2024-12-07 06:08:48.45 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2086 = 0,3359 sec.

2024-12-07 06:08:48.51 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/30-10-2024
2024-12-07 06:08:48.62 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1211 sec.

2024-12-07 06:08:48.68 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/30-10-2024
2024-12-07 06:08:48.74 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:08:48.79 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0664 sec.

2024-12-07 06:08:48.92 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/30-10-2024 = 0,2520 sec.

2024-12-07 06:08:48.98 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 2,0684 sec.

2024-12-07 06:08:49.04 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 2,1973 sec.

2024-12-07 06:09:00.44 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-07 06:09:00.52 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(04-11-2024, 90, 15)
2024-12-07 06:09:03.01 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 2,4961 sec.

2024-12-07 06:09:09.14 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-07 06:09:09.20 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(2024-11-04, 90, 15)
2024-12-07 06:09:09.26 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0664 sec.

2024-12-07 06:09:09.31 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,1836 sec.

2024-12-07 06:09:09.38 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-07 06:09:09.44 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/11-04-2024
2024-12-07 06:09:09.58 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1484 sec.

2024-12-07 06:09:09.65 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-04-2024
2024-12-07 06:09:09.72 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:09:09.78 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0684 sec.

2024-12-07 06:09:09.90 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-04-2024 = 0,2578 sec.

2024-12-07 06:09:09.96 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,5898 sec.

2024-12-07 06:09:16.57 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[7]
2024-12-07 06:09:16.65 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:09:16.72 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2171
2024-12-07 06:09:16.78 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1309 sec.

2024-12-07 06:09:16.91 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2172] = 0,3633 sec.

2024-12-07 06:09:24.71 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements]
2024-12-07 06:09:24.79 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements
2024-12-07 06:09:24.85 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1518 = 0,0645 sec.

2024-12-07 06:09:24.90 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2031 sec.

2024-12-07 06:09:24.96 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2024-12-07 06:09:25.07 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:09:25.14 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0820 sec.

2024-12-07 06:09:25.22 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = 0,2676 sec.

2024-12-07 06:09:25.30 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements Paré Inc. [Pierre Paré]]
2024-12-07 06:09:25.35 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:09:25.42 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0742 sec.

2024-12-07 06:09:25.48 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1875 sec.

2024-12-07 06:09:27.31 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click[2172]
2024-12-07 06:09:27.38 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-07 06:09:27.44 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:09:27.50 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0664 sec.

2024-12-07 06:09:27.56 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2172)
2024-12-07 06:09:28.51 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2172 = 0,9648 sec.

2024-12-07 06:09:28.58 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2172)
2024-12-07 06:09:28.64 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:09:28.72 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2171
2024-12-07 06:09:28.79 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1582 sec.

2024-12-07 06:09:28.90 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2172 = 0,3242 sec.

2024-12-07 06:09:28.96 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/11-04-2024
2024-12-07 06:09:29.07 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1230 sec.

2024-12-07 06:09:29.13 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-04-2024
2024-12-07 06:09:29.19 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:09:29.25 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0664 sec.

2024-12-07 06:09:29.38 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-04-2024 = 0,2500 sec.

2024-12-07 06:09:29.43 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 2,0586 sec.

2024-12-07 06:09:29.49 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 2,2012 sec.

2024-12-07 06:09:39.14 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-07 06:09:39.25 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(2024-11-07, 90, 15)
2024-12-07 06:09:39.32 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0918 sec.

2024-12-07 06:09:39.40 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,2734 sec.

2024-12-07 06:09:39.46 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-07 06:09:39.52 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/11-07-2024
2024-12-07 06:09:39.64 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1289 sec.

2024-12-07 06:09:39.71 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-07-2024
2024-12-07 06:09:39.79 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-07 06:09:39.87 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0938 sec.

2024-12-07 06:09:40.01 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/11-07-2024 = 0,3047 sec.

2024-12-07 06:09:40.07 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,6133 sec.

2024-12-07 06:09:43.37 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[1]
2024-12-07 06:09:43.43 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-07 06:09:43.49 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2286
2024-12-07 06:09:43.54 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,1270 sec.

2024-12-07 06:09:43.64 | User | APP_v5.G.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2287] = 0,2812 sec.

2024-12-07 06:09:54.45 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Les Placements Paré Inc. [Pierre Paré]]
2024-12-07 06:09:54.52 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Les Placements Paré Inc. [Pierre Paré]
2024-12-07 06:09:54.58 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2052 = 0,0664 sec.

2024-12-07 06:09:54.64 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2051 sec.

2024-12-07 06:09:54.72 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
