2024-11-09 08:02:38.77 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-14 15:48:31.39 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshTEC_Evaluation:TEC_Evaluation_Back_To_TEC_Menu | 0,0078 sec. | 31

2024-11-14 15:48:32.46 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshTEC_Analyse:Worksheet_Activate |  | 31
2024-11-14 15:48:32.46 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-14 15:48:32.56 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:32.60 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:32.68 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:Client_List_Import_All | 0,2148 sec. | 31

2024-11-14 15:48:32.68 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:TEC_Import_All |  | 31
2024-11-14 15:48:32.81 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:32.94 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:33.02 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:TEC_Import_All | 0,3477 sec. | 31

2024-11-14 15:48:33.02 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Projets_Détails_Import_All |  | 31
2024-11-14 15:48:33.06 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Projets_Détails_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:33.07 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Projets_Détails_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:33.14 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Projets_Détails_Import_All | 0,1172 sec. | 31

2024-11-14 15:48:33.14 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Projets_Entête_Import_All |  | 31
2024-11-14 15:48:33.16 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Projets_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:33.18 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Projets_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:33.24 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Projets_Entête_Import_All | 0,1016 sec. | 31

2024-11-14 15:48:33.24 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal |  | 31
2024-11-14 15:48:33.26 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Les anciens SubTotal ont été effacés |  | 31
2024-11-14 15:48:33.27 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - La zone A5:I891 a été effacée |  | 31
2024-11-14 15:48:33.28 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Le dictClients a été créé |  | 31
2024-11-14 15:48:33.39 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - ProgressBar @ 15 % |  | 31
2024-11-14 15:48:33.45 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - ProgressBar @ 20 % |  | 31
2024-11-14 15:48:33.46 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - On doit lire 2416 lignes dans TEC_Local |  | 31
2024-11-14 15:48:36.86 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Toutes les lignes ont été lues de TEC_Local |  | 31
2024-11-14 15:48:36.95 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - ProgressBar @ 45 % |  | 31
2024-11-14 15:48:36.95 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Les données sont triées |  | 31
2024-11-14 15:48:37.01 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - ProgressBar @ 60 % (dernière étape avant le GroupBy... |  | 31
2024-11-14 15:48:38.20 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Le GroupBy est complété |  | 31
2024-11-14 15:48:38.21 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Le 'ShowLevels est ajusté à 2 |  | 31
2024-11-14 15:48:38.28 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - ProgressBar @ 75 % |  | 31
2024-11-14 15:48:38.48 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Les ajustements de format ont été complétés |  | 31
2024-11-14 15:48:38.57 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - ProgressBar @ 85 % |  | 31
2024-11-14 15:48:38.59 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - La mise en forme conditionnelle est en place |  | 31
2024-11-14 15:48:38.61 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Obtenir les requêtes de factures existantes |  | 31
2024-11-14 15:48:38.61 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Nettoyage de la zone 'Sommaire' est nettoyée |  | 31
2024-11-14 15:48:38.63 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - ProgressBar @ 95 % |  | 31
2024-11-14 15:48:39.07 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - Les ProgressBar sont éliminées |  | 31
2024-11-14 15:48:39.10 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal - La zone de 'Scroll' commence sur la ligne 7 |  | 31
2024-11-14 15:48:39.10 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modTEC_Saisie_Analyse:TEC_Sort_Group_And_Subtotal | 5,8555 sec. | 31

2024-11-14 15:48:39.11 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder(wshTEC_Analyse) |  | 31
2024-11-14 15:48:39.73 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder | 0,6250 sec. | 31

2024-11-14 15:48:39.77 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshTEC_Analyse:Worksheet_Activate | 7,3125 sec. | 31

2024-11-14 15:48:44.17 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshTEC_Analyse:TEC_Analyse_Back_To_TEC_Menu |  | 31
2024-11-14 15:48:44.21 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      wshTEC_Analyse:Back_To_TEC_Menu - La zone Sommaire des Honoraires a été nettoyée |  | 31
2024-11-14 15:48:44.23 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshTEC_Analyse:Worksheet_Change - $C$6:$O$890 |  | 31
2024-11-14 15:48:44.24 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshTEC_Analyse:Worksheet_Change | 0,0078 sec. | 31

2024-11-14 15:48:44.25 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshTEC_Analyse:TEC_Analyse_Back_To_TEC_Menu | 0,0820 sec. | 31

2024-11-14 15:48:47.09 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-14 15:48:47.11 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0156 sec. | 31

2024-11-14 15:48:49.43 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshMenuFAC:PreparationFacture_Click |  | 31
2024-11-14 15:48:49.60 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Brouillon:Worksheet_Activate |  | 31
2024-11-14 15:48:49.61 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-14 15:48:49.73 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:49.77 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:49.85 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:Client_List_Import_All | 0,2344 sec. | 31

2024-11-14 15:48:49.85 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:TEC_Import_All |  | 31
2024-11-14 15:48:49.99 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:50.14 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:50.22 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:TEC_Import_All | 0,3711 sec. | 31

2024-11-14 15:48:50.22 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-14 15:48:50.30 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:50.34 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:50.43 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All | 0,2070 sec. | 31

2024-11-14 15:48:50.43 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-14 15:48:50.62 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All | 0,1875 sec. | 31

2024-11-14 15:48:50.62 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-14 15:48:50.76 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,1367 sec. | 31

2024-11-14 15:48:50.76 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Projets_Entête_Import_All |  | 31
2024-11-14 15:48:50.80 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Projets_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:50.80 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Projets_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:50.88 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Projets_Entête_Import_All | 0,1250 sec. | 31

2024-11-14 15:48:50.89 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Projets_Détails_Import_All |  | 31
2024-11-14 15:48:50.95 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Projets_Détails_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:50.97 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Projets_Détails_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:51.04 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Projets_Détails_Import_All | 0,1562 sec. | 31

2024-11-14 15:48:51.08 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder(wshFAC_Brouillon) |  | 31
2024-11-14 15:48:51.12 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder | 0,0469 sec. | 31

2024-11-14 15:48:51.30 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Brouillon:FAC_Brouillon_New_Invoice |  | 31
2024-11-14 15:48:51.34 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 31
2024-11-14 15:48:51.35 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed | 0,0078 sec. | 31

2024-11-14 15:48:51.36 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells |  | 31
2024-11-14 15:48:51.43 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells | 0,0664 sec. | 31

2024-11-14 15:48:51.44 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells |  | 31
2024-11-14 15:48:51.47 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells | 0,0312 sec. | 31

2024-11-14 15:48:52.91 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Brouillon:FAC_Brouillon_New_Invoice | 1,6172 sec. | 31

2024-11-14 15:48:52.92 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Brouillon:Worksheet_Activate | 3,3242 sec. | 31

2024-11-14 15:48:53.01 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshMenuFAC:PreparationFacture_Click | 3,5820 sec. | 31

2024-11-14 15:48:53.99 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Brouillon:FAC_Brouillon_Back_To_FAC_Menu |  | 31
2024-11-14 15:48:56.02 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Finale:Worksheet_Activate |  | 31
2024-11-14 15:48:56.12 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Finale:Worksheet_Activate | 0,0938 sec. | 31

2024-11-14 15:48:56.12 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Brouillon:FAC_Brouillon_Back_To_FAC_Menu | 2,1289 sec. | 31

2024-11-14 15:48:57.50 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshCAR_Liste_Agée:Worksheet_Activate |  | 31
2024-11-14 15:48:57.50 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-14 15:48:57.60 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:57.66 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:57.74 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:Client_List_Import_All | 0,2461 sec. | 31

2024-11-14 15:48:57.74 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-14 15:48:57.81 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:48:57.84 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:48:57.91 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All | 0,1680 sec. | 31

2024-11-14 15:48:57.91 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-14 15:48:58.07 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All | 0,1641 sec. | 31

2024-11-14 15:48:58.08 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-14 15:48:58.25 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,1758 sec. | 31

2024-11-14 15:48:58.29 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder(wshCAR_Liste_Agée) |  | 31
2024-11-14 15:48:58.35 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder | 0,0664 sec. | 31

2024-11-14 15:48:58.39 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshCAR_Liste_Agée:Worksheet_Change |  | 31
2024-11-14 15:48:58.39 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshCAR_Liste_Agée:Worksheet_Change | 0,0000 sec. | 31

2024-11-14 15:48:58.41 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshCAR_Liste_Agée:Worksheet_Activate | 0,9180 sec. | 31

2024-11-14 15:48:59.71 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Finale:Worksheet_Activate |  | 31
2024-11-14 15:48:59.73 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Finale:Worksheet_Activate | 0,0156 sec. | 31

2024-11-14 15:49:01.03 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshMenuFAC:FAC_Historique_Click |  | 31
2024-11-14 15:49:01.04 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-14 15:49:01.12 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:49:01.14 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:49:01.24 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All | 0,1992 sec. | 31

2024-11-14 15:49:01.24 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-14 15:49:01.42 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All | 0,1797 sec. | 31

2024-11-14 15:49:01.42 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-14 15:49:01.57 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,1562 sec. | 31

2024-11-14 15:49:01.61 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Historique:Worksheet_Activate |  | 31
2024-11-14 15:49:01.62 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-14 15:49:01.76 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,1406 sec. | 31

2024-11-14 15:49:01.76 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-14 15:49:01.82 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:49:01.86 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:49:01.93 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All | 0,1680 sec. | 31

2024-11-14 15:49:01.93 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-14 15:49:02.08 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All | 0,1523 sec. | 31

2024-11-14 15:49:02.09 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Historique:FAC_Historique_Clear_All_Cells |  | 31
2024-11-14 15:49:02.12 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Historique:FAC_Historique_Clear_All_Cells | 0,0391 sec. | 31

2024-11-14 15:49:02.14 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder(wshFAC_Historique) |  | 31
2024-11-14 15:49:02.15 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder | 0,0156 sec. | 31

2024-11-14 15:49:02.17 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Historique:Worksheet_Activate | 0,5547 sec. | 31

2024-11-14 15:49:02.17 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshMenuFAC:FAC_Historique_Click | 1,1523 sec. | 31

2024-11-14 15:49:03.52 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Historique:FAC_Historique_Back_To_FAC_Menu |  | 31
2024-11-14 15:49:03.53 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Historique:FAC_Historique_Back_To_FAC_Menu | 0,0078 sec. | 31

2024-11-14 15:49:04.70 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshMenuFAC:FAC_Confirmation_Click |  | 31
2024-11-14 15:49:04.70 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-14 15:49:04.84 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,1406 sec. | 31

2024-11-14 15:49:04.84 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-14 15:49:04.89 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:49:04.94 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:49:05.01 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All | 0,1680 sec. | 31

2024-11-14 15:49:05.01 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-14 15:49:05.21 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All | 0,1992 sec. | 31

2024-11-14 15:49:05.24 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Confirmation:Worksheet_Activate |  | 31
2024-11-14 15:49:05.24 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:TEC_Import_All |  | 31
2024-11-14 15:49:05.41 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:49:05.53 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:49:05.61 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:TEC_Import_All | 0,3672 sec. | 31

2024-11-14 15:49:05.61 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-14 15:49:05.67 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-14 15:49:05.69 | Robert_M._Vigneault | APP_v5.E.4.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-14 15:49:05.77 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Entête_Import_All | 0,1562 sec. | 31

2024-11-14 15:49:05.77 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-14 15:49:05.93 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Détails_Import_All | 0,1602 sec. | 31

2024-11-14 15:49:05.93 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Sommaire_Taux_Import_All |  | 31
2024-11-14 15:49:06.04 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modImport:FAC_Sommaire_Taux_Import_All | 0,1172 sec. | 31

2024-11-14 15:49:06.06 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder(wshFAC_Confirmation) |  | 31
2024-11-14 15:49:06.10 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modDev_Utils:SetTabOrder | 0,0352 sec. | 31

2024-11-14 15:49:06.11 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Confirmation:FAC_Confirmation_Clear_Cells_And_PDF_Icon |  | 31
2024-11-14 15:49:06.16 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Confirmation:FAC_Confirmation_Clear_Cells_And_PDF_Icon | 0,0508 sec. | 31

2024-11-14 15:49:06.16 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Confirmation:FAC_Confirmation_Clear_Cells_And_PDF_Icon |  | 31
2024-11-14 15:49:06.21 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Confirmation:FAC_Confirmation_Clear_Cells_And_PDF_Icon | 0,0469 sec. | 31

2024-11-14 15:49:06.22 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Confirmation:Worksheet_Activate | 0,9766 sec. | 31

2024-11-14 15:49:06.23 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshMenuFAC:FAC_Confirmation_Click | 1,5352 sec. | 31

2024-11-14 15:49:23.41 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Confirmation:Back_To_FAC_Menu |  | 31
2024-11-14 15:49:23.43 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Finale:Worksheet_Activate |  | 31
2024-11-14 15:49:23.44 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshFAC_Finale:Worksheet_Activate | 0,0156 sec. | 31

2024-11-14 15:49:23.48 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modFAC_Confirmation:Back_To_FAC_Menu | 0,0664 sec. | 31

2024-11-14 15:49:24.88 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-14 15:49:24.91 | Robert_M._Vigneault | APP_v5.E.4.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0391 sec. | 31

2024-11-14 15:49:28.24 | Robert_M._Vigneault | APP_v5.E.4.xlsb | wshENC_Saisie:Worksheet_Activate |  | 31
