2025-02-08 06:15:37.60 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 

2025-02-09 05:28:22.14 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:Affiche_Liste_Factures |  | 
2025-02-09 05:28:22.20 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Data_In_A_Range |  | 
2025-02-09 05:28:22.23 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Data_In_A_Range |  | 0,0371 secondes

2025-02-09 05:28:22.54 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:Affiche_Liste_Factures |  | 0,3457 secondes

2025-02-09 05:28:43.39 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Back_To_FAC_Menu |  | 
2025-02-09 05:28:43.42 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Back_To_FAC_Menu |  | 0,0371 secondes

2025-02-09 05:28:44.84 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_FAC:FAC_Historique_Click |  | 
2025-02-09 05:28:44.86 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 
2025-02-09 05:28:45.37 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 0,5059 secondes

2025-02-09 05:28:45.39 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 
2025-02-09 05:28:45.93 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 0,5488 secondes

2025-02-09 05:28:45.96 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 
2025-02-09 05:28:46.45 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 0,4980 secondes

2025-02-09 05:28:46.49 | GuillaumeCharron | APP_v5.P.0.xlsb | wshFAC_Interrogation:Worksheet_Activate |  | 
2025-02-09 05:28:46.52 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 
2025-02-09 05:28:47.04 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 0,5293 secondes

2025-02-09 05:28:47.07 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 
2025-02-09 05:28:47.57 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 0,5059 secondes

2025-02-09 05:28:47.60 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 
2025-02-09 05:28:48.16 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 0,5684 secondes

2025-02-09 05:28:48.19 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Clear_All_Cells |  | 
2025-02-09 05:28:48.26 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Clear_All_Cells |  | 0,0762 secondes

2025-02-09 05:28:48.29 | GuillaumeCharron | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshFAC_Interrogation | 
2025-02-09 05:28:48.32 | GuillaumeCharron | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,0410 secondes

2025-02-09 05:28:48.37 | GuillaumeCharron | APP_v5.P.0.xlsb | wshFAC_Interrogation:Worksheet_Activate |  | 0,0918 secondes

2025-02-09 05:28:48.40 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_FAC:FAC_Historique_Click |  | 0,1211 secondes

2025-02-09 05:29:01.14 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:Affiche_Liste_Factures |  | 
2025-02-09 05:29:01.20 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Data_In_A_Range |  | 
2025-02-09 05:29:01.23 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Data_In_A_Range |  | 0,0371 secondes

2025-02-09 05:29:01.56 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:Affiche_Liste_Factures |  | 0,3672 secondes

2025-02-09 05:29:14.31 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirFactureInfos |  | 
2025-02-09 05:29:14.34 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:AfficherNouvelleFeuille_Stats |  | 
2025-02-09 05:29:19.68 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:AfficherNouvelleFeuille_Stats |  | 5,3457 secondes

2025-02-09 05:29:19.71 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirFactureInfos |  | 5,3711 secondes

2025-02-09 05:29:26.91 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirListeTECFactures |  | 
2025-02-09 05:29:26.93 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirListeTECFacturésFiltreAvancé |  | 
2025-02-09 05:29:27.04 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirListeTECFacturésFiltreAvancé |  | 0,1094 secondes

2025-02-09 05:29:27.06 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Confirmation:PreparerRapportTECFacturés |  | 
2025-02-09 05:29:30.08 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Confirmation:PreparerRapportTECFacturés |  | 3,0254 secondes

2025-02-09 05:29:30.11 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirListeTECFactures |  | 3,0508 secondes

2025-02-09 05:29:32.04 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Confirmation:NettoyerCellulesEtIconesPDF |  | 
2025-02-09 05:29:32.10 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Confirmation:NettoyerCellulesEtIconesPDF |  | 0,0645 secondes

2025-02-09 05:29:37.38 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirFactureInfos |  | 
2025-02-09 05:29:37.40 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:AfficherNouvelleFeuille_Stats |  | 
2025-02-09 05:29:40.85 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:AfficherNouvelleFeuille_Stats |  | 3,4531 secondes

2025-02-09 05:29:40.88 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirFactureInfos |  | 3,4805 secondes

2025-02-09 05:29:44.38 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Back_To_FAC_Menu |  | 
2025-02-09 05:29:44.41 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Back_To_FAC_Menu |  | 0,0352 secondes

2025-02-09 05:29:46.52 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_FAC:FAC_Historique_Click |  | 
2025-02-09 05:29:46.54 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 
2025-02-09 05:29:47.03 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 0,5000 secondes

2025-02-09 05:29:47.06 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 
2025-02-09 05:29:47.59 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 0,5332 secondes

2025-02-09 05:29:47.61 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 
2025-02-09 05:29:48.10 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 0,4883 secondes

2025-02-09 05:29:48.13 | GuillaumeCharron | APP_v5.P.0.xlsb | wshFAC_Interrogation:Worksheet_Activate |  | 
2025-02-09 05:29:48.15 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 
2025-02-09 05:29:48.94 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 0,7910 secondes

2025-02-09 05:29:48.97 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 
2025-02-09 05:29:49.49 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Entête_Import_All |  | 0,5195 secondes

2025-02-09 05:29:49.51 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 
2025-02-09 05:29:50.07 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:FAC_Détails_Import_All |  | 0,5645 secondes

2025-02-09 05:29:50.09 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Clear_All_Cells |  | 
2025-02-09 05:29:50.15 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Clear_All_Cells |  | 0,0586 secondes

2025-02-09 05:29:50.18 | GuillaumeCharron | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder | wshFAC_Interrogation | 
2025-02-09 05:29:50.21 | GuillaumeCharron | APP_v5.P.0.xlsb | modDev_Utils:SetTabOrder |  | 0,0410 secondes

2025-02-09 05:29:50.27 | GuillaumeCharron | APP_v5.P.0.xlsb | wshFAC_Interrogation:Worksheet_Activate |  | 0,0957 secondes

2025-02-09 05:29:50.30 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_FAC:FAC_Historique_Click |  | 0,1250 secondes

2025-02-09 05:30:01.10 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:Affiche_Liste_Factures |  | 
2025-02-09 05:30:01.15 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Data_In_A_Range |  | 
2025-02-09 05:30:01.19 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Data_In_A_Range |  | 0,0371 secondes

2025-02-09 05:30:01.67 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:Affiche_Liste_Factures |  | 0,5195 secondes

2025-02-09 05:30:06.85 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirFactureInfos |  | 
2025-02-09 05:30:06.87 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:AfficherNouvelleFeuille_Stats |  | 
2025-02-09 05:30:08.95 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:AfficherNouvelleFeuille_Stats |  | 2,0820 secondes

2025-02-09 05:30:08.98 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirFactureInfos |  | 2,1094 secondes

2025-02-09 05:30:23.23 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:Affiche_Liste_Factures |  | 
2025-02-09 05:30:23.29 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Data_In_A_Range |  | 
2025-02-09 05:30:23.31 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Data_In_A_Range |  | 0,0312 secondes

2025-02-09 05:30:23.86 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:Affiche_Liste_Factures |  | 0,5820 secondes

2025-02-09 05:30:32.48 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirFactureInfos |  | 
2025-02-09 05:30:32.51 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:AfficherNouvelleFeuille_Stats |  | 
2025-02-09 05:30:36.03 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:AfficherNouvelleFeuille_Stats |  | 3,5254 secondes

2025-02-09 05:30:36.06 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:ObtenirFactureInfos |  | 3,5527 secondes

2025-02-09 05:30:38.88 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Back_To_FAC_Menu |  | 
2025-02-09 05:30:38.91 | GuillaumeCharron | APP_v5.P.0.xlsb | modFAC_Interrogation:FAC_Historique_Back_To_FAC_Menu |  | 0,0352 secondes

2025-02-09 05:30:40.49 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-09 05:30:40.53 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0430 secondes

2025-02-09 06:27:48.35 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:menuTEC_Click |  | 
2025-02-09 06:27:48.46 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:menuTEC_Click |  | 0,1172 secondes

2025-02-09 06:27:50.48 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-09 06:27:50.53 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,0586 secondes

2025-02-09 06:27:50.56 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-09 06:27:50.59 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 
2025-02-09 06:27:50.90 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 
2025-02-09 06:27:50.93 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 0,0352 secondes

2025-02-09 06:27:50.96 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 
2025-02-09 06:27:50.98 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 0,0254 secondes

2025-02-09 06:27:51.06 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 0,1055 secondes

2025-02-09 06:27:51.08 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 
2025-02-09 06:27:54.07 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 2,9941 secondes

2025-02-09 06:27:54.10 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 3,0273 secondes

2025-02-09 06:28:10.21 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-09 06:28:10.24 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0352 secondes

2025-02-09 06:28:10.27 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Terminate |  | 
2025-02-09 06:28:10.31 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Terminate |  | 0,0391 secondes

2025-02-09 06:28:11.23 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 
2025-02-09 06:28:11.27 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Hide_All_Worksheets_Except_Menu |  | 0,0430 secondes

2025-02-09 06:28:11.91 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:SauvegarderEtSortirApplication |  | 
2025-02-09 06:28:13.10 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-09 06:28:13.14 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Delete_User_Active_File |  | 0,0430 secondes

2025-02-09 06:28:13.16 | GuillaumeCharron | APP_v5.P.0.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-09 06:28:18.87 | GuillaumeCharron | APP_v5.P.0.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-09 06:28:18.89 | GuillaumeCharron | APP_v5.P.0.xlsb | Validation d'accès serveur terminée |  | 0,0059 secondes

2025-02-09 06:28:18.92 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-09 06:28:18.96 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 0,0488 secondes

2025-02-09 06:28:18.98 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-09 06:28:19.01 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 0,0293 secondes

2025-02-09 06:28:19.03 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:BackupMasterFile |  | 
2025-02-09 06:28:22.95 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-09 06:28:23.00 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,0566 secondes

2025-02-09 06:28:23.03 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-09 06:28:23.05 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0234 secondes

2025-02-09 06:28:23.08 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:CodeEssentielDepart |  | 0,0488 secondes

2025-02-09 06:28:26.34 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:SauvegarderEtSortirApplication |  | 
2025-02-09 06:28:27.53 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Delete_User_Active_File |  | 
2025-02-09 06:28:27.57 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:Delete_User_Active_File |  | 0,0410 secondes

2025-02-09 06:28:27.59 | GuillaumeCharron | APP_v5.P.0.xlsb | ----- Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) ----- |  | 

2025-02-09 06:29:20.58 | GuillaumeCharron | APP_v5.P.0.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-09 06:29:20.60 | GuillaumeCharron | APP_v5.P.0.xlsb | Validation d'accès serveur terminée |  | 0,0020 secondes

2025-02-09 06:29:20.63 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-09 06:29:20.67 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:CreateUserActiveFile |  | 0,0469 secondes

2025-02-09 06:29:20.70 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-09 06:29:20.72 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:SetupUserDateFormat |  | 0,0254 secondes

2025-02-09 06:29:20.74 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:BackupMasterFile |  | 
2025-02-09 06:29:21.54 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:BackupMasterFile |  | 0,8086 secondes

2025-02-09 06:29:21.57 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-09 06:29:21.61 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,0430 secondes

2025-02-09 06:29:21.63 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-09 06:29:21.65 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0215 secondes

2025-02-09 06:29:21.68 | GuillaumeCharron | APP_v5.P.0.xlsb | modAppli:CodeEssentielDepart |  | 0,0488 secondes

2025-02-09 06:29:22.97 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:menuTEC_Click |  | 
2025-02-09 06:29:23.02 | GuillaumeCharron | APP_v5.P.0.xlsb | modMenu:menuTEC_Click |  | 0,0527 secondes

2025-02-09 06:29:23.69 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-09 06:29:23.74 | GuillaumeCharron | APP_v5.P.0.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,0508 secondes

2025-02-09 06:29:23.77 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-09 06:29:23.79 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 
2025-02-09 06:29:24.11 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 
2025-02-09 06:29:24.13 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ResizeTable |  | 0,0234 secondes

2025-02-09 06:29:24.15 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 
2025-02-09 06:29:24.17 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:ApplyFormatting |  | 0,0215 secondes

2025-02-09 06:29:24.25 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:Client_List_Import_All |  | 0,1035 secondes

2025-02-09 06:29:24.27 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 
2025-02-09 06:29:25.08 | GuillaumeCharron | APP_v5.P.0.xlsb | modImport:TEC_Import_All |  | 0,8125 secondes

2025-02-09 06:29:25.11 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 0,8477 secondes

2025-02-09 06:29:25.87 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-09 06:29:25.89 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0234 secondes

2025-02-09 06:29:26.83 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-09 06:29:26.86 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 09/02/25, 600, 15 | 
2025-02-09 06:29:26.88 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date |  | 0,0215 secondes

2025-02-09 06:29:26.90 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,0410 secondes

2025-02-09 06:29:26.92 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-09 06:29:26.94 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/09/02/25 | 
2025-02-09 06:29:27.02 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0957 secondes

2025-02-09 06:29:27.05 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/09/02/25 | 
2025-02-09 06:29:27.09 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-09 06:29:27.11 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-09 06:29:27.13 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-09 06:29:27.26 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-09 06:29:27.30 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-09 06:29:27.39 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0957 secondes

2025-02-09 06:29:27.41 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1152 secondes

2025-02-09 06:29:27.43 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-09 06:29:27.61 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1797 secondes

2025-02-09 06:29:27.63 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-09 06:29:27.70 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0762 secondes

2025-02-09 06:29:27.72 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,0977 secondes

2025-02-09 06:29:27.78 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/09/02/25 | 0,1484 secondes

2025-02-09 06:29:27.80 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 0,1699 secondes

2025-02-09 06:29:33.17 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | venti | 
2025-02-09 06:29:33.20 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-09 06:29:33.57 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Ventilabec Inc. [Lora Stoycheva] | 
2025-02-09 06:29:33.59 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0234 secondes

2025-02-09 06:29:33.62 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Ventilabec Inc. [Lora Stoycheva] | 
2025-02-09 06:29:33.64 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0234 secondes

2025-02-09 06:29:50.51 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | révision de l'offre d'achat à LC Combustion | 
2025-02-09 06:29:50.55 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0449 secondes

2025-02-09 06:29:51.87 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.5 | 
2025-02-09 06:29:51.89 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0254 secondes

2025-02-09 06:29:51.91 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 1,50 | 
2025-02-09 06:29:51.93 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0215 secondes

2025-02-09 06:29:56.94 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | révision de l'offre d'achat à LC Combustion et commentaires | 
2025-02-09 06:29:56.97 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0293 secondes

