
2024-10-09 05:27:19.660 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31

2024-10-09 17:19:51.570 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 17:19:51.610 | GuillaumeCharron | info      | @00203 - wshAdmin.Range('TEC_Date').value = 09/10/24   type = Date | 31
2024-10-09 17:19:51.640 | GuillaumeCharron | info      | @00206 - wshTEC_Local.Range('S3').value = 09/10/24   type = Date après assignation | 31

2024-10-09 17:19:51.790 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 17:19:51.890 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:19:51.920 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:19:51.960 | GuillaumeCharron | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:19:51.990 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-09 17:19:52.020 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-09 17:19:52.250 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-09 17:19:52.470 | GuillaumeCharron | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:19:52.480 | GuillaumeCharron | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:39:55.660 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Initialize @00091 | 31

2024-10-09 17:39:55.710 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:UserForm_Activate @00014 | 31

2024-10-09 17:39:56.740 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:39:56.770 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:39:59.640 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmbProfessionnel_AfterUpdate @00136 | 31

2024-10-09 17:39:59.760 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:40:00.540 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:40:03.070 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 17:40:04.430 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-09 17:40:04.470 | vgervais | info      | @00178 - .txtDate.value = 09-10-2024   y = 2024   m = 9   d = 10 | 31

2024-10-09 17:40:04.750 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_BeforeUpdate @00187 | 31
2024-10-09 17:40:04.820 | vgervais | info      | @00193 - .txtDate.value = 09-10-2024   y = 2024   m = 9   d = 10   type = String | 31
2024-10-09 17:40:04.900 | vgervais | info      | @00199 - fullDate = 2024-09-10   y = 2024   m = 9   d = 10   type = Date | 31
2024-10-09 17:40:04.940 | vgervais | info      | @00223 - fullDate = 2024-09-10   y = 2024   m = 9   d = 10   type = Date | 31
2024-10-09 17:40:04.980 | vgervais | info      | @00228 - DateSerial = 2024-10-09   y = 2024   m = 10   d = 9   type = Date | 31

2024-10-09 17:40:05.050 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-09 17:40:05.120 | vgervais | event     | @00269 - .txtDate.value =  = 10/09/2024   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 17:40:05.150 | vgervais | info      | @00277 - dateStr =  = 10/09/2024   y = 2024   m = 10   d = 9   type = String   après assignation | 31
2024-10-09 17:40:05.190 | vgervais | info      | @00284 - dateFormated =  = 2024-10-09   y = 2024   m = 10   d = 9   type = Date   après assignation | 31
2024-10-09 17:40:05.230 | vgervais | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-10-09   y = 2024   m = 10   d = 9   type = Date   après assignation | 31

2024-10-09 17:40:05.270 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 17:40:05.340 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-09   type = Date | 31
2024-10-09 17:40:05.380 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-09   type = Date après assignation | 31

2024-10-09 17:40:05.480 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 17:40:05.580 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:40:05.620 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:40:05.720 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:40:06.360 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-09 17:40:06.410 | vgervais | info      | @00178 - .txtDate.value = 10/09/2024   y = 2024   m = 10   d = 9 | 31

2024-10-09 17:40:12.710 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_BeforeUpdate @00187 | 31
2024-10-09 17:40:12.790 | vgervais | info      | @00193 - .txtDate.value = 2024-10-09   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 17:40:12.860 | vgervais | info      | @00199 - fullDate = 2024-10-09   y = 2024   m = 10   d = 9   type = Date | 31
2024-10-09 17:40:12.900 | vgervais | info      | @00223 - fullDate = 2024-10-09   y = 2024   m = 10   d = 9   type = Date | 31
2024-10-09 17:40:12.930 | vgervais | info      | @00228 - DateSerial = 2024-10-09   y = 2024   m = 10   d = 9   type = Date | 31

2024-10-09 17:40:13.000 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-09 17:40:13.070 | vgervais | event     | @00269 - .txtDate.value =  = 2024-10-09   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 17:40:13.110 | vgervais | info      | @00277 - dateStr =  = 2024-10-09   y = 2024   m = 10   d = 9   type = String   après assignation | 31
2024-10-09 17:40:13.140 | vgervais | info      | @00284 - dateFormated =  = 2024-10-09   y = 2024   m = 10   d = 9   type = Date   après assignation | 31
2024-10-09 17:40:13.180 | vgervais | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-10-09   y = 2024   m = 10   d = 9   type = Date   après assignation | 31

2024-10-09 17:40:13.220 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 17:40:13.290 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-09   type = Date | 31
2024-10-09 17:40:13.330 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-09   type = Date après assignation | 31

2024-10-09 17:40:13.430 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 17:40:13.530 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:40:13.570 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:40:13.680 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:40:22.500 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-09 17:40:22.730 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:40:22.770 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-09 17:40:24.300 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 17:40:24.410 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:40:46.270 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 17:40:46.350 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:40:46.380 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 17:40:49.390 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 17:40:49.530 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:40:49.560 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 17:40:51.800 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-09 17:40:51.860 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-09 17:40:51.950 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 17:40:52.270 | vgervais | UPDATE    | 1611 | VG | 2024-10-09 | 5 | z_Administratif_Autres non chargeables | Planning + suivis de dossiers + Lecture mise à jour (Fllash fiscal rapidement) | 1,20 | FAUX |  | 2024-10-09 17:40:52 | 31

2024-10-09 17:40:52.510 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 17:40:52.580 | vgervais | info      | @00550 - dateValue = 2024-10-09   type = Date   après assignation | 31

2024-10-09 17:40:52.800 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 17:40:52.890 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-09   type = Date | 31
2024-10-09 17:40:52.920 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-09   type = Date après assignation | 31

2024-10-09 17:40:53.020 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 17:40:53.120 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:40:53.150 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:40:53.190 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:40:55.620 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_Enter @00172 | 31
2024-10-09 17:40:55.660 | vgervais | info      | @00178 - .txtDate.value = 10-09-2024   y = 2024   m = 10   d = 9 | 31

2024-10-09 17:40:58.550 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_BeforeUpdate @00187 | 31
2024-10-09 17:40:58.630 | vgervais | info      | @00193 - .txtDate.value = 2024-10-09   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 17:40:58.700 | vgervais | info      | @00199 - fullDate = 2024-10-09   y = 2024   m = 10   d = 9   type = Date | 31
2024-10-09 17:40:58.730 | vgervais | info      | @00223 - fullDate = 2024-10-09   y = 2024   m = 10   d = 9   type = Date | 31
2024-10-09 17:40:58.770 | vgervais | info      | @00228 - DateSerial = 2024-10-09   y = 2024   m = 10   d = 9   type = Date | 31

2024-10-09 17:40:58.840 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtDate_AfterUpdate @00265 | 31
2024-10-09 17:40:58.910 | vgervais | event     | @00269 - .txtDate.value =  = 2024-10-09   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 17:40:58.950 | vgervais | info      | @00277 - dateStr =  = 2024-10-09   y = 2024   m = 10   d = 9   type = String   après assignation | 31
2024-10-09 17:40:58.980 | vgervais | info      | @00284 - dateFormated =  = 2024-10-09   y = 2024   m = 10   d = 9   type = Date   après assignation | 31
2024-10-09 17:40:59.030 | vgervais | info      | @00291 - wshAdmin.Range('TEC_Date').value =  = 2024-10-09   y = 2024   m = 10   d = 9   type = Date   après assignation | 31

2024-10-09 17:40:59.060 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 17:40:59.140 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-09   type = Date | 31
2024-10-09 17:40:59.180 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-09   type = Date après assignation | 31

2024-10-09 17:40:59.270 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 17:40:59.380 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:40:59.410 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:40:59.520 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:41:16.480 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 17:41:16.580 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:41:16.620 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:41:16.690 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-09 17:41:16.830 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:41:16.870 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 17:41:16.950 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:41:16.980 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:41:21.930 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 17:41:22.070 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:41:22.110 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 17:42:38.960 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 17:42:39.050 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:42:39.090 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:42:41.820 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 17:42:41.960 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:42:42.000 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 17:43:07.670 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 17:43:07.820 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:43:07.860 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 17:43:18.350 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 17:43:18.430 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:43:18.460 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:43:18.560 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-09 17:43:18.630 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-09 17:43:18.750 | vgervais | info      | @00031 - avant = 2024-10-09   type = String   après assignation | 31
2024-10-09 17:43:18.790 | vgervais | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 17:43:18.820 | vgervais | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-09   type = String   après assignation | 31

2024-10-09 17:43:18.860 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 17:43:19.280 | vgervais | ADD++++++ | 1637 | VG | 2024-10-09 | 156 | Laurent Harvey, CPA Inc. | Doris ROux (agricole): Lecture Agricole pour les conditions d'application de l'exonération + regarder T1 + courriel pour soldes d'Impôts  + Conversation Laurent | 1,40 | VRAI |  | 2024-10-09 17:43:19 | 31

2024-10-09 17:43:19.520 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 17:43:19.590 | vgervais | info      | @00550 - dateValue = 2024-10-09   type = Date   après assignation | 31

2024-10-09 17:43:19.690 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 17:43:19.780 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-09   type = Date | 31
2024-10-09 17:43:19.820 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-09   type = Date après assignation | 31

2024-10-09 17:43:19.910 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 17:43:20.010 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:43:20.050 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:43:20.090 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:43:20.150 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-09 17:43:20.230 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-09 17:43:20.450 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

2024-10-09 17:43:20.670 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:43:20.710 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:43:38.180 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lsbHresJour_dblClick @00522 | 31

2024-10-09 17:43:38.410 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:43:38.440 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Vrai  clear = Vrai | 31

2024-10-09 17:43:39.300 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 17:44:07.290 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 17:44:07.370 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:44:07.400 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 17:44:10.860 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 17:44:11.000 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:44:11.040 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Vrai  delete = Faux  clear = Vrai | 31

2024-10-09 17:44:12.060 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdUpdate_Click @00489 | 31

2024-10-09 17:44:12.140 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Modifie_Ligne @00086 | 31

2024-10-09 17:44:12.220 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 17:44:12.560 | vgervais | UPDATE    | 1616 | VG | 2024-10-09 | 1768 | Les Éditions Reynald Goulet Inc. [Reynald Goulet] | Lecture finale avant remise + finaliser la T2 avec information sur société reçue et révision finalement | 1,60 | VRAI |  | 2024-10-09 17:44:12 | 31

2024-10-09 17:44:12.780 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 17:44:12.850 | vgervais | info      | @00550 - dateValue = 2024-10-09   type = Date   après assignation | 31

2024-10-09 17:44:13.070 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 17:44:13.140 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-09   type = Date | 31
2024-10-09 17:44:13.180 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-09   type = Date après assignation | 31

2024-10-09 17:44:13.270 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 17:44:13.390 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:44:13.430 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:44:13.470 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:44:35.890 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 17:44:35.980 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:44:36.020 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:44:36.080 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:lstboxNomClient_DblClick @00068 | 31

2024-10-09 17:44:36.210 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:44:36.260 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_AfterUpdate @00333 | 31

2024-10-09 17:44:36.330 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:44:36.370 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:44:46.850 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtActivite_AfterUpdate @00351 | 31

2024-10-09 17:44:46.930 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:44:46.960 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:44:48.460 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtHeures_AfterUpdate @00369 | 31

2024-10-09 17:44:48.610 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:44:48.640 | vgervais | info      | @00835 - Paramètres : add = Vrai  update = Faux  delete = Faux  clear = Vrai | 31

2024-10-09 17:44:49.640 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:cmdAdd_Click @00479 | 31

2024-10-09 17:44:49.710 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Ajoute_Ligne @00018 | 31
2024-10-09 17:44:49.820 | vgervais | info      | @00031 - avant = 10-09-2024   type = String   après assignation | 31
2024-10-09 17:44:49.850 | vgervais | info      | @00036 - ufSaisieHeures.txtDate.value --->   y = 2024   m = 10   d = 9   type = String | 31
2024-10-09 17:44:49.880 | vgervais | info      | @00048 - ufSaisieHeures.txtDate.value = 2024-10-09   type = String   après assignation | 31
2024-10-09 17:44:49.920 | vgervais | adjust    | @00051 - La date a été changée pour corriger la date - 10-09-2024 ---> 2024-10-09 | 31

2024-10-09 17:44:49.950 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB @00309 | 31
2024-10-09 17:44:50.360 | vgervais | ADD++++++ | 1638 | VG | 2024-10-09 | 1388 | 9307-2411 Québec Inc. [Capitaine Vap] | Répondre question code SCIAN | 0,20 | VRAI |  | 2024-10-09 17:44:50 | 31

2024-10-09 17:44:50.610 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Record_Add_Or_Update_Locally @00536 | 31
2024-10-09 17:44:50.680 | vgervais | info      | @00550 - dateValue = 2024-10-09   type = Date   après assignation | 31

2024-10-09 17:44:50.770 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Get_All_TEC_AF @00190 | 31
2024-10-09 17:44:50.840 | vgervais | info      | @00203 - wshAdmin.Range('TEC_Date').value = 2024-10-09   type = Date | 31
2024-10-09 17:44:50.880 | vgervais | info      | @00206 - wshTEC_Local.Range('S3').value = 2024-10-09   type = Date après assignation | 31

2024-10-09 17:44:50.970 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours @00621 | 31

2024-10-09 17:44:51.070 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:Buttons_Enabled_True_Or_False @00833 | 31
2024-10-09 17:44:51.120 | vgervais | info      | @00835 - Paramètres : add = Faux  update = Faux  delete = Faux  clear = Faux | 31

2024-10-09 17:44:51.170 | vgervais | entering  | E n t e r i n g   ufSaisieHeures:txtClient_Enter @00323 | 31

2024-10-09 17:44:51.250 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Update_All @00726 | 31

2024-10-09 17:44:51.330 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data @00686 | 31

2024-10-09 17:44:51.570 | vgervais | entering  | E n t e r i n g   modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables @00739 | 31

