2025-01-07 16:29:30.23 | User | APP_v5.J.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-07 16:41:20.57 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0625 secondes'

2025-01-07 16:41:22.81 | User | APP_v5.J.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2025-01-07 16:41:22.87 | User | APP_v5.J.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = '0,0625 secondes'

2025-01-07 16:41:23.76 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-07 16:41:23.82 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-07 16:41:23.87 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-07 16:41:24.81 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,9492 secondes'

2025-01-07 16:41:24.87 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-07 16:41:24.98 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,1250 secondes'

2025-01-07 16:41:25.04 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-07
2025-01-07 16:41:25.21 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1836 secondes'

2025-01-07 16:41:25.27 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07
2025-01-07 16:41:25.34 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:41:25.41 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:41:25.46 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:41:25.66 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,2031 secondes'

2025-01-07 16:41:25.71 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:41:25.89 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,1953 secondes'

2025-01-07 16:41:25.95 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,5469 secondes'

2025-01-07 16:41:25.00 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:41:26.24 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2461 secondes'

2025-01-07 16:41:26.29 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:41:26.39 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,1094 secondes'

2025-01-07 16:41:26.44 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1,1055 secondes'

2025-01-07 16:41:26.70 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07 = '1,4453 secondes'

2025-01-07 16:41:26.75 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '2,9453 secondes'

2025-01-07 16:41:26.81 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '3,0508 secondes'

2025-01-07 16:41:40.64 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Thériault]
2025-01-07 16:41:40.72 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Thériault
2025-01-07 16:41:40.77 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1041 = '0,0625 secondes'

2025-01-07 16:41:40.82 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,1875 secondes'

2025-01-07 16:41:41.81 | User | APP_v5.J.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2025-01-07 16:41:41.95 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Services Juridiques Amélie Thériault Inc. [Amélie Thériault]
2025-01-07 16:41:42.02 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1507 = '0,0820 secondes'

2025-01-07 16:41:42.07 | User | APP_v5.J.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = '0,2695 secondes'

2025-01-07 16:41:42.14 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Services Juridiques Amélie Thériault Inc. [Amélie Thériault]]
2025-01-07 16:41:42.18 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Services Juridiques Amélie Thériault Inc. [Amélie Thériault]
2025-01-07 16:41:42.24 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1507 = '0,0625 secondes'

2025-01-07 16:41:42.29 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,1680 secondes'

2025-01-07 16:41:51.47 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Montage des documents requis pour produire les travaux du 31/12/2024 + changement d'adresse courriel au dossier
]
2025-01-07 16:41:51.54 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0781 secondes'

2025-01-07 16:41:53.04 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1]
2025-01-07 16:41:53.13 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,0977 secondes'

2025-01-07 16:41:53.20 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[1,00]
2025-01-07 16:41:53.25 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0586 secondes'

2025-01-07 16:42:22.97 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-07 16:42:23.04 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-07 16:42:23.11 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-07 16:42:24.01 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,9141 secondes'

2025-01-07 16:42:24.07 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-07 16:42:24.18 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,1211 secondes'

2025-01-07 16:42:24.23 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-07
2025-01-07 16:42:24.36 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1367 secondes'

2025-01-07 16:42:24.41 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07
2025-01-07 16:42:24.48 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:42:24.54 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:42:24.59 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:42:24.74 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1602 secondes'

2025-01-07 16:42:24.80 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:42:24.97 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,1836 secondes'

2025-01-07 16:42:25.02 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,4961 secondes'

2025-01-07 16:42:25.07 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:42:25.29 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2227 secondes'

2025-01-07 16:42:25.34 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:42:25.45 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,1094 secondes'

2025-01-07 16:42:25.50 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1,0312 secondes'

2025-01-07 16:42:25.75 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07 = '1,3477 secondes'

2025-01-07 16:42:25.80 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '2,7734 secondes'

2025-01-07 16:42:25.85 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '2,8906 secondes'

2025-01-07 16:42:38.69 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Carl Paquin]
2025-01-07 16:42:38.78 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Carl Paquin
2025-01-07 16:42:38.84 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 216 = '0,0703 secondes'

2025-01-07 16:42:38.89 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,2148 secondes'

2025-01-07 16:42:38.96 | User | APP_v5.J.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2025-01-07 16:42:39.04 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9241-7344 Québec Inc. [Carl Paquin]
2025-01-07 16:42:39.09 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1138 = '0,0547 secondes'

2025-01-07 16:42:39.14 | User | APP_v5.J.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = '0,1953 secondes'

2025-01-07 16:42:39.20 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[9241-7344 Québec Inc. [Carl Paquin]]
2025-01-07 16:42:39.25 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9241-7344 Québec Inc. [Carl Paquin]
2025-01-07 16:42:39.30 | User | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1138 = '0,0625 secondes'

2025-01-07 16:42:39.36 | User | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,1680 secondes'

2025-01-07 16:42:48.76 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Montage des documents requis pour produire les travaux du 31/12/2024 (Fiducie) Carl Paquin
]
2025-01-07 16:42:48.81 | User | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0742 secondes'

2025-01-07 16:42:50.43 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.5]
2025-01-07 16:42:50.51 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,0859 secondes'

2025-01-07 16:42:50.57 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[1,50]
2025-01-07 16:42:50.63 | User | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0625 secondes'

2025-01-07 16:42:51.83 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-07 16:42:51.88 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-07 16:42:51.94 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-07 16:42:52.84 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,9141 secondes'

2025-01-07 16:42:52.90 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-07 16:42:53.02 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,1328 secondes'

2025-01-07 16:42:53.07 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-07
2025-01-07 16:42:53.21 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1484 secondes'

2025-01-07 16:42:53.27 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07
2025-01-07 16:42:53.33 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:42:53.39 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:42:53.44 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:42:53.64 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,2031 secondes'

2025-01-07 16:42:53.70 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:42:53.88 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,1875 secondes'

2025-01-07 16:42:53.93 | User | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,5469 secondes'

2025-01-07 16:42:53.98 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:42:54.20 | User | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2227 secondes'

2025-01-07 16:42:54.26 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:42:54.39 | User | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,1367 secondes'

2025-01-07 16:42:54.44 | User | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1,1172 secondes'

2025-01-07 16:42:54.67 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-07 = '1,4141 secondes'

2025-01-07 16:42:54.74 | User | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '2,8828 secondes'

2025-01-07 16:42:54.82 | User | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '3,0000 secondes'

2025-01-07 16:43:29.13 | User | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Terminate
2025-01-07 16:43:29.35 | User | APP_v5.J.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-07 16:43:29.42 | User | APP_v5.J.xlsb | modMenu:Hide_All_Worksheets_Except_Menu = '0,0820 secondes'

2025-01-07 16:43:29.47 | User | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Terminate = '0,3438 secondes'

2025-01-07 16:43:30.23 | User | APP_v5.J.xlsb | modMenu:SauvegarderEtSortirApplication
2025-01-07 16:43:32.03 | User | APP_v5.J.xlsb | modMenu:Delete_User_Active_File
2025-01-07 16:43:32.20 | User | APP_v5.J.xlsb | modMenu:Delete_User_Active_File = '0,1836 secondes'

2025-01-07 16:43:32.27 | User | APP_v5.J.xlsb | ***** Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) *****

2025-01-07 16:56:53.93 | Annie | APP_v5.J.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-07 16:56:54.02 | Annie | APP_v5.J.xlsb | OK - Validation d'accès serveur terminée = '0.0117 secondes'

2025-01-07 16:56:54.09 | Annie | APP_v5.J.xlsb | ThisWorkbook:Create_User_Active_File
2025-01-07 16:56:54.22 | Annie | APP_v5.J.xlsb | ThisWorkbook:Create_User_Active_File = '0.1445 secondes'

2025-01-07 16:56:54.30 | Annie | APP_v5.J.xlsb | ThisWorkbook:Setup_UserDateFormat
2025-01-07 16:56:54.39 | Annie | APP_v5.J.xlsb | ThisWorkbook:Setup_UserDateFormat = '0.0977 secondes'

2025-01-07 16:56:54.47 | Annie | APP_v5.J.xlsb | ThisWorkbook:BackupMasterFile
2025-01-07 16:56:55.59 | Annie | APP_v5.J.xlsb | ThisWorkbook:BackupMasterFile = '1.1289 secondes'

2025-01-07 16:56:55.67 | Annie | APP_v5.J.xlsb | modAppli:WriteInfoOnMainMenu
2025-01-07 16:56:55.79 | Annie | APP_v5.J.xlsb | modAppli:WriteInfoOnMainMenu = '0.1367 secondes'

2025-01-07 16:56:55.86 | Annie | APP_v5.J.xlsb | modMenu:HideDevShapesBasedOnUsername
2025-01-07 16:56:55.94 | Annie | APP_v5.J.xlsb | modMenu:HideDevShapesBasedOnUsername = '0.1016 secondes'

2025-01-07 16:56:56.06 | Annie | APP_v5.J.xlsb | modAppli:CodeEssentielDepart = '2.1367 secondes'

2025-01-07 16:57:04.89 | Annie | APP_v5.J.xlsb | modMenu:menuTEC_Click
2025-01-07 16:57:05.01 | Annie | APP_v5.J.xlsb | modMenu:menuTEC_Click = '0.1406 secondes'

2025-01-07 16:57:05.69 | Annie | APP_v5.J.xlsb | modMENU_TEC:SaisieHeures_Click
2025-01-07 16:57:05.80 | Annie | APP_v5.J.xlsb | modMENU_TEC:SaisieHeures_Click = '0.1445 secondes'

2025-01-07 16:57:05.91 | Annie | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-07 16:57:05.99 | Annie | APP_v5.J.xlsb | modImport:Client_List_Import_All
2025-01-07 16:57:06.77 | Annie | APP_v5.J.xlsb | modImport:ResizeTable
2025-01-07 16:57:06.85 | Annie | APP_v5.J.xlsb | modImport:ResizeTable = '0.1016 secondes'

2025-01-07 16:57:06.94 | Annie | APP_v5.J.xlsb | modImport:ApplyFormatting
2025-01-07 16:57:07.02 | Annie | APP_v5.J.xlsb | modImport:ApplyFormatting = '0.1016 secondes'

2025-01-07 16:57:07.18 | Annie | APP_v5.J.xlsb | modImport:Client_List_Import_All = '1.2031 secondes'

2025-01-07 16:57:07.26 | Annie | APP_v5.J.xlsb | modImport:TEC_Import_All
2025-01-07 16:57:08.50 | Annie | APP_v5.J.xlsb | modImport:TEC_Import_All = '1.2578 secondes'

2025-01-07 16:57:08.64 | Annie | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Activate = '2.7422 secondes'

2025-01-07 16:57:10.64 | Annie | APP_v5.J.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2025-01-07 16:57:10.73 | Annie | APP_v5.J.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = '0.1016 secondes'

2025-01-07 16:57:12.09 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-07 16:57:12.17 | Annie | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date(2025-01-07, 600, 15)
2025-01-07 16:57:12.26 | Annie | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date = '0.1016 secondes'

2025-01-07 16:57:12.34 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = '0.2656 secondes'

2025-01-07 16:57:12.45 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-07 16:57:12.52 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-07
2025-01-07 16:57:12.73 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0.2344 secondes'

2025-01-07 16:57:12.82 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-07
2025-01-07 16:57:12.92 | Annie | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:57:13.01 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:57:13.10 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:57:13.30 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0.2188 secondes'

2025-01-07 16:57:13.40 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:57:13.67 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0.2930 secondes'

2025-01-07 16:57:13.80 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0.7969 secondes'

2025-01-07 16:57:13.87 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:57:14.07 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0.2188 secondes'

2025-01-07 16:57:14.16 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:57:14.34 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0.2031 secondes'

2025-01-07 16:57:14.43 | Annie | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1.5234 secondes'

2025-01-07 16:57:14.66 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-07mi = '1.8867 secondes'

2025-01-07 16:57:14.79 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtDate_AfterUpdate = '2.3555 secondes'

2025-01-07 16:57:22.22 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[2960-4105 Québec Inc. [Mini Excavation MB]]
2025-01-07 16:57:22.32 | Annie | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2960-4105 Québec Inc. [Mini Excavation MB]
2025-01-07 16:57:22.40 | Annie | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2040 = '0.0977 secondes'

2025-01-07 16:57:22.49 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0.2812 secondes'

2025-01-07 16:57:45.47 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Comptabilité du trimestre d'octobre à décembre 2024]
2025-01-07 16:57:45.56 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0.1055 secondes'

2025-01-07 16:57:47.74 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[5.25]
2025-01-07 16:57:47.83 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0.1055 secondes'

2025-01-07 16:57:47.91 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[5.25]
2025-01-07 16:57:48.01 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0.1094 secondes'

2025-01-07 16:57:49.83 | Annie | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-07 16:57:49.93 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-07 16:57:53.94 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '4.0234 secondes'

2025-01-07 16:57:54.03 | Annie | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '4.2109 secondes'

2025-01-07 16:57:57.66 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-07 16:57:57.75 | Annie | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date(2025-01-07, 600, 15)
2025-01-07 16:57:57.83 | Annie | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date = '0.0977 secondes'

2025-01-07 16:57:57.91 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = '0.2734 secondes'

2025-01-07 16:57:57.99 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-07 16:57:58.07 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-07
2025-01-07 16:57:58.30 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0.2383 secondes'

2025-01-07 16:57:58.38 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-07
2025-01-07 16:57:58.48 | Annie | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-07 16:57:58.55 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-07 16:57:58.63 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-07 16:57:58.80 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0.1914 secondes'

2025-01-07 16:57:58.88 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-07 16:57:59.10 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0.2344 secondes'

2025-01-07 16:57:59.17 | Annie | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0.6289 secondes'

2025-01-07 16:57:59.24 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-07 16:57:59.40 | Annie | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0.1680 secondes'

2025-01-07 16:57:59.47 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-07 16:57:59.64 | Annie | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0.1797 secondes'

2025-01-07 16:57:59.71 | Annie | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '1.2383 secondes'

2025-01-07 16:57:59.91 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-07 = '1.5391 secondes'

2025-01-07 16:57:59.97 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtDate_AfterUpdate = '1.9961 secondes'

2025-01-07 16:58:15.66 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[5.25]
2025-01-07 16:58:15.75 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0.1055 secondes'

2025-01-07 16:58:19.64 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[5.25]
2025-01-07 16:58:19.73 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0.1016 secondes'

2025-01-07 16:58:19.81 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[5.25]
2025-01-07 16:58:19.90 | Annie | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0.0977 secondes'

2025-01-07 16:58:21.23 | Annie | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-07 16:58:21.32 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-07 16:58:21.41 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-07 16:58:23.63 | Annie | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '2.2344 secondes'

