2025-02-01 11:23:08.68 | vgervais | APP_v5.N.6.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-02-02 04:46:03.86 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0352 secondes'

2025-02-02 04:46:03.89 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtHeures_Exit[0,25]
2025-02-02 04:46:03.91 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0293 secondes'

2025-02-02 04:46:05.20 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:cmdAdd_Click
2025-02-02 04:46:05.23 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-02-02 04:46:05.25 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Cell_From_BD_Client - Conseils Elokia Inc. [Commandare Inc] [Jean Allan]
2025-02-02 04:46:05.28 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Cell_From_BD_Client - 1125 *** = '0,0293 secondes'

2025-02-02 04:46:05.30 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-02-02 04:46:06.11 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,8105 secondes'

2025-02-02 04:46:06.13 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-02-02 04:46:06.21 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0742 secondes'

2025-02-02 04:46:06.23 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-02-02
2025-02-02 04:46:06.32 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0977 secondes'

2025-02-02 04:46:06.35 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-02-02
2025-02-02 04:46:06.39 | GuillaumeCharron | APP_v5.N.6.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-02-02 04:46:06.41 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-02-02 04:46:06.43 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-02-02 04:46:06.57 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1367 secondes'

2025-02-02 04:46:06.60 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-02-02 04:46:06.79 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,2012 secondes'

2025-02-02 04:46:06.82 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4121 secondes'

2025-02-02 04:46:06.84 | GuillaumeCharron | APP_v5.N.6.xlsb | modStatsHeures:Stats_Heures_AF
2025-02-02 04:46:07.01 | GuillaumeCharron | APP_v5.N.6.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1738 secondes'

2025-02-02 04:46:07.04 | GuillaumeCharron | APP_v5.N.6.xlsb | modAppli:UpdatePivotTables
2025-02-02 04:46:07.10 | GuillaumeCharron | APP_v5.N.6.xlsb | modAppli:UpdatePivotTables *** = '0,0645 secondes'

2025-02-02 04:46:07.12 | GuillaumeCharron | APP_v5.N.6.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7402 secondes'

2025-02-02 04:46:07.19 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-02-02 *** = '0,8496 secondes'

2025-02-02 04:46:07.22 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '1,9922 secondes'

2025-02-02 04:46:07.24 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:cmdAdd_Click *** = '2,0430 secondes'

2025-02-02 04:46:32.09 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:UserForm_Terminate
2025-02-02 04:46:32.13 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:UserForm_Terminate *** = '0,0488 secondes'

2025-02-02 04:46:33.03 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-02-02 04:46:33.07 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0410 secondes'

2025-02-02 04:46:33.67 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:SauvegarderEtSortirApplication
2025-02-02 04:46:35.17 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Delete_User_Active_File
2025-02-02 04:46:35.22 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Delete_User_Active_File *** = '0,0488 secondes'

2025-02-02 04:46:35.24 | GuillaumeCharron | APP_v5.N.6.xlsb | ***** Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) *****

2025-02-02 05:52:13.49 | GuillaumeCharron | APP_v5.N.6.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-02-02 05:52:13.52 | GuillaumeCharron | APP_v5.N.6.xlsb | Validation d'accès serveur terminée *** = '0,0039 secondes'

2025-02-02 05:52:13.55 | GuillaumeCharron | APP_v5.N.6.xlsb | ThisWorkbook:Create_User_Active_File
2025-02-02 05:52:13.60 | GuillaumeCharron | APP_v5.N.6.xlsb | ThisWorkbook:Create_User_Active_File *** = '0,0605 secondes'

2025-02-02 05:52:13.63 | GuillaumeCharron | APP_v5.N.6.xlsb | ThisWorkbook:Setup_UserDateFormat
2025-02-02 05:52:13.66 | GuillaumeCharron | APP_v5.N.6.xlsb | ThisWorkbook:Setup_UserDateFormat *** = '0,0312 secondes'

2025-02-02 05:52:13.68 | GuillaumeCharron | APP_v5.N.6.xlsb | ThisWorkbook:BackupMasterFile
2025-02-02 05:52:14.35 | GuillaumeCharron | APP_v5.N.6.xlsb | ThisWorkbook:BackupMasterFile *** = '0,6719 secondes'

2025-02-02 05:52:14.38 | GuillaumeCharron | APP_v5.N.6.xlsb | modAppli:WriteInfoOnMainMenu
2025-02-02 05:52:14.43 | GuillaumeCharron | APP_v5.N.6.xlsb | modAppli:WriteInfoOnMainMenu *** = '0,0586 secondes'

2025-02-02 05:52:14.46 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:HideDevShapesBasedOnUsername
2025-02-02 05:52:14.49 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:HideDevShapesBasedOnUsername *** = '0,0332 secondes'

2025-02-02 05:52:14.52 | GuillaumeCharron | APP_v5.N.6.xlsb | modAppli:CodeEssentielDepart *** = '1,0410 secondes'

2025-02-02 05:52:15.02 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:menuTEC_Click
2025-02-02 05:52:15.07 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:menuTEC_Click *** = '0,0586 secondes'

2025-02-02 05:52:15.74 | GuillaumeCharron | APP_v5.N.6.xlsb | modMENU_TEC:SaisieHeures_Click
2025-02-02 05:52:15.81 | GuillaumeCharron | APP_v5.N.6.xlsb | modMENU_TEC:SaisieHeures_Click *** = '0,0703 secondes'

2025-02-02 05:52:15.84 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:UserForm_Activate
2025-02-02 05:52:15.87 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Client_List_Import_All
2025-02-02 05:52:16.18 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:ResizeTable
2025-02-02 05:52:16.20 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:ResizeTable *** = '0,0273 secondes'

2025-02-02 05:52:16.23 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:ApplyFormatting
2025-02-02 05:52:16.25 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:ApplyFormatting *** = '0,0273 secondes'

2025-02-02 05:52:16.33 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:Client_List_Import_All *** = '0,4609 secondes'

2025-02-02 05:52:16.36 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:TEC_Import_All
2025-02-02 05:52:17.05 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:TEC_Import_All *** = '0,6992 secondes'

2025-02-02 05:52:17.08 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:UserForm_Activate *** = '1,2422 secondes'

2025-02-02 05:52:18.99 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2025-02-02 05:52:19.02 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate *** = '0,0293 secondes'

2025-02-02 05:52:19.43 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-02-02 05:52:19.46 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(02/02/25, 600, 15)
2025-02-02 05:52:19.47 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0215 secondes'

2025-02-02 05:52:19.50 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtDate_BeforeUpdate *** = '0,0703 secondes'

2025-02-02 05:52:19.53 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-02-02 05:52:19.55 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/02/02/25
2025-02-02 05:52:19.65 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1055 secondes'

2025-02-02 05:52:19.68 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/02/02/25
2025-02-02 05:52:19.71 | GuillaumeCharron | APP_v5.N.6.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-02-02 05:52:19.74 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-02-02 05:52:19.77 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-02-02 05:52:19.89 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1250 secondes'

2025-02-02 05:52:19.92 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-02-02 05:52:20.11 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1934 secondes'

2025-02-02 05:52:20.14 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4023 secondes'

2025-02-02 05:52:20.16 | GuillaumeCharron | APP_v5.N.6.xlsb | modStatsHeures:Stats_Heures_AF
2025-02-02 05:52:20.31 | GuillaumeCharron | APP_v5.N.6.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1582 secondes'

2025-02-02 05:52:20.34 | GuillaumeCharron | APP_v5.N.6.xlsb | modAppli:UpdatePivotTables
2025-02-02 05:52:20.41 | GuillaumeCharron | APP_v5.N.6.xlsb | modAppli:UpdatePivotTables *** = '0,0703 secondes'

2025-02-02 05:52:20.44 | GuillaumeCharron | APP_v5.N.6.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7246 secondes'

2025-02-02 05:52:20.49 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/02/02/25 *** = '0,8145 secondes'

2025-02-02 05:52:20.52 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtDate_AfterUpdate *** = '0,9961 secondes'

2025-02-02 05:52:24.10 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Cell_From_BD_Client - Gestion Marc Lalonde Inc. [Marc Lalonde] Avocat Bélanger Sauvé
2025-02-02 05:52:24.13 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Cell_From_BD_Client - Gestion Marc Lalonde Inc. [Marc Lalonde] *** = '0,0293 secondes'

2025-02-02 05:52:24.47 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Gestion Marc Lalonde Inc. [Marc Lalonde]]
2025-02-02 05:52:24.50 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0293 secondes'

2025-02-02 05:53:03.63 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[révision de la comptabilité de l'année, voir les points manquants, analyse de planification de dividende + produire T5 et optimisation]
2025-02-02 05:53:03.66 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0332 secondes'

2025-02-02 05:53:05.68 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.5]
2025-02-02 05:53:05.71 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0332 secondes'

2025-02-02 05:53:05.73 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtHeures_Exit[1,50]
2025-02-02 05:53:05.76 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0273 secondes'

2025-02-02 05:53:10.58 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:cmdAdd_Click
2025-02-02 05:53:10.61 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-02-02 05:53:10.63 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Cell_From_BD_Client - Gestion Marc Lalonde Inc. [Marc Lalonde]
2025-02-02 05:53:10.66 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Cell_From_BD_Client - 1359 *** = '0,0273 secondes'

2025-02-02 05:53:10.68 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-02-02 05:53:11.44 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,7578 secondes'

2025-02-02 05:53:11.46 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-02-02 05:53:11.54 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0918 secondes'

2025-02-02 05:53:11.57 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-02-02
2025-02-02 05:53:11.66 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0957 secondes'

2025-02-02 05:53:11.69 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-02-02
2025-02-02 05:53:11.72 | GuillaumeCharron | APP_v5.N.6.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-02-02 05:53:11.75 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-02-02 05:53:11.78 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-02-02 05:53:11.91 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1367 secondes'

2025-02-02 05:53:11.94 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-02-02 05:53:12.21 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,2695 secondes'

2025-02-02 05:53:12.24 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4863 secondes'

2025-02-02 05:53:12.26 | GuillaumeCharron | APP_v5.N.6.xlsb | modStatsHeures:Stats_Heures_AF
2025-02-02 05:53:12.44 | GuillaumeCharron | APP_v5.N.6.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1855 secondes'

2025-02-02 05:53:12.47 | GuillaumeCharron | APP_v5.N.6.xlsb | modAppli:UpdatePivotTables
2025-02-02 05:53:12.53 | GuillaumeCharron | APP_v5.N.6.xlsb | modAppli:UpdatePivotTables *** = '0,0645 secondes'

2025-02-02 05:53:12.56 | GuillaumeCharron | APP_v5.N.6.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,8359 secondes'

2025-02-02 05:53:12.62 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-02-02 *** = '0,9395 secondes'

2025-02-02 05:53:12.65 | GuillaumeCharron | APP_v5.N.6.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '2,0449 secondes'

2025-02-02 05:53:12.67 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:cmdAdd_Click *** = '2,0977 secondes'

2025-02-02 06:56:17.55 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:UserForm_Terminate
2025-02-02 06:56:17.61 | GuillaumeCharron | APP_v5.N.6.xlsb | ufSaisieHeures:UserForm_Terminate *** = '0,0742 secondes'

2025-02-02 06:56:19.02 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-02-02 06:56:19.06 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0449 secondes'

2025-02-02 06:56:20.81 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:menuComptabilite_Click
2025-02-02 06:56:20.87 | GuillaumeCharron | APP_v5.N.6.xlsb | modMenu:menuComptabilite_Click *** = '0,0645 secondes'

2025-02-02 06:56:22.41 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate
2025-02-02 06:56:22.44 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All
2025-02-02 06:56:23.36 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All *** = '0,9219 secondes'

2025-02-02 06:56:23.38 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All
2025-02-02 06:56:23.85 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary
2025-02-02 06:56:23.91 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary *** = '0,0625 secondes'

2025-02-02 06:56:24.00 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_EJ_Recurrente_Import_All *** = '0,6211 secondes'

2025-02-02 06:56:24.05 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 06:56:24.10 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,0508 secondes'

2025-02-02 06:56:24.12 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ)
2025-02-02 06:56:24.15 | GuillaumeCharron | APP_v5.N.6.xlsb | modDev_Utils:SetTabOrder *** = '0,0508 secondes'

2025-02-02 06:56:24.19 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 06:56:24.23 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,0469 secondes'

2025-02-02 06:56:24.29 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(02/02/25, 999, 15)
2025-02-02 06:56:24.31 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0234 secondes'

2025-02-02 06:56:24.34 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate *** = '1,9336 secondes'

2025-02-02 06:56:50.37 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Salaires à payer
2025-02-02 06:56:50.39 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2105
2025-02-02 06:56:50.41 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0527 secondes'

2025-02-02 06:56:59.20 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Encaisse
2025-02-02 06:56:59.23 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000
2025-02-02 06:56:59.25 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0547 secondes'

2025-02-02 06:58:06.87 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - DAS à payer
2025-02-02 06:58:06.90 | GuillaumeCharron | APP_v5.N.6.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2120
2025-02-02 06:58:06.93 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description *** = '0,0547 secondes'

2025-02-02 06:58:11.30 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Update
2025-02-02 06:58:11.33 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB
2025-02-02 06:58:12.13 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB *** = '0,8066 secondes'

2025-02-02 06:58:12.16 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally
2025-02-02 06:58:17.42 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally *** = '5,2637 secondes'

2025-02-02 06:58:17.55 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2025-02-02 06:58:17.98 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells *** = '0,4277 secondes'

2025-02-02 06:58:19.50 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_EJ:GL_EJ_Update *** = '8,2070 secondes'

2025-02-02 07:00:49.67 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_BV:Worksheet_Activate
2025-02-02 07:00:49.70 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All
2025-02-02 07:00:54.20 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All *** = '4,5078 secondes'

2025-02-02 07:00:54.74 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date(, 999, 15)
2025-02-02 07:00:54.77 | GuillaumeCharron | APP_v5.N.6.xlsb | modFunctions:Fn_Complete_Date *** = '0,0332 secondes'

2025-02-02 07:00:55.04 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_Trial_Balance_Build(GL_BV 02/02/25)
2025-02-02 07:00:55.64 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF( - De 31/07/24 à 02/02/25)
2025-02-02 07:00:59.25 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_Get_Account_Trans_AF *** = '3,6172 secondes'

2025-02-02 07:01:16.26 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-02-02 07:01:16.38 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,1309 secondes'

2025-02-02 07:01:16.41 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_TB_Totals
2025-02-02 07:01:16.53 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_TB_Totals *** = '0,1250 secondes'

2025-02-02 07:01:17.41 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_Trial_Balance_Build *** = '22,3789 secondes'

2025-02-02 07:01:17.55 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_BV:Worksheet_Activate *** = '27,8906 secondes'

2025-02-02 07:01:26.63 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_BV_Effacer_Zone_Et_Shape
2025-02-02 07:01:26.82 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_BV_Effacer_Zone_Et_Shape *** = '0,1914 secondes'

2025-02-02 07:01:27.10 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_Trans_For_Selected_Account(1000 De 31/07/24 à 02/02/25)
2025-02-02 07:08:12.48 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_BV_Ajouter_Shape_Retour
2025-02-02 07:08:12.54 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_Stuff:GL_BV_Ajouter_Shape_Retour *** = '0,0859 secondes'

2025-02-02 07:08:12.64 | GuillaumeCharron | APP_v5.N.6.xlsb | modGL_BV:GL_BV_Display_Trans_For_Selected_Account *** = '405,5547 secondes'

2025-02-02 07:08:13.03 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_BV:GL_Get_JE_Detail_Trans_AF
2025-02-02 07:08:14.84 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_BV:GL_Get_JE_Detail_Trans_AF *** = '1,8262 secondes'

2025-02-02 07:08:14.89 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_BV:wshGL_BV_Adjust_The_Shape
2025-02-02 07:08:14.94 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_BV:wshGL_BV_Adjust_The_Shape *** = '0,0527 secondes'

2025-02-02 07:08:21.36 | GuillaumeCharron | APP_v5.N.6.xlsb | wshGL_EJ:Worksheet_Activate
2025-02-02 07:08:21.39 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All
2025-02-02 07:08:23.45 | GuillaumeCharron | APP_v5.N.6.xlsb | modImport:GL_Trans_Import_All *** = '2,0645 secondes'

