2025-01-23 08:51:51.23 | vgervais | APP_v5.M.3.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****

2025-01-24 16:52:07.08 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/24/01/2025 *** = '0,9219 secondes'

2025-01-24 16:52:07.10 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:cmdUpdate_Click *** = '1,9492 secondes'

2025-01-24 17:09:37.30 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[1]
2025-01-24 17:09:37.34 | GuillaumeCharron | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-24 17:09:37.38 | GuillaumeCharron | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3644
2025-01-24 17:09:37.40 | GuillaumeCharron | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0703 secondes'

2025-01-24 17:09:37.46 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3645] *** = '0,1641 secondes'

2025-01-24 17:09:42.55 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0,75]
2025-01-24 17:09:42.57 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0352 secondes'

2025-01-24 17:09:42.60 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,75]
2025-01-24 17:09:42.63 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0273 secondes'

2025-01-24 17:09:44.67 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:cmdUpdate_Click[3645]
2025-01-24 17:09:44.70 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(3645)
2025-01-24 17:09:45.41 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 3645 *** = '0,7109 secondes'

2025-01-24 17:09:45.43 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(3645)
2025-01-24 17:09:45.45 | GuillaumeCharron | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-24 17:09:45.49 | GuillaumeCharron | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3644
2025-01-24 17:09:45.52 | GuillaumeCharron | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0664 secondes'

2025-01-24 17:09:45.58 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 3645 *** = '0,1484 secondes'

2025-01-24 17:09:45.60 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/24/01/2025
2025-01-24 17:09:45.70 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1016 secondes'

2025-01-24 17:09:45.72 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/24/01/2025
2025-01-24 17:09:45.76 | GuillaumeCharron | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:09:45.79 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:09:45.81 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:09:45.93 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1172 secondes'

2025-01-24 17:09:45.95 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:09:46.13 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1797 secondes'

2025-01-24 17:09:46.15 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3711 secondes'

2025-01-24 17:09:46.18 | GuillaumeCharron | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:09:46.50 | GuillaumeCharron | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,3203 secondes'

2025-01-24 17:09:46.52 | GuillaumeCharron | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:09:46.58 | GuillaumeCharron | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0703 secondes'

2025-01-24 17:09:46.61 | GuillaumeCharron | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,8477 secondes'

2025-01-24 17:09:46.68 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/24/01/2025 *** = '0,9570 secondes'

2025-01-24 17:09:46.70 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:cmdUpdate_Click *** = '2,0352 secondes'

2025-01-24 17:09:49.18 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Terminate
2025-01-24 17:09:49.22 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Terminate *** = '0,0469 secondes'

2025-01-24 17:12:17.67 | GuillaumeCharron | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click
2025-01-24 17:12:17.71 | GuillaumeCharron | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click *** = '0,0469 secondes'

2025-01-24 17:12:17.74 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-24 17:12:17.76 | GuillaumeCharron | APP_v5.M.3.xlsb | modImport:Client_List_Import_All
2025-01-24 17:12:18.05 | GuillaumeCharron | APP_v5.M.3.xlsb | modImport:ResizeTable
2025-01-24 17:12:18.07 | GuillaumeCharron | APP_v5.M.3.xlsb | modImport:ResizeTable *** = '0,0234 secondes'

2025-01-24 17:12:18.09 | GuillaumeCharron | APP_v5.M.3.xlsb | modImport:ApplyFormatting
2025-01-24 17:12:18.11 | GuillaumeCharron | APP_v5.M.3.xlsb | modImport:ApplyFormatting *** = '0,0195 secondes'

2025-01-24 17:12:18.19 | GuillaumeCharron | APP_v5.M.3.xlsb | modImport:Client_List_Import_All *** = '0,4297 secondes'

2025-01-24 17:12:18.21 | GuillaumeCharron | APP_v5.M.3.xlsb | modImport:TEC_Import_All
2025-01-24 17:12:18.84 | GuillaumeCharron | APP_v5.M.3.xlsb | modImport:TEC_Import_All *** = '0,6367 secondes'

2025-01-24 17:12:18.87 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate *** = '1,1289 secondes'

2025-01-24 17:12:27.78 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2025-01-24 17:12:27.81 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate *** = '0,0312 secondes'

2025-01-24 17:12:28.55 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-24 17:12:28.57 | GuillaumeCharron | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(24/01/25, 600, 15)
2025-01-24 17:12:28.59 | GuillaumeCharron | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0,0234 secondes'

2025-01-24 17:12:28.61 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate *** = '0,0625 secondes'

2025-01-24 17:12:28.63 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-24 17:12:28.65 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/24/01/25
2025-01-24 17:12:28.74 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0938 secondes'

2025-01-24 17:12:28.77 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/24/01/25
2025-01-24 17:12:28.80 | GuillaumeCharron | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:12:28.82 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:12:28.84 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:12:28.96 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1211 secondes'

2025-01-24 17:12:28.98 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:12:29.16 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1758 secondes'

2025-01-24 17:12:29.18 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3633 secondes'

2025-01-24 17:12:29.20 | GuillaumeCharron | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:12:29.49 | GuillaumeCharron | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2969 secondes'

2025-01-24 17:12:29.52 | GuillaumeCharron | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:12:29.59 | GuillaumeCharron | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0742 secondes'

2025-01-24 17:12:29.61 | GuillaumeCharron | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,8125 secondes'

2025-01-24 17:12:29.67 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/24/01/25 *** = '0,9102 secondes'

2025-01-24 17:12:29.70 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate *** = '1,0664 secondes'

2025-01-24 17:12:42.42 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[courriels avec alain sur impôts]
2025-01-24 17:12:42.45 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0312 secondes'

2025-01-24 17:12:44.80 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.4]
2025-01-24 17:12:44.82 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0273 secondes'

2025-01-24 17:12:44.85 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,40]
2025-01-24 17:12:44.87 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0234 secondes'

2025-01-24 17:12:46.65 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-24 17:12:46.67 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-24 17:12:47.34 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,6758 secondes'

2025-01-24 17:12:47.36 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-24 17:12:47.45 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0898 secondes'

2025-01-24 17:12:47.47 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-24
2025-01-24 17:12:47.59 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1172 secondes'

2025-01-24 17:12:47.61 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-24
2025-01-24 17:12:47.64 | GuillaumeCharron | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:12:47.66 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:12:47.68 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:12:47.83 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1562 secondes'

2025-01-24 17:12:47.86 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:12:48.05 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1953 secondes'

2025-01-24 17:12:48.07 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4102 secondes'

2025-01-24 17:12:48.09 | GuillaumeCharron | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:12:48.40 | GuillaumeCharron | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,3203 secondes'

2025-01-24 17:12:48.42 | GuillaumeCharron | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:12:48.49 | GuillaumeCharron | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0742 secondes'

2025-01-24 17:12:48.51 | GuillaumeCharron | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,8750 secondes'

2025-01-24 17:12:48.59 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-24 *** = '0,9844 secondes'

2025-01-24 17:12:48.61 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,9609 secondes'

2025-01-24 17:13:38.53 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[courriels légaux]
2025-01-24 17:13:38.55 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0273 secondes'

2025-01-24 17:13:40.14 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.25]
2025-01-24 17:13:40.17 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0234 secondes'

2025-01-24 17:13:40.19 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,25]
2025-01-24 17:13:40.21 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0234 secondes'

2025-01-24 17:13:41.64 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-24 17:13:41.66 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-24 17:13:42.34 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,6836 secondes'

2025-01-24 17:13:42.36 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-24 17:13:42.45 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0898 secondes'

2025-01-24 17:13:42.47 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-24
2025-01-24 17:13:42.61 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1484 secondes'

2025-01-24 17:13:42.64 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-24
2025-01-24 17:13:42.68 | GuillaumeCharron | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:13:42.70 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:13:42.72 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:13:42.89 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1914 secondes'

2025-01-24 17:13:42.94 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:13:43.14 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,2031 secondes'

2025-01-24 17:13:43.16 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,4570 secondes'

2025-01-24 17:13:43.18 | GuillaumeCharron | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:13:43.53 | GuillaumeCharron | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,3555 secondes'

2025-01-24 17:13:43.55 | GuillaumeCharron | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:13:43.64 | GuillaumeCharron | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0977 secondes'

2025-01-24 17:13:43.66 | GuillaumeCharron | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,9805 secondes'

2025-01-24 17:13:43.74 | GuillaumeCharron | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-24 *** = '1,1055 secondes'

2025-01-24 17:13:43.76 | GuillaumeCharron | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '2,1211 secondes'

2025-01-24 17:13:48.73 | Annie | APP_v5.M.3.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-24 17:13:48.84 | Annie | APP_v5.M.3.xlsb | Validation d'accès serveur terminée *** = '0.0273 secondes'

2025-01-24 17:13:48.93 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:Create_User_Active_File
2025-01-24 17:13:49.11 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:Create_User_Active_File *** = '0.1992 secondes'

2025-01-24 17:13:49.20 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:Setup_UserDateFormat
2025-01-24 17:13:49.32 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:Setup_UserDateFormat *** = '0.1445 secondes'

2025-01-24 17:13:49.41 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:BackupMasterFile
2025-01-24 17:13:50.43 | Annie | APP_v5.M.3.xlsb | ThisWorkbook:BackupMasterFile *** = '1.0391 secondes'

2025-01-24 17:13:50.53 | Annie | APP_v5.M.3.xlsb | modAppli:WriteInfoOnMainMenu
2025-01-24 17:13:50.69 | Annie | APP_v5.M.3.xlsb | modAppli:WriteInfoOnMainMenu *** = '0.1914 secondes'

2025-01-24 17:13:50.81 | Annie | APP_v5.M.3.xlsb | modMenu:HideDevShapesBasedOnUsername
2025-01-24 17:13:50.91 | Annie | APP_v5.M.3.xlsb | modMenu:HideDevShapesBasedOnUsername *** = '0.1289 secondes'

2025-01-24 17:13:51.03 | Annie | APP_v5.M.3.xlsb | modAppli:CodeEssentielDepart *** = '2.3398 secondes'

2025-01-24 17:13:51.19 | Annie | APP_v5.M.3.xlsb | modMenu:menuTEC_Click
2025-01-24 17:13:51.37 | Annie | APP_v5.M.3.xlsb | modMenu:menuTEC_Click *** = '0.2148 secondes'

2025-01-24 17:13:52.20 | Annie | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click
2025-01-24 17:13:52.33 | Annie | APP_v5.M.3.xlsb | modMENU_TEC:SaisieHeures_Click *** = '0.1602 secondes'

2025-01-24 17:13:52.44 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-24 17:13:52.55 | Annie | APP_v5.M.3.xlsb | modImport:Client_List_Import_All
2025-01-24 17:13:53.54 | Annie | APP_v5.M.3.xlsb | modImport:ResizeTable
2025-01-24 17:13:53.64 | Annie | APP_v5.M.3.xlsb | modImport:ResizeTable *** = '0.1367 secondes'

2025-01-24 17:13:53.75 | Annie | APP_v5.M.3.xlsb | modImport:ApplyFormatting
2025-01-24 17:13:53.86 | Annie | APP_v5.M.3.xlsb | modImport:ApplyFormatting *** = '0.1328 secondes'

2025-01-24 17:13:54.02 | Annie | APP_v5.M.3.xlsb | modImport:Client_List_Import_All *** = '1.5039 secondes'

2025-01-24 17:13:54.13 | Annie | APP_v5.M.3.xlsb | modImport:TEC_Import_All
2025-01-24 17:13:55.41 | Annie | APP_v5.M.3.xlsb | modImport:TEC_Import_All *** = '1.3047 secondes'

2025-01-24 17:13:55.56 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:UserForm_Activate *** = '3.1641 secondes'

2025-01-24 17:13:59.30 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2025-01-24 17:13:59.44 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate *** = '0.1641 secondes'

2025-01-24 17:13:59.98 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-24 17:14:00.12 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date(2025-01-24, 600, 15)
2025-01-24 17:14:00.21 | Annie | APP_v5.M.3.xlsb | modFunctions:Fn_Complete_Date *** = '0.1211 secondes'

2025-01-24 17:14:00.31 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate *** = '0.3555 secondes'

2025-01-24 17:14:00.40 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-24 17:14:00.50 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-24
2025-01-24 17:14:00.73 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2617 secondes'

2025-01-24 17:14:00.83 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-24
2025-01-24 17:14:00.95 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 17:14:01.04 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 17:14:01.14 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 17:14:01.39 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2734 secondes'

2025-01-24 17:14:01.50 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 17:14:01.84 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3867 secondes'

2025-01-24 17:14:01.98 | Annie | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.9727 secondes'

2025-01-24 17:14:02.09 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 17:14:02.35 | Annie | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2891 secondes'

2025-01-24 17:14:02.46 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 17:14:02.66 | Annie | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0.2344 secondes'

2025-01-24 17:14:02.77 | Annie | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.8516 secondes'

2025-01-24 17:14:02.99 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-24 *** = '2.1914 secondes'

2025-01-24 17:14:03.09 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate *** = '2.7266 secondes'

2025-01-24 17:14:21.09 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Comptabilité décembre 2024]
2025-01-24 17:14:21.20 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0.1328 secondes'

2025-01-24 17:14:24.22 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.25]
2025-01-24 17:14:24.35 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1602 secondes'

2025-01-24 17:14:24.46 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0.25]
2025-01-24 17:14:24.56 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.1406 secondes'

2025-01-24 17:14:25.21 | Annie | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-24 17:14:25.32 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-24 17:14:27.27 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '1.9922 secondes'

2025-01-24 17:14:27.38 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-24 17:14:27.55 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0.1953 secondes'

2025-01-24 17:14:27.65 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-24
2025-01-24 17:14:27.84 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2227 secondes'

2025-01-24 17:14:27.95 | Annie | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-24
