2024-10-02 10:54:12 | vgervais | @0137 | ufSaisieHeures | cmbProfessionnel_AfterUpdate | wshAdmin.Range("TEC_Date").value = '' | type = Empty
2024-10-03 10:21:23 | vgervais | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '2024-10-03' | type = Date
2024-10-03 10:21:23 | vgervais | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '2024-10-03' | type = Date
2024-10-03 10:35:52 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/oct/2024' | type = String
2024-10-03 10:35:52 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 10:35:52 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/oct/2024' | type = String
2024-10-03 10:35:53 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/oct/2024' | type = Date
2024-10-03 10:35:54 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/oct/2024' | type = Date
2024-10-03 10:35:55 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/oct/2024' | type = Date
2024-10-03 10:35:55 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/oct/2024' | type = Date
2024-10-03 11:33:33 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/oct/2024' | type = Date
2024-10-03 11:33:33 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/oct/2024' | type = Date
2024-10-03 11:33:34 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/oct/2024' | type = Date
2024-10-03 11:33:34 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/oct/2024' | type = Date
2024-10-03 12:06:52 | Guillaume | @0137 | ufSaisieHeures | cmbProfessionnel_AfterUpdate | wshAdmin.Range("TEC_Date").value = '' | type = Empty
2024-10-03 12:06:54 | Guillaume | @0171 | ufSaisieHeures | txtDate_BeforeUpdate | ufSaisieHeures.txtDate.value = '03/oct/2024' | type = String
2024-10-03 12:06:54 | Guillaume | @0173 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '03/oct/2024' | type = Date
2024-10-03 12:06:54 | Guillaume | @0189 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '03/oct/2024' | type = Date
2024-10-03 12:06:54 | Guillaume | @0190 | ufSaisieHeures | txtDate_BeforeUpdate | DateSerial = '03/oct/2024' | Vrai
2024-10-03 12:06:54 | Guillaume | @0214 | ufSaisieHeures | txtDate_AfterUpdate | ufSaisieHeures.txtDate.value = '03/oct/2024' | type = String
2024-10-03 12:06:54 | Guillaume | @0222 | ufSaisieHeures | txtDate_AfterUpdate | dateStr = '03/oct/2024' | type = String
2024-10-03 12:06:54 | Guillaume | @0224 | ufSaisieHeures | txtDate_AfterUpdate | dateFormated = '03/oct/2024' | type = Date
2024-10-03 12:06:55 | Guillaume | @0226 | ufSaisieHeures | txtDate_AfterUpdate | wshAdmin.Range("TEC_Date").value = '03/oct/2024' | type = Date
2024-10-03 12:06:55 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/oct/2024' | type = Date
2024-10-03 12:06:55 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/oct/2024' | type = Date
2024-10-03 12:07:32 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/oct/2024' | type = Date
2024-10-03 12:07:33 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/oct/2024' | type = Date
2024-10-03 12:07:33 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/oct/2024' | type = Date
2024-10-03 12:07:33 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/oct/2024' | type = Date
2024-10-03 12:08:51 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/2024' | type = String
2024-10-03 12:08:51 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 12:08:51 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/2024' | type = String
2024-10-03 12:08:52 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/oct/2024' | type = Date
2024-10-03 12:08:53 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/oct/2024' | type = Date
2024-10-03 12:08:54 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/oct/2024' | type = Date
2024-10-03 12:08:54 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/oct/2024' | type = Date
2024-10-03 12:16:34 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/2024' | type = String
2024-10-03 12:16:34 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 12:16:34 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/2024' | type = String
2024-10-03 12:16:35 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/oct/2024' | type = Date
2024-10-03 12:16:36 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/oct/2024' | type = Date
2024-10-03 12:16:36 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/oct/2024' | type = Date
2024-10-03 12:16:36 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/oct/2024' | type = Date
2024-10-03 12:53:44 | Guillaume | @0137 | ufSaisieHeures | cmbProfessionnel_AfterUpdate | wshAdmin.Range("TEC_Date").value = '' | type = Empty
2024-10-03 12:53:48 | Guillaume | @0171 | ufSaisieHeures | txtDate_BeforeUpdate | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 12:53:48 | Guillaume | @0173 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '03/10/24' | type = Date
2024-10-03 12:53:48 | Guillaume | @0189 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '03/10/24' | type = Date
2024-10-03 12:53:48 | Guillaume | @0190 | ufSaisieHeures | txtDate_BeforeUpdate | DateSerial = '03/10/24' | Vrai
2024-10-03 12:53:49 | Guillaume | @0214 | ufSaisieHeures | txtDate_AfterUpdate | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 12:53:49 | Guillaume | @0222 | ufSaisieHeures | txtDate_AfterUpdate | dateStr = '03/10/24' | type = String
2024-10-03 12:53:49 | Guillaume | @0224 | ufSaisieHeures | txtDate_AfterUpdate | dateFormated = '03/10/24' | type = Date
2024-10-03 12:53:49 | Guillaume | @0226 | ufSaisieHeures | txtDate_AfterUpdate | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 12:53:49 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 12:53:49 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 12:54:14 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 12:54:14 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 12:54:14 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 12:54:15 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 12:54:16 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 12:54:16 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 12:54:16 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 13:00:25 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 13:00:25 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 13:00:25 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 13:00:26 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 13:00:27 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 13:00:27 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 13:00:27 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 13:06:56 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 13:06:57 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 13:06:57 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 13:06:57 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 13:45:50 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 13:45:51 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 13:45:52 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 13:45:52 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 14:13:17 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/2024' | type = String
2024-10-03 14:13:17 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 14:13:17 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 14:13:18 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 14:13:19 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 14:13:19 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 14:13:19 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 14:15:34 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 14:15:34 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 14:15:34 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 14:15:35 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 14:15:36 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 14:15:36 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 14:15:36 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 14:40:19 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 14:40:19 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 14:40:19 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 14:40:19 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 14:40:21 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 14:40:21 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 14:40:21 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 14:52:12 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 14:52:13 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 14:52:13 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 14:52:13 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 15:27:38 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/2024' | type = String
2024-10-03 15:27:38 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 15:27:38 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 15:27:39 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 15:27:40 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 15:27:40 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 15:27:40 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 15:28:22 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 15:28:22 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 15:28:22 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 15:28:23 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 15:28:24 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 15:28:24 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 15:28:24 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 16:00:59 | Guillaume | @0029 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 16:00:59 | Guillaume | @0033 | modTEC_Saisie | TEC_Ajoute_Ligne | ***** - y = 2024, m = 10, d = 3 | type = String
2024-10-03 16:01:00 | Guillaume | @0042 | modTEC_Saisie | TEC_Ajoute_Ligne | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 16:01:00 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 16:01:01 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 16:01:02 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 16:01:02 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 16:09:33 | Guillaume | @0137 | ufSaisieHeures | cmbProfessionnel_AfterUpdate | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 16:09:33 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 16:09:33 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 16:09:41 | Guillaume | @0171 | ufSaisieHeures | txtDate_BeforeUpdate | ufSaisieHeures.txtDate.value = '02' | type = String
2024-10-03 16:09:41 | Guillaume | @0173 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '02/10/24' | type = Date
2024-10-03 16:09:41 | Guillaume | @0189 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '02/10/24' | type = Date
2024-10-03 16:09:41 | Guillaume | @0190 | ufSaisieHeures | txtDate_BeforeUpdate | DateSerial = '03/10/24' | Vrai
2024-10-03 16:09:41 | Guillaume | @0214 | ufSaisieHeures | txtDate_AfterUpdate | ufSaisieHeures.txtDate.value = '02/10/24' | type = String
2024-10-03 16:09:41 | Guillaume | @0222 | ufSaisieHeures | txtDate_AfterUpdate | dateStr = '02/10/24' | type = String
2024-10-03 16:09:42 | Guillaume | @0224 | ufSaisieHeures | txtDate_AfterUpdate | dateFormated = '02/10/24' | type = Date
2024-10-03 16:09:42 | Guillaume | @0226 | ufSaisieHeures | txtDate_AfterUpdate | wshAdmin.Range("TEC_Date").value = '02/10/24' | type = Date
2024-10-03 16:09:42 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '02/10/24' | type = Date
2024-10-03 16:09:42 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '02/10/24' | type = Date
2024-10-03 16:10:21 | Guillaume | @0171 | ufSaisieHeures | txtDate_BeforeUpdate | ufSaisieHeures.txtDate.value = '01' | type = String
2024-10-03 16:10:22 | Guillaume | @0173 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '01/10/24' | type = Date
2024-10-03 16:10:22 | Guillaume | @0189 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '01/10/24' | type = Date
2024-10-03 16:10:22 | Guillaume | @0190 | ufSaisieHeures | txtDate_BeforeUpdate | DateSerial = '03/10/24' | Vrai
2024-10-03 16:10:22 | Guillaume | @0214 | ufSaisieHeures | txtDate_AfterUpdate | ufSaisieHeures.txtDate.value = '01/10/24' | type = String
2024-10-03 16:10:22 | Guillaume | @0222 | ufSaisieHeures | txtDate_AfterUpdate | dateStr = '01/10/24' | type = String
2024-10-03 16:10:22 | Guillaume | @0224 | ufSaisieHeures | txtDate_AfterUpdate | dateFormated = '01/10/24' | type = Date
2024-10-03 16:10:22 | Guillaume | @0226 | ufSaisieHeures | txtDate_AfterUpdate | wshAdmin.Range("TEC_Date").value = '01/10/24' | type = Date
2024-10-03 16:10:22 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '01/10/24' | type = Date
2024-10-03 16:10:23 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '01/10/24' | type = Date
2024-10-03 16:11:06 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '01/10/24' | type = Date
2024-10-03 16:11:06 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '01/10/24' | type = Date
2024-10-03 16:11:15 | Guillaume | @0171 | ufSaisieHeures | txtDate_BeforeUpdate | ufSaisieHeures.txtDate.value = '30' | type = String
2024-10-03 16:11:15 | Guillaume | @0173 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '30/10/24' | type = Date
2024-10-03 16:11:15 | Guillaume | @0189 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '30/10/24' | type = Date
2024-10-03 16:11:15 | Guillaume | @0190 | ufSaisieHeures | txtDate_BeforeUpdate | DateSerial = '03/10/24' | Vrai
2024-10-03 16:11:21 | Guillaume | @0171 | ufSaisieHeures | txtDate_BeforeUpdate | ufSaisieHeures.txtDate.value = '30/09' | type = String
2024-10-03 16:11:21 | Guillaume | @0173 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '30/09/24' | type = Date
2024-10-03 16:11:21 | Guillaume | @0189 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '30/09/24' | type = Date
2024-10-03 16:11:22 | Guillaume | @0190 | ufSaisieHeures | txtDate_BeforeUpdate | DateSerial = '03/10/24' | Vrai
2024-10-03 16:11:22 | Guillaume | @0214 | ufSaisieHeures | txtDate_AfterUpdate | ufSaisieHeures.txtDate.value = '30/09/24' | type = String
2024-10-03 16:11:22 | Guillaume | @0222 | ufSaisieHeures | txtDate_AfterUpdate | dateStr = '30/09/24' | type = String
2024-10-03 16:11:22 | Guillaume | @0224 | ufSaisieHeures | txtDate_AfterUpdate | dateFormated = '30/09/24' | type = Date
2024-10-03 16:11:22 | Guillaume | @0226 | ufSaisieHeures | txtDate_AfterUpdate | wshAdmin.Range("TEC_Date").value = '30/09/24' | type = Date
2024-10-03 16:11:22 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '30/09/24' | type = Date
2024-10-03 16:11:22 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '30/09/24' | type = Date
2024-10-03 16:11:49 | Guillaume | @0137 | ufSaisieHeures | cmbProfessionnel_AfterUpdate | wshAdmin.Range("TEC_Date").value = '30/09/24' | type = Date
2024-10-03 16:11:49 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '30/09/24' | type = Date
2024-10-03 16:11:49 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '30/09/24' | type = Date
2024-10-03 16:11:57 | Guillaume | @0171 | ufSaisieHeures | txtDate_BeforeUpdate | ufSaisieHeures.txtDate.value = '03/10' | type = String
2024-10-03 16:11:57 | Guillaume | @0173 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '03/10/24' | type = Date
2024-10-03 16:11:57 | Guillaume | @0189 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '03/10/24' | type = Date
2024-10-03 16:11:57 | Guillaume | @0190 | ufSaisieHeures | txtDate_BeforeUpdate | DateSerial = '03/10/24' | Vrai
2024-10-03 16:11:57 | Guillaume | @0214 | ufSaisieHeures | txtDate_AfterUpdate | ufSaisieHeures.txtDate.value = '03/10/24' | type = String
2024-10-03 16:11:57 | Guillaume | @0222 | ufSaisieHeures | txtDate_AfterUpdate | dateStr = '03/10/24' | type = String
2024-10-03 16:11:57 | Guillaume | @0224 | ufSaisieHeures | txtDate_AfterUpdate | dateFormated = '03/10/24' | type = Date
2024-10-03 16:11:57 | Guillaume | @0226 | ufSaisieHeures | txtDate_AfterUpdate | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 16:11:58 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 16:11:58 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 16:33:05 | Guillaume | @0319 | modTEC_Saisie | TEC_Record_Add_Or_Update_To_DB | dateValue = '03/10/24' | type = Date
2024-10-03 16:33:06 | Guillaume | @0513 | modTEC_Saisie | TEC_Record_Add_Or_Update_Locally | dateValue = '03/10/24' | type = Date
2024-10-03 16:33:07 | Guillaume | @0188 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshAdmin.Range("TEC_Date").value = '03/10/24' | type = Date
2024-10-03 16:33:07 | Guillaume | @0190 | modTEC_Saisie | TEC_Get_All_TEC_AF | wshTEC_Local.Range("S3").value = '03/10/24' | type = Date
2024-10-03 16:47:02 | User | @0137 | ufSaisieHeures | cmbProfessionnel_AfterUpdate | wshAdmin.Range("TEC_Date").value = '' | type = Empty
2024-10-03 16:47:03 | User | @0171 | ufSaisieHeures | txtDate_BeforeUpdate | ufSaisieHeures.txtDate.value = '2024-10-03' | type = String
2024-10-03 16:47:03 | User | @0173 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '2024-10-03' | type = Date
2024-10-03 16:47:03 | User | @0189 | ufSaisieHeures | txtDate_BeforeUpdate | fullDate = '2024-10-03' | type = Date
2024-10-03 16:47:03 | User | @0190 | ufSaisieHeures | txtDate_BeforeUpdate | DateSerial = '2024-10-03' | Vrai
