2024-11-04 23:22:09.29 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-06 15:22:45.07 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0273 sec. | 31

2024-11-06 15:22:45.09 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-06 15:22:45.11 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0195 sec. | 31

2024-11-06 15:22:46.44 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ufSaisieHeures:cmdUpdate_Click |  | 31
2024-11-06 15:22:46.46 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 31
2024-11-06 15:22:46.48 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modFunctions:Fn_GetID_From_Client_Name - Ventilabec Inc. [Lora Stoycheva] |  | 31
2024-11-06 15:22:46.49 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modFunctions:Fn_GetID_From_Client_Name - 1669 | 0,0156 sec. | 31

2024-11-06 15:22:46.51 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '2221' |  | 31
2024-11-06 15:22:46.61 | GuillaumeCharron | APP_v5.D (version 2).xlsb |       modTEC_SaisieTEC_Record_Add_Or_Update_To_DB - Update an existing record - Create a new RecordSet 0 |  | 31
2024-11-06 15:22:46.82 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,3164 sec. | 31

2024-11-06 15:22:46.84 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-06 15:22:46.86 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - SoftDeleteStart - 2221 |  | 31
2024-11-06 15:22:46.88 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-06 15:22:46.90 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2220 |  | 31
2024-11-06 15:22:46.92 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0430 sec. | 31

2024-11-06 15:22:46.97 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,1328 sec. | 31

2024-11-06 15:22:46.99 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/06/11/2024 |  | 31
2024-11-06 15:22:47.08 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,0938 sec. | 31

2024-11-06 15:22:47.10 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-06 15:22:47.12 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 15:22:47.13 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 15:22:47.38 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2461 sec. | 31

2024-11-06 15:22:47.40 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 15:22:47.57 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1680 sec. | 31

2024-11-06 15:22:47.59 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,4688 sec. | 31

2024-11-06 15:22:47.60 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-06 15:22:47.73 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,1289 sec. | 31

2024-11-06 15:22:47.84 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 0,7461 sec. | 31

2024-11-06 15:22:47.86 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modTEC_Saisie:TEC_Modifie_Ligne | 1,3984 sec. | 31

2024-11-06 15:22:47.88 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ufSaisieHeures:cmdUpdate_Click | 1,4336 sec. | 31

2024-11-06 15:24:58.18 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-06 15:24:58.23 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ufSaisieHeures:UserForm_Terminate | 0,0586 sec. | 31

2024-11-06 15:24:59.12 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-06 15:24:59.16 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0352 sec. | 31

2024-11-06 15:25:01.15 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-06 15:25:01.19 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0391 sec. | 31

2024-11-06 15:25:01.21 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-06 15:25:01.25 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modMenu:Delete_User_Active_File | 0,0312 sec. | 31

2024-11-06 15:25:01.27 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-06 15:25:12.39 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-06 15:25:12.42 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0391 sec. | 31

2024-11-06 15:25:12.45 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-06 15:25:12.46 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modMenu:Delete_User_Active_File | 0,0195 sec. | 31

2024-11-06 15:25:12.49 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-06 15:25:19.21 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-06 15:25:19.24 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0312 sec. | 31

2024-11-06 15:25:19.26 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-06 15:25:19.27 | GuillaumeCharron | APP_v5.D (version 2).xlsb | modMenu:Delete_User_Active_File | 0,0195 sec. | 31

2024-11-06 15:25:19.30 | GuillaumeCharron | APP_v5.D (version 2).xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-06 15:34:44.42 | GuillaumeCharron | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-06 15:34:44.45 | GuillaumeCharron | APP_v5.D.1.xlsb | ThisWorkbook:Create_User_Active_File |  | 31
2024-11-06 15:34:44.48 | GuillaumeCharron | APP_v5.D.1.xlsb | ThisWorkbook:Create_User_Active_File | 0,0312 sec. | 31

2024-11-06 15:34:44.55 | GuillaumeCharron | APP_v5.D.1.xlsb | ThisWorkbook:BackupMasterFile |  | 31
2024-11-06 15:34:46.25 | GuillaumeCharron | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La variable masterWorkbook est initialisée |  | 31
2024-11-06 15:34:46.39 | GuillaumeCharron | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La copie est réussie |  | 31
2024-11-06 15:34:46.98 | GuillaumeCharron | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - Le fichier masterWorkbook est fermé |  | 31
2024-11-06 15:34:47.00 | GuillaumeCharron | APP_v5.D.1.xlsb | ThisWorkbook:BackupMasterFile | 2,4492 sec. | 31

2024-11-06 15:34:47.02 | GuillaumeCharron | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username |  | 31
2024-11-06 15:34:47.04 | GuillaumeCharron | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username | 0,0234 sec. | 31

2024-11-06 15:34:47.14 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu |  | 31
2024-11-06 15:34:47.22 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu | 0,0781 sec. | 31

2024-11-06 15:34:47.29 | GuillaumeCharron | APP_v5.D.1.xlsb | ThisWorkbook:Workbook_Open | 2,8711 sec. | 31

2024-11-06 15:35:31.86 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-06 15:35:31.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-06 15:35:32.11 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-06 15:35:32.19 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-06 15:35:32.27 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 0,3828 sec. | 31

2024-11-06 15:35:32.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-06 15:35:32.51 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-06 15:35:32.74 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-06 15:35:32.82 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 0,5430 sec. | 31

2024-11-06 15:35:32.85 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate | 0,9883 sec. | 31

2024-11-06 15:35:33.83 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 31
2024-11-06 15:35:33.85 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate | 0,0156 sec. | 31

2024-11-06 15:35:34.19 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 31
2024-11-06 15:35:34.21 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 6 parsedDate='06/11/24' |  | 31
2024-11-06 15:35:34.23 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate | 0,0352 sec. | 31

2024-11-06 15:35:34.24 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate - 06/11/2024 |  | 31
2024-11-06 15:35:34.26 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/06/11/2024 |  | 31
2024-11-06 15:35:34.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1328 sec. | 31

2024-11-06 15:35:34.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-06 15:35:34.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 15:35:34.44 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 15:35:34.72 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2812 sec. | 31

2024-11-06 15:35:34.74 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 15:35:34.98 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2422 sec. | 31

2024-11-06 15:35:35.00 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,5781 sec. | 31

2024-11-06 15:35:35.02 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-06 15:35:35.38 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,3594 sec. | 31

2024-11-06 15:35:35.54 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1,1328 sec. | 31

2024-11-06 15:35:35.56 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate | 1,3203 sec. | 31

2024-11-06 15:35:39.24 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick - An entry from the list was double clicked |  | 31
2024-11-06 15:35:39.26 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-06 15:35:39.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2227 |  | 31
2024-11-06 15:35:39.30 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0430 sec. | 31

2024-11-06 15:35:40.58 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Succession Éric Morais [Louise Morais] |  | 31
2024-11-06 15:35:40.60 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Succession Éric Morais [Louise Morais] |  | 31
2024-11-06 15:35:40.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 519 | 0,0195 sec. | 31

2024-11-06 15:35:40.63 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 519 |  | 31
2024-11-06 15:35:40.64 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0664 sec. | 31

2024-11-06 15:35:47.90 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-06 15:35:47.93 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0,0234 sec. | 31

2024-11-06 15:35:50.50 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-06 15:35:50.52 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0273 sec. | 31

2024-11-06 15:35:50.54 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-06 15:35:50.56 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0195 sec. | 31

2024-11-06 15:35:51.30 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 31
2024-11-06 15:35:51.32 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 31
2024-11-06 15:35:51.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Succession Éric Morais [Louise Morais] |  | 31
2024-11-06 15:35:51.36 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 519 | 0,0195 sec. | 31

2024-11-06 15:35:51.37 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '2228' |  | 31
2024-11-06 15:35:51.50 | GuillaumeCharron | APP_v5.D.1.xlsb |       modTEC_SaisieTEC_Record_Add_Or_Update_To_DB - Update an existing record - Create a new RecordSet 0 |  | 31
2024-11-06 15:35:51.70 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,3281 sec. | 31

2024-11-06 15:35:51.72 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-06 15:35:51.73 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - SoftDeleteStart - 2228 |  | 31
2024-11-06 15:35:51.75 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-06 15:35:51.78 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2227 |  | 31
2024-11-06 15:35:51.80 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0469 sec. | 31

2024-11-06 15:35:51.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,1758 sec. | 31

2024-11-06 15:35:51.91 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/06/11/2024 |  | 31
2024-11-06 15:35:52.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1250 sec. | 31

2024-11-06 15:35:52.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-06 15:35:52.07 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 15:35:52.09 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 15:35:52.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2461 sec. | 31

2024-11-06 15:35:52.36 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 15:35:52.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1914 sec. | 31

2024-11-06 15:35:52.57 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,4922 sec. | 31

2024-11-06 15:35:52.58 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-06 15:35:52.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,3125 sec. | 31

2024-11-06 15:35:53.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 0,9609 sec. | 31

2024-11-06 15:35:53.03 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne | 1,7070 sec. | 31

2024-11-06 15:35:53.04 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click | 1,7500 sec. | 31

2024-11-06 15:37:59.80 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick - An entry from the list was double clicked |  | 31
2024-11-06 15:37:59.82 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-06 15:37:59.84 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2227 |  | 31
2024-11-06 15:37:59.86 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0430 sec. | 31

2024-11-06 15:38:01.20 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Succession Éric Morais [Louise Morais] |  | 31
2024-11-06 15:38:01.21 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Succession Éric Morais [Louise Morais] |  | 31
2024-11-06 15:38:01.23 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 519 | 0,0156 sec. | 31

2024-11-06 15:38:01.25 | GuillaumeCharron | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 519 |  | 31
2024-11-06 15:38:01.27 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0,0703 sec. | 31

2024-11-06 15:38:03.12 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-06 15:38:03.14 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0234 sec. | 31

2024-11-06 15:38:03.16 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-06 15:38:03.17 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,0156 sec. | 31

2024-11-06 15:38:04.16 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 31
2024-11-06 15:38:04.18 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 31
2024-11-06 15:38:04.20 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Succession Éric Morais [Louise Morais] |  | 31
2024-11-06 15:38:04.22 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 519 | 0,0156 sec. | 31

2024-11-06 15:38:04.23 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '2228' |  | 31
2024-11-06 15:38:04.34 | GuillaumeCharron | APP_v5.D.1.xlsb |       modTEC_SaisieTEC_Record_Add_Or_Update_To_DB - Update an existing record - Create a new RecordSet 0 |  | 31
2024-11-06 15:38:04.52 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,2852 sec. | 31

2024-11-06 15:38:04.54 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-06 15:38:04.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - SoftDeleteStart - 2228 |  | 31
2024-11-06 15:38:04.57 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID |  | 31
2024-11-06 15:38:04.59 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2227 |  | 31
2024-11-06 15:38:04.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID | 0,0430 sec. | 31

2024-11-06 15:38:04.69 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,1562 sec. | 31

2024-11-06 15:38:04.71 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/06/11/2024 |  | 31
2024-11-06 15:38:04.82 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,1172 sec. | 31

2024-11-06 15:38:04.84 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-06 15:38:04.87 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 15:38:04.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 15:38:05.13 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2422 sec. | 31

2024-11-06 15:38:05.14 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 15:38:05.32 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1836 sec. | 31

2024-11-06 15:38:05.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,4766 sec. | 31

2024-11-06 15:38:05.36 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-06 15:38:05.65 | GuillaumeCharron | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,2930 sec. | 31

2024-11-06 15:38:05.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 0,9336 sec. | 31

2024-11-06 15:38:05.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne | 1,6094 sec. | 31

2024-11-06 15:38:05.81 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:cmdUpdate_Click | 1,6445 sec. | 31

2024-11-06 16:21:01.13 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Racine Petits Fruits 2014 Inc. [Annie Perrier / Daniel Racine] |  | 31
2024-11-06 16:21:01.15 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Racine Petits Fruits 2014 Inc. [Annie Perrier / Daniel Racine] |  | 31
2024-11-06 16:21:01.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1611 | 0,0156 sec. | 31

