2025-01-06 09:28:17.90 | Annie | APP_v5.G.5.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2025-01-06 18:01:20.00 | GuillaumeCharron | APP_v5.J.xlsb | modMENU_TEC:SaisieHeures_Click = '0,0547 secondes'

2025-01-06 18:01:20.04 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-06 18:01:20.06 | GuillaumeCharron | APP_v5.J.xlsb | modImport:Client_List_Import_All
2025-01-06 18:01:20.31 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ResizeTable
2025-01-06 18:01:20.33 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ResizeTable = '0,0273 secondes'

2025-01-06 18:01:20.35 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ApplyFormatting
2025-01-06 18:01:20.37 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ApplyFormatting = '0,0234 secondes'

2025-01-06 18:01:20.44 | GuillaumeCharron | APP_v5.J.xlsb | modImport:Client_List_Import_All = '0,3867 secondes'

2025-01-06 18:01:20.46 | GuillaumeCharron | APP_v5.J.xlsb | modImport:TEC_Import_All
2025-01-06 18:01:20.74 | GuillaumeCharron | APP_v5.J.xlsb | modImport:TEC_Import_All = '0,2812 secondes'

2025-01-06 18:01:20.77 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Activate = '0,7422 secondes'

2025-01-06 18:01:22.23 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2025-01-06 18:01:22.26 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = '0,0312 secondes'

2025-01-06 18:01:22.70 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-06 18:01:22.72 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date(06/01/25, 600, 15)
2025-01-06 18:01:22.74 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_Complete_Date = '0,0234 secondes'

2025-01-06 18:01:22.76 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = '0,0625 secondes'

2025-01-06 18:01:22.78 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-06 18:01:22.80 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/06/01/25
2025-01-06 18:01:22.89 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1016 secondes'

2025-01-06 18:01:22.92 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/01/25
2025-01-06 18:01:22.95 | GuillaumeCharron | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-06 18:01:22.97 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-06 18:01:22.99 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-06 18:01:23.14 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1484 secondes'

2025-01-06 18:01:23.16 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-06 18:01:23.32 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,1680 secondes'

2025-01-06 18:01:23.34 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,3750 secondes'

2025-01-06 18:01:23.36 | GuillaumeCharron | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-06 18:01:23.61 | GuillaumeCharron | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2539 secondes'

2025-01-06 18:01:23.64 | GuillaumeCharron | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-06 18:01:23.69 | GuillaumeCharron | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,0586 secondes'

2025-01-06 18:01:23.71 | GuillaumeCharron | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '0,7695 secondes'

2025-01-06 18:01:23.77 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/01/25 = '0,8555 secondes'

2025-01-06 18:01:23.79 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtDate_AfterUpdate = '1,0195 secondes'

2025-01-06 18:01:28.42 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Mobilier de bureau Mobilium Inc. [Robert Guindon]]
2025-01-06 18:01:28.45 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Mobilier de bureau Mobilium Inc. [Robert Guindon]
2025-01-06 18:01:28.47 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1491 = '0,0273 secondes'

2025-01-06 18:01:28.49 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,0703 secondes'

2025-01-06 18:01:38.66 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[courriels de tous avec avocats pour financement]
2025-01-06 18:01:38.68 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0312 secondes'

2025-01-06 18:01:42.37 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.75]
2025-01-06 18:01:42.44 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,0742 secondes'

2025-01-06 18:01:42.46 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[0,75]
2025-01-06 18:01:42.48 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0273 secondes'

2025-01-06 18:01:44.96 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-06 18:01:44.98 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-06 18:01:45.01 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-06 18:01:45.39 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,3828 secondes'

2025-01-06 18:01:45.41 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-06 18:01:45.48 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,0781 secondes'

2025-01-06 18:01:45.50 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-06
2025-01-06 18:01:45.60 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1055 secondes'

2025-01-06 18:01:45.63 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-06
2025-01-06 18:01:45.66 | GuillaumeCharron | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-06 18:01:45.68 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-06 18:01:45.70 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-06 18:01:45.84 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1445 secondes'

2025-01-06 18:01:45.87 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-06 18:01:46.04 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,1797 secondes'

2025-01-06 18:01:46.06 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,3867 secondes'

2025-01-06 18:01:46.08 | GuillaumeCharron | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-06 18:01:46.36 | GuillaumeCharron | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2812 secondes'

2025-01-06 18:01:46.38 | GuillaumeCharron | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-06 18:01:46.45 | GuillaumeCharron | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,0742 secondes'

2025-01-06 18:01:46.47 | GuillaumeCharron | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '0,8164 secondes'

2025-01-06 18:01:46.54 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-06 = '0,9102 secondes'

2025-01-06 18:01:46.55 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '1,5742 secondes'

2025-01-06 18:01:46.58 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '1,6172 secondes'

2025-01-06 18:01:53.80 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[lafores]
2025-01-06 18:01:53.83 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - lafores
2025-01-06 18:01:53.86 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1645 = '0,0273 secondes'

2025-01-06 18:01:53.88 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,0820 secondes'

2025-01-06 18:01:55.11 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[François-Pierre Laforest]
2025-01-06 18:01:55.14 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - François-Pierre Laforest
2025-01-06 18:01:55.16 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1809 = '0,0195 secondes'

2025-01-06 18:01:55.18 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,0703 secondes'

2025-01-06 18:02:14.07 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[courriels de questions de françois-pierre]
2025-01-06 18:02:14.10 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0273 secondes'

2025-01-06 18:02:15.56 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.4]
2025-01-06 18:02:15.59 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,0312 secondes'

2025-01-06 18:02:15.61 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[0,40]
2025-01-06 18:02:15.63 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0234 secondes'

2025-01-06 18:02:18.18 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-06 18:02:18.21 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-06 18:02:18.23 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-06 18:02:18.57 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,3516 secondes'

2025-01-06 18:02:18.59 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-06 18:02:18.66 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,0781 secondes'

2025-01-06 18:02:18.69 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-06
2025-01-06 18:02:18.78 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,0977 secondes'

2025-01-06 18:02:18.80 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-06
2025-01-06 18:02:18.84 | GuillaumeCharron | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-06 18:02:18.86 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-06 18:02:18.88 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-06 18:02:19.02 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1445 secondes'

2025-01-06 18:02:19.05 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-06 18:02:19.23 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,1875 secondes'

2025-01-06 18:02:19.25 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,3984 secondes'

2025-01-06 18:02:19.27 | GuillaumeCharron | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-06 18:02:19.54 | GuillaumeCharron | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2695 secondes'

2025-01-06 18:02:19.56 | GuillaumeCharron | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-06 18:02:19.63 | GuillaumeCharron | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,0742 secondes'

2025-01-06 18:02:19.65 | GuillaumeCharron | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '0,8164 secondes'

2025-01-06 18:02:19.73 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-06 = '0,9258 secondes'

2025-01-06 18:02:19.75 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '1,5508 secondes'

2025-01-06 18:02:19.78 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '1,6016 secondes'

2025-01-06 18:04:51.25 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Acier Altitube Inc. [Philippe Robillard]]
2025-01-06 18:04:51.28 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - Acier Altitube Inc. [Philippe Robillard]
2025-01-06 18:04:51.30 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1350 = '0,0273 secondes'

2025-01-06 18:04:51.33 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtClient_AfterUpdate = '0,0781 secondes'

2025-01-06 18:05:05.83 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[courriel avec banque nationale pour questions]
2025-01-06 18:05:05.85 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = '0,0273 secondes'

2025-01-06 18:05:07.48 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0.4]
2025-01-06 18:05:07.50 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = '0,0312 secondes'

2025-01-06 18:05:07.52 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit[0,40]
2025-01-06 18:05:07.55 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:txtHeures_Exit = '0,0273 secondes'

2025-01-06 18:05:09.73 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-06 18:05:09.76 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-06 18:05:09.78 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-06 18:05:10.16 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = '0,3867 secondes'

2025-01-06 18:05:10.18 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-06 18:05:10.26 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = '0,0781 secondes'

2025-01-06 18:05:10.28 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2025-01-06
2025-01-06 18:05:10.43 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = '0,1562 secondes'

2025-01-06 18:05:10.46 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-06
2025-01-06 18:05:10.49 | GuillaumeCharron | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-06 18:05:10.52 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-06 18:05:10.54 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-06 18:05:10.68 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local = '0,1484 secondes'

2025-01-06 18:05:10.71 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-06 18:05:10.89 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables = '0,1875 secondes'

2025-01-06 18:05:10.91 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_TDB:ActualiserTEC_TDB = '0,4023 secondes'

2025-01-06 18:05:10.94 | GuillaumeCharron | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-06 18:05:11.21 | GuillaumeCharron | APP_v5.J.xlsb | modStatsHeures:Stats_Heures_AF = '0,2812 secondes'

2025-01-06 18:05:11.24 | GuillaumeCharron | APP_v5.J.xlsb | modAppli:UpdatePivotTables
2025-01-06 18:05:11.30 | GuillaumeCharron | APP_v5.J.xlsb | modAppli:UpdatePivotTables = '0,0703 secondes'

2025-01-06 18:05:11.32 | GuillaumeCharron | APP_v5.J.xlsb | wshTEC_TDB_Data:Worksheet_Change = '0,8359 secondes'

2025-01-06 18:05:11.41 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2025-01-06 = '0,9570 secondes'

2025-01-06 18:05:11.43 | GuillaumeCharron | APP_v5.J.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = '1,6797 secondes'

2025-01-06 18:05:11.46 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:cmdAdd_Click = '1,7305 secondes'

2025-01-06 18:08:20.16 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Terminate
2025-01-06 18:08:20.20 | GuillaumeCharron | APP_v5.J.xlsb | ufSaisieHeures:UserForm_Terminate = '0,0508 secondes'

2025-01-06 18:08:22.07 | GuillaumeCharron | APP_v5.J.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-06 18:08:22.11 | GuillaumeCharron | APP_v5.J.xlsb | modMenu:Hide_All_Worksheets_Except_Menu = '0,0508 secondes'

2025-01-06 18:08:23.22 | GuillaumeCharron | APP_v5.J.xlsb | modMenu:menuComptabilite_Click
2025-01-06 18:08:23.28 | GuillaumeCharron | APP_v5.J.xlsb | modMenu:menuComptabilite_Click = '0,0586 secondes'

2025-01-06 18:08:24.00 | GuillaumeCharron | APP_v5.J.xlsb | wshDEB_Saisie:Worksheet_Activate
2025-01-06 18:08:25.02 | GuillaumeCharron | APP_v5.J.xlsb | modImport:Fournisseur_List_Import_All
2025-01-06 18:08:25.19 | GuillaumeCharron | APP_v5.J.xlsb | modImport:Fournisseur_List_Import_All = '0,1719 secondes'

2025-01-06 18:08:25.21 | GuillaumeCharron | APP_v5.J.xlsb | modImport:DEB_Trans_Import_All
2025-01-06 18:08:25.39 | GuillaumeCharron | APP_v5.J.xlsb | modImport:DEB_Trans_Import_All = '0,1836 secondes'

2025-01-06 18:08:25.41 | GuillaumeCharron | APP_v5.J.xlsb | modImport:GL_Trans_Import_All
2025-01-06 18:08:25.70 | GuillaumeCharron | APP_v5.J.xlsb | modImport:GL_Trans_Import_All = '0,2969 secondes'

2025-01-06 18:08:25.73 | GuillaumeCharron | APP_v5.J.xlsb | modImport:Fournisseur_List_Import_All
2025-01-06 18:08:25.84 | GuillaumeCharron | APP_v5.J.xlsb | modImport:Fournisseur_List_Import_All = '0,1211 secondes'

2025-01-06 18:08:25.88 | GuillaumeCharron | APP_v5.J.xlsb | modDev_Utils:SetTabOrder(wshDEB_Saisie)
2025-01-06 18:08:25.93 | GuillaumeCharron | APP_v5.J.xlsb | modDev_Utils:SetTabOrder = '0,0508 secondes'

2025-01-06 18:08:25.95 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells
2025-01-06 18:08:25.98 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells = '0,0391 secondes'

2025-01-06 18:08:26.01 | GuillaumeCharron | APP_v5.J.xlsb | wshDEB_Saisie:Worksheet_Activate = '1,0156 secondes'

2025-01-06 18:08:51.85 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Frais de communications
2025-01-06 18:08:51.88 | GuillaumeCharron | APP_v5.J.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 5070
2025-01-06 18:08:51.90 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description = '0,0547 secondes'

2025-01-06 18:08:56.11 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Saisie_Update
2025-01-06 18:08:56.16 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Fourn_Name - Glomero
2025-01-06 18:08:56.20 | GuillaumeCharron | APP_v5.J.xlsb | modFunctions:Fn_GetID_From_Fourn_Name - 26 = '0,0430 secondes'

2025-01-06 18:08:56.24 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB
2025-01-06 18:08:56.59 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_To_DB = '0,3555 secondes'

2025-01-06 18:08:56.63 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally
2025-01-06 18:08:56.77 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally = '0,1523 secondes'

2025-01-06 18:08:56.82 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation
2025-01-06 18:08:56.84 | GuillaumeCharron | APP_v5.J.xlsb | modGL_Posting:GL_Posting_To_DB
2025-01-06 18:08:57.22 | GuillaumeCharron | APP_v5.J.xlsb | modGL_Posting:GL_Posting_To_DB = '0,3906 secondes'

2025-01-06 18:08:57.27 | GuillaumeCharron | APP_v5.J.xlsb | modGL_Posting:GL_Posting_Locally
2025-01-06 18:08:57.54 | GuillaumeCharron | APP_v5.J.xlsb | modGL_Posting:GL_Posting_Locally = '0,2773 secondes'

2025-01-06 18:08:57.58 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Saisie_GL_Posting_Preparation = '0,7617 secondes'

2025-01-06 18:08:59.23 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells
2025-01-06 18:08:59.29 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells = '0,0586 secondes'

2025-01-06 18:08:59.32 | GuillaumeCharron | APP_v5.J.xlsb | modDEB_Saisie:DEB_Saisie_Update = '3,2227 secondes'

2025-01-06 18:15:10.01 | GuillaumeCharron | APP_v5.J.xlsb | wshENC_Saisie:Worksheet_Activate
2025-01-06 18:15:10.03 | GuillaumeCharron | APP_v5.J.xlsb | modImport:Client_List_Import_All
2025-01-06 18:15:10.98 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ResizeTable
2025-01-06 18:15:11.01 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ResizeTable = '0,0312 secondes'

2025-01-06 18:15:11.02 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ApplyFormatting
2025-01-06 18:15:11.05 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ApplyFormatting = '0,0312 secondes'

2025-01-06 18:15:11.13 | GuillaumeCharron | APP_v5.J.xlsb | modImport:Client_List_Import_All = '1,0938 secondes'

2025-01-06 18:15:11.14 | GuillaumeCharron | APP_v5.J.xlsb | modImport:FAC_Comptes_Clients_Import_All
2025-01-06 18:15:11.97 | GuillaumeCharron | APP_v5.J.xlsb | modImport:FAC_Comptes_Clients_Import_All = '0,8281 secondes'

2025-01-06 18:15:11.99 | GuillaumeCharron | APP_v5.J.xlsb | modImport:FAC_Détails_Import_All
2025-01-06 18:15:13.85 | GuillaumeCharron | APP_v5.J.xlsb | modImport:FAC_Détails_Import_All = '1,8672 secondes'

2025-01-06 18:15:13.88 | GuillaumeCharron | APP_v5.J.xlsb | modImport:FAC_Entête_Import_All
2025-01-06 18:15:14.47 | GuillaumeCharron | APP_v5.J.xlsb | modImport:FAC_Entête_Import_All = '0,5938 secondes'

2025-01-06 18:15:14.50 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ENC_Détails_Import_All
2025-01-06 18:15:15.08 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ENC_Détails_Import_All = '0,5938 secondes'

2025-01-06 18:15:15.10 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ENC_Entête_Import_All
2025-01-06 18:15:15.64 | GuillaumeCharron | APP_v5.J.xlsb | modImport:ENC_Entête_Import_All = '0,5469 secondes'

2025-01-06 18:15:15.66 | GuillaumeCharron | APP_v5.J.xlsb | modImport:GL_Trans_Import_All
