2024-11-10 06:53:47.71 | Guillaume | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-11 08:03:45.18 | vgervais | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2324 |  | 31
2024-11-11 08:03:45.42 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0,6172 sec. | 31

2024-11-11 08:03:45.46 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-11 08:03:45.52 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0,0625 sec. | 31

2024-11-11 08:03:45.55 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/2024-11-11 |  | 31
2024-11-11 08:03:45.62 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0,0703 sec. | 31

2024-11-11 08:03:45.66 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-11 08:03:45.70 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-11 08:03:45.73 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-11 08:03:45.96 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2266 sec. | 31

2024-11-11 08:03:45.99 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-11 08:03:46.13 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1387 sec. | 31

2024-11-11 08:03:46.16 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,4609 sec. | 31

2024-11-11 08:03:46.20 | vgervais | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-11 08:03:46.28 | vgervais | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0,0859 sec. | 31

2024-11-11 08:03:46.36 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 0,6992 sec. | 31

2024-11-11 08:03:46.39 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-11 08:03:46.42 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-11 08:03:46.63 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0,2168 sec. | 31

2024-11-11 08:03:46.67 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-11 08:03:46.80 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,1406 sec. | 31

2024-11-11 08:03:46.84 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,4531 sec. | 31

2024-11-11 08:03:46.87 | vgervais | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 2,0957 sec. | 31

2024-11-11 08:03:46.90 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 2,1621 sec. | 31

2024-11-11 08:05:32.60 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-11 08:05:32.72 | GuillaumeCharron | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate | 0,1191 sec. | 31

2024-11-11 08:05:33.60 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-11 08:05:33.63 | GuillaumeCharron | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0,0371 sec. | 31

2024-11-11 08:05:35.70 | GuillaumeCharron | APP_v5.D.1.xlsb | wshENC_Saisie:Worksheet_Activate |  | 31
2024-11-11 08:05:35.72 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-11 08:05:36.20 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-11 08:05:36.26 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-11 08:05:36.37 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 0,6523 sec. | 31

2024-11-11 08:05:36.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-11 08:05:36.68 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,2891 sec. | 31

2024-11-11 08:05:36.70 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-11 08:05:37.27 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Détails_Import_All | 0,5703 sec. | 31

2024-11-11 08:05:37.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-11 08:05:37.48 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-11 08:05:37.53 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-11 08:05:37.62 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Entête_Import_All | 0,3359 sec. | 31

2024-11-11 08:05:37.64 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:ENC_Détails_Import_All |  | 31
2024-11-11 08:05:37.91 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:ENC_Détails_Import_All | 0,2695 sec. | 31

2024-11-11 08:05:37.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:ENC_Entête_Import_All |  | 31
2024-11-11 08:05:38.18 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:ENC_Entête_Import_All | 0,2461 sec. | 31

2024-11-11 08:05:38.20 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-11 08:05:38.85 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 0,6582 sec. | 31

2024-11-11 08:05:38.96 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder(wshENC_Saisie) |  | 31
2024-11-11 08:05:39.13 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder | 0,1660 sec. | 31

2024-11-11 08:05:39.21 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 11 parsedDate='11/11/24' |  | 31
2024-11-11 08:05:39.29 | GuillaumeCharron | APP_v5.D.1.xlsb | wshDEB_Saisie:Worksheet_Activate | 3,5938 sec. | 31

2024-11-11 08:05:45.30 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Gestion Proped Inc. [Louis Villeneuve] |  | 31
2024-11-11 08:05:45.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1624 | 0,0391 sec. | 31

2024-11-11 08:05:45.41 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Load_OS_Invoices |  | 31
2024-11-11 08:05:46.39 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Saisie_Add_Check_Boxes |  | 31
2024-11-11 08:05:46.45 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Saisie_Add_Check_Boxes | 0,0586 sec. | 31

2024-11-11 08:05:46.47 | GuillaumeCharron | APP_v5.D.1.xlsb | modFAC_Enc:Encaissement_Load_Open_Invoices | 1,0547 sec. | 31

2024-11-11 08:05:56.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Update |  | 31
2024-11-11 08:05:56.90 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Entete |  | 31
2024-11-11 08:05:57.14 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Entete | 0,2383 sec. | 31

2024-11-11 08:05:57.16 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally |  | 31
2024-11-11 08:05:57.59 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally | 0,4277 sec. | 31

2024-11-11 08:05:57.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 31
2024-11-11 08:05:57.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details | 0,1875 sec. | 31

2024-11-11 08:05:57.81 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 31
2024-11-11 08:05:58.14 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details | 0,3262 sec. | 31

2024-11-11 08:05:58.16 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 31
2024-11-11 08:05:58.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details | 0,1816 sec. | 31

2024-11-11 08:05:58.36 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 31
2024-11-11 08:05:58.52 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details | 0,1602 sec. | 31

2024-11-11 08:05:58.54 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_DB |  | 31
2024-11-11 08:05:58.84 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_DB | 0,3105 sec. | 31

2024-11-11 08:05:58.86 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_Locally |  | 31
2024-11-11 08:05:59.87 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_Locally | 1,0059 sec. | 31

2024-11-11 08:06:01.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modEnc_Saisie:Encaissement_Add_New |  | 31
2024-11-11 08:06:01.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells |  | 31
2024-11-11 08:06:02.25 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells | 0,4629 sec. | 31

2024-11-11 08:06:02.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modEnc_Saisie:Encaissement_Add_New | 0,5098 sec. | 31

2024-11-11 08:06:02.30 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Update | 5,4238 sec. | 31

2024-11-11 08:06:05.47 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Gestion Proped Inc. [Louis Villeneuve] |  | 31
2024-11-11 08:06:05.49 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1624 | 0,0215 sec. | 31

2024-11-11 08:06:05.57 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Load_OS_Invoices |  | 31
2024-11-11 08:06:06.54 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Saisie_Add_Check_Boxes |  | 31
2024-11-11 08:06:06.59 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Saisie_Add_Check_Boxes | 0,0430 sec. | 31

2024-11-11 08:06:06.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modFAC_Enc:Encaissement_Load_Open_Invoices | 1,0391 sec. | 31

2024-11-11 08:06:10.69 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 11 parsedDate='11/11/24' |  | 31
2024-11-11 08:06:17.95 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Update |  | 31
2024-11-11 08:06:17.97 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Entete |  | 31
2024-11-11 08:06:18.21 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Entete | 0,2422 sec. | 31

2024-11-11 08:06:18.23 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally |  | 31
2024-11-11 08:06:18.66 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally | 0,4258 sec. | 31

2024-11-11 08:06:18.68 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 31
2024-11-11 08:06:18.87 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details | 0,1875 sec. | 31

2024-11-11 08:06:18.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 31
2024-11-11 08:06:19.21 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details | 0,3262 sec. | 31

2024-11-11 08:06:19.23 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 31
2024-11-11 08:06:19.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details | 0,1973 sec. | 31

2024-11-11 08:06:19.45 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 31
2024-11-11 08:06:19.67 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details | 0,2285 sec. | 31

2024-11-11 08:06:19.68 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_DB |  | 31
2024-11-11 08:06:19.97 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_DB | 0,2910 sec. | 31

2024-11-11 08:06:19.99 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_Locally |  | 31
2024-11-11 08:06:21.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_Locally | 1,0195 sec. | 31

2024-11-11 08:06:22.28 | GuillaumeCharron | APP_v5.D.1.xlsb | modEnc_Saisie:Encaissement_Add_New |  | 31
2024-11-11 08:06:22.29 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells |  | 31
2024-11-11 08:06:22.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells | 0,4785 sec. | 31

2024-11-11 08:06:22.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modEnc_Saisie:Encaissement_Add_New | 0,5195 sec. | 31

2024-11-11 08:06:22.82 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Update | 4,8691 sec. | 31

2024-11-11 08:06:23.43 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu |  | 31
2024-11-11 08:06:23.45 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells |  | 31
2024-11-11 08:06:23.90 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells | 0,4453 sec. | 31

2024-11-11 08:06:23.93 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Back_To_FAC_Menu | 0,5020 sec. | 31

2024-11-11 08:06:25.61 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_EJ:Worksheet_Activate |  | 31
2024-11-11 08:06:25.63 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-11 08:06:26.38 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 0,7500 sec. | 31

2024-11-11 08:06:26.40 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_EJ_Auto_Import_All |  | 31
2024-11-11 08:06:26.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary |  | 31
2024-11-11 08:06:27.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:GL_EJ_Auto_Build_Summary | 0,9492 sec. | 31

2024-11-11 08:06:27.65 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_EJ_Auto_Import_All | 1,2480 sec. | 31

2024-11-11 08:06:27.67 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:wshGL_EJ_Clear_All_Cells |  | 31
2024-11-11 08:06:27.84 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:wshGL_EJ_Clear_All_Cells | 0,1758 sec. | 31

2024-11-11 08:06:27.94 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ) |  | 31
2024-11-11 08:06:27.99 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder | 0,0488 sec. | 31

2024-11-11 08:06:28.11 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 11 parsedDate='11/11/24' |  | 31
2024-11-11 08:06:28.19 | GuillaumeCharron | APP_v5.D.1.xlsb | wshGL_EJ:Worksheet_Activate | 2,5840 sec. | 31

2024-11-11 08:06:44.02 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Encaisse |  | 31
2024-11-11 08:06:44.04 | GuillaumeCharron | APP_v5.D.1.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000 |  | 31
2024-11-11 08:06:44.06 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | 0,0410 sec. | 31

2024-11-11 08:06:49.20 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Revenus de consultation |  | 31
2024-11-11 08:06:49.22 | GuillaumeCharron | APP_v5.D.1.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 4000 |  | 31
2024-11-11 08:06:49.24 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description | 0,0430 sec. | 31

2024-11-11 08:06:51.73 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:JE_Update |  | 31
2024-11-11 08:06:51.76 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB |  | 31
2024-11-11 08:06:52.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB | 0,2910 sec. | 31

2024-11-11 08:06:52.07 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally |  | 31
2024-11-11 08:06:53.17 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally | 1,1016 sec. | 31

2024-11-11 08:06:53.26 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:wshGL_EJ_Clear_All_Cells |  | 31
2024-11-11 08:06:53.45 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:wshGL_EJ_Clear_All_Cells | 0,1855 sec. | 31

2024-11-11 08:06:54.64 | GuillaumeCharron | APP_v5.D.1.xlsb | modGL_EJ:JE_Update | 2,9102 sec. | 31

2024-11-11 08:07:03.84 | GuillaumeCharron | APP_v5.D.1.xlsb | wshENC_Saisie:Worksheet_Activate |  | 31
2024-11-11 08:07:03.86 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-11 08:07:04.33 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-11 08:07:04.39 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-11 08:07:04.48 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 0,6211 sec. | 31

2024-11-11 08:07:04.50 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-11 08:07:04.80 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,3027 sec. | 31

2024-11-11 08:07:04.83 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-11 08:07:05.42 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Détails_Import_All | 0,5918 sec. | 31

2024-11-11 08:07:05.44 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-11 08:07:05.63 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-11 08:07:05.69 | GuillaumeCharron | APP_v5.D.1.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-11 08:07:05.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:FAC_Entête_Import_All | 0,3320 sec. | 31

2024-11-11 08:07:05.79 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:ENC_Détails_Import_All |  | 31
2024-11-11 08:07:06.06 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:ENC_Détails_Import_All | 0,2754 sec. | 31

2024-11-11 08:07:06.09 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:ENC_Entête_Import_All |  | 31
2024-11-11 08:07:06.34 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:ENC_Entête_Import_All | 0,2578 sec. | 31

2024-11-11 08:07:06.36 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All |  | 31
2024-11-11 08:07:07.05 | GuillaumeCharron | APP_v5.D.1.xlsb | modImport:GL_Trans_Import_All | 0,6914 sec. | 31

2024-11-11 08:07:07.16 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder(wshENC_Saisie) |  | 31
2024-11-11 08:07:07.33 | GuillaumeCharron | APP_v5.D.1.xlsb | modDev_Utils:SetTabOrder | 0,1699 sec. | 31

2024-11-11 08:07:07.42 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 11 parsedDate='11/11/24' |  | 31
2024-11-11 08:07:07.51 | GuillaumeCharron | APP_v5.D.1.xlsb | wshDEB_Saisie:Worksheet_Activate | 3,6738 sec. | 31

2024-11-11 08:07:10.66 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9064-4857 Québec Inc. [Construction PRP] |  | 31
2024-11-11 08:07:10.68 | GuillaumeCharron | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1595 | 0,0234 sec. | 31

2024-11-11 08:07:10.77 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Load_OS_Invoices |  | 31
2024-11-11 08:07:11.62 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Saisie_Add_Check_Boxes |  | 31
2024-11-11 08:07:11.66 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Saisie_Add_Check_Boxes | 0,0410 sec. | 31

2024-11-11 08:07:11.68 | GuillaumeCharron | APP_v5.D.1.xlsb | modFAC_Enc:Encaissement_Load_Open_Invoices | 0,9121 sec. | 31

2024-11-11 08:07:20.61 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Update |  | 31
2024-11-11 08:07:20.64 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Entete |  | 31
2024-11-11 08:07:20.86 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Entete | 0,2207 sec. | 31

2024-11-11 08:07:20.88 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally |  | 31
2024-11-11 08:07:21.35 | GuillaumeCharron | APP_v5.D.1.xlsb | modDEB_Saisie:DEB_Trans_Add_Record_Locally | 0,4785 sec. | 31

2024-11-11 08:07:21.37 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 31
2024-11-11 08:07:21.55 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details | 0,1855 sec. | 31

2024-11-11 08:07:21.57 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 31
2024-11-11 08:07:21.89 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details | 0,3203 sec. | 31

2024-11-11 08:07:21.91 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details |  | 31
2024-11-11 08:07:22.10 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_DB_Details | 0,1895 sec. | 31

2024-11-11 08:07:22.11 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details |  | 31
2024-11-11 08:07:22.33 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Add_Locally_Details | 0,2168 sec. | 31

2024-11-11 08:07:22.35 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_DB |  | 31
2024-11-11 08:07:22.63 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_DB | 0,2812 sec. | 31

2024-11-11 08:07:22.65 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_Locally |  | 31
2024-11-11 08:07:23.68 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_GL_Posting_Locally | 1,0371 sec. | 31

2024-11-11 08:07:24.99 | GuillaumeCharron | APP_v5.D.1.xlsb | modEnc_Saisie:Encaissement_Add_New |  | 31
2024-11-11 08:07:25.01 | GuillaumeCharron | APP_v5.D.1.xlsb | modENC_Saisie:ENC_Clear_Cells |  | 31
