2025-01-13 12:16:33.97 | vgervais | APP_v5.M.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-13 17:19:34.09 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-13 17:19:34.14 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-13 17:19:34.29 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1602 secondes'

2025-01-13 17:19:34.34 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-13 17:19:34.54 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,2070 secondes'

2025-01-13 17:19:34.59 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,5156 secondes'

2025-01-13 17:19:34.64 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-13 17:19:34.79 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1562 secondes'

2025-01-13 17:19:34.84 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables
2025-01-13 17:19:34.94 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables *** = '0,1016 secondes'

2025-01-13 17:19:34.99 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,9609 secondes'

2025-01-13 17:19:35.24 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13 *** = '1,2852 secondes'

2025-01-13 17:19:35.30 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '2,8047 secondes'

2025-01-13 17:19:35.35 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click *** = '2,9141 secondes'

2025-01-13 17:19:49.00 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Acier Altitube Inc. [Philippe Robillard]]
2025-01-13 17:19:50.06 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - Acier Altitube Inc. [Philippe Robillard]
2025-01-13 17:19:50.12 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1350 *** = '0,0664 secondes'

2025-01-13 17:19:50.17 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,1797 secondes'

2025-01-13 17:19:53.05 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[NI de Gestion Rophi
]
2025-01-13 17:19:53.10 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0586 secondes'

2025-01-13 17:19:55.00 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.5]
2025-01-13 17:19:55.08 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0820 secondes'

2025-01-13 17:19:55.14 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2025-01-13 17:19:55.20 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0586 secondes'

2025-01-13 17:19:56.33 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-13 17:19:56.38 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-13 17:19:56.43 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-13 17:19:57.32 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,9023 secondes'

2025-01-13 17:19:57.37 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-13 17:19:57.48 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,1211 secondes'

2025-01-13 17:19:57.54 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-13
2025-01-13 17:19:57.68 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1523 secondes'

2025-01-13 17:19:57.73 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13
2025-01-13 17:19:57.79 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-13 17:19:57.84 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-13 17:19:57.89 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-13 17:19:58.03 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1445 secondes'

2025-01-13 17:19:58.08 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-13 17:19:58.29 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,2227 secondes'

2025-01-13 17:19:58.35 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,5234 secondes'

2025-01-13 17:19:58.40 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-13 17:19:58.56 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1641 secondes'

2025-01-13 17:19:58.61 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables
2025-01-13 17:19:58.70 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables *** = '0,0977 secondes'

2025-01-13 17:19:58.74 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,9648 secondes'

2025-01-13 17:19:58.97 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13 *** = '1,2500 secondes'

2025-01-13 17:19:59.02 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '2,6406 secondes'

2025-01-13 17:19:59.06 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click *** = '2,7383 secondes'

2025-01-13 17:20:13.34 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Carlos]
2025-01-13 17:20:13.41 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - Carlos
2025-01-13 17:20:13.47 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - 261 *** = '0,0664 secondes'

2025-01-13 17:20:13.52 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,1836 secondes'

2025-01-13 17:20:13.59 | User | APP_v5.M.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2025-01-13 17:20:13.69 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - Empire Pro Inc. [Carlos Luperdigas]
2025-01-13 17:20:13.74 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1751 *** = '0,0547 secondes'

2025-01-13 17:20:13.79 | User | APP_v5.M.xlsb | ufSaisieHeures:lstboxNomClient_DblClick *** = '0,2031 secondes'

2025-01-13 17:20:13.87 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Empire Pro Inc. [Carlos Luperdigas]]
2025-01-13 17:20:13.92 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - Empire Pro Inc. [Carlos Luperdigas]
2025-01-13 17:20:13.97 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1751 *** = '0,0625 secondes'

2025-01-13 17:20:14.03 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,1680 secondes'

2025-01-13 17:20:22.53 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Roulement
]
2025-01-13 17:20:22.59 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0742 secondes'

2025-01-13 17:20:24.27 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.25]
2025-01-13 17:20:24.36 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0938 secondes'

2025-01-13 17:20:24.42 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit[1,25]
2025-01-13 17:20:24.47 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0586 secondes'

2025-01-13 17:20:25.60 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-13 17:20:25.65 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-13 17:20:25.70 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-13 17:20:26.54 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,8477 secondes'

2025-01-13 17:20:26.59 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-13 17:20:26.72 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,1367 secondes'

2025-01-13 17:20:26.77 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-13
2025-01-13 17:20:26.92 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1602 secondes'

2025-01-13 17:20:26.97 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13
2025-01-13 17:20:27.05 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-13 17:20:27.11 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-13 17:20:27.18 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-13 17:20:27.34 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1680 secondes'

2025-01-13 17:20:27.39 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-13 17:20:27.57 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1914 secondes'

2025-01-13 17:20:27.62 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,5234 secondes'

2025-01-13 17:20:27.67 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-13 17:20:27.84 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1797 secondes'

2025-01-13 17:20:27.89 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables
2025-01-13 17:20:27.98 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables *** = '0,1016 secondes'

2025-01-13 17:20:28.04 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,9922 secondes'

2025-01-13 17:20:28.29 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13 *** = '1,3242 secondes'

2025-01-13 17:20:28.35 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '2,7070 secondes'

2025-01-13 17:20:28.40 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click *** = '2,8047 secondes'

2025-01-13 17:20:47.89 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Acier Altitube Inc. [Philippe Robillard]]
2025-01-13 17:20:47.96 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - Acier Altitube Inc. [Philippe Robillard]
2025-01-13 17:20:48.01 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1350 *** = '0,0547 secondes'

2025-01-13 17:20:48.06 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,2266 secondes'

2025-01-13 17:20:50.93 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Roulement étape 8 - roulement + contact client pour informations
]
2025-01-13 17:20:51.00 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0781 secondes'

2025-01-13 17:20:54.25 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.5]
2025-01-13 17:20:54.32 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0781 secondes'

2025-01-13 17:20:54.38 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit[1,50]
2025-01-13 17:20:54.43 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0586 secondes'

2025-01-13 17:20:55.66 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-13 17:20:55.71 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-13 17:20:55.75 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-13 17:20:56.61 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,8594 secondes'

2025-01-13 17:20:56.65 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-13 17:20:56.77 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,1211 secondes'

2025-01-13 17:20:56.81 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-13
2025-01-13 17:20:56.95 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1523 secondes'

2025-01-13 17:20:57.00 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13
2025-01-13 17:20:57.07 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-13 17:20:57.12 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-13 17:20:57.17 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-13 17:20:57.32 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1562 secondes'

2025-01-13 17:20:57.37 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-13 17:20:57.55 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1875 secondes'

2025-01-13 17:20:57.62 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,5234 secondes'

2025-01-13 17:20:57.68 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-13 17:20:57.86 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1797 secondes'

2025-01-13 17:20:57.92 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables
2025-01-13 17:20:58.01 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables *** = '0,0977 secondes'

2025-01-13 17:20:58.05 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,9961 secondes'

2025-01-13 17:20:58.28 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13 *** = '1,2852 secondes'

2025-01-13 17:20:58.33 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '2,6328 secondes'

2025-01-13 17:20:58.38 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click *** = '2,7344 secondes'

2025-01-13 17:21:12.80 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Arthur Malouin Ltée [Yvan Malouin]]
2025-01-13 17:21:12.88 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - Arthur Malouin Ltée [Yvan Malouin]
2025-01-13 17:21:12.95 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1051 *** = '0,0703 secondes'

2025-01-13 17:21:13.02 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,2305 secondes'

2025-01-13 17:21:16.45 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Discussion avec Joannie Huot pour le système comptable et fin d'année + T4A,sommaire relevé 1 etc
]
2025-01-13 17:21:16.51 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0625 secondes'

2025-01-13 17:21:17.95 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.5]
2025-01-13 17:21:18.02 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0742 secondes'

2025-01-13 17:21:18.08 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2025-01-13 17:21:18.14 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0703 secondes'

2025-01-13 17:21:19.21 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-13 17:21:19.27 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-13 17:21:19.32 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-13 17:21:20.16 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,8516 secondes'

2025-01-13 17:21:20.21 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-13 17:21:20.32 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,1211 secondes'

2025-01-13 17:21:20.38 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-13
2025-01-13 17:21:20.53 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1641 secondes'

2025-01-13 17:21:20.58 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13
2025-01-13 17:21:20.65 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-13 17:21:20.70 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-13 17:21:20.75 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-13 17:21:20.89 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1484 secondes'

2025-01-13 17:21:20.95 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-13 17:21:21.15 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,2109 secondes'

2025-01-13 17:21:21.20 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,5078 secondes'

2025-01-13 17:21:21.25 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-13 17:21:21.43 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1797 secondes'

2025-01-13 17:21:21.48 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables
2025-01-13 17:21:21.59 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables *** = '0,1211 secondes'

2025-01-13 17:21:21.64 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,9961 secondes'

2025-01-13 17:21:21.92 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13 *** = '1,3594 secondes'

2025-01-13 17:21:21.98 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '2,7227 secondes'

2025-01-13 17:21:22.03 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click *** = '2,8203 secondes'

2025-01-13 17:21:33.69 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Roulement étape 10 - roulement
]
2025-01-13 17:21:33.76 | User | APP_v5.M.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0781 secondes'

2025-01-13 17:21:36.96 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Acier]
2025-01-13 17:21:37.02 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - Acier
2025-01-13 17:21:37.07 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1350 *** = '0,0586 secondes'

2025-01-13 17:21:37.12 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,1602 secondes'

2025-01-13 17:21:37.18 | User | APP_v5.M.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2025-01-13 17:21:37.28 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - Acier Altitube Inc. [Philippe Robillard]
2025-01-13 17:21:37.32 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1350 *** = '0,0547 secondes'

2025-01-13 17:21:37.38 | User | APP_v5.M.xlsb | ufSaisieHeures:lstboxNomClient_DblClick *** = '0,2031 secondes'

2025-01-13 17:21:37.45 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Acier Altitube Inc. [Philippe Robillard]]
2025-01-13 17:21:37.50 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - Acier Altitube Inc. [Philippe Robillard]
2025-01-13 17:21:37.55 | User | APP_v5.M.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1350 *** = '0,0586 secondes'

2025-01-13 17:21:37.60 | User | APP_v5.M.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,1641 secondes'

2025-01-13 17:21:41.25 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1]
2025-01-13 17:21:41.31 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0742 secondes'

2025-01-13 17:21:41.38 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit[1,00]
2025-01-13 17:21:41.43 | User | APP_v5.M.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0547 secondes'

2025-01-13 17:21:42.66 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-13 17:21:42.71 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-13 17:21:42.77 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-13 17:21:43.62 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,8555 secondes'

2025-01-13 17:21:43.66 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-13 17:21:43.78 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,1250 secondes'

2025-01-13 17:21:43.83 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2025-01-13
2025-01-13 17:21:43.98 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,1602 secondes'

2025-01-13 17:21:44.04 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13
2025-01-13 17:21:44.10 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-13 17:21:44.15 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-13 17:21:44.20 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-13 17:21:44.34 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1445 secondes'

2025-01-13 17:21:44.41 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-13 17:21:44.60 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1992 secondes'

2025-01-13 17:21:44.65 | User | APP_v5.M.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,5117 secondes'

2025-01-13 17:21:44.70 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-13 17:21:44.89 | User | APP_v5.M.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2109 secondes'

2025-01-13 17:21:44.96 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables
2025-01-13 17:21:45.05 | User | APP_v5.M.xlsb | modAppli:UpdatePivotTables *** = '0,0977 secondes'

2025-01-13 17:21:45.10 | User | APP_v5.M.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1,0078 secondes'

2025-01-13 17:21:45.34 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2025-01-13 *** = '1,3086 secondes'

2025-01-13 17:21:45.38 | User | APP_v5.M.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '2,6758 secondes'

2025-01-13 17:21:45.43 | User | APP_v5.M.xlsb | ufSaisieHeures:cmdAdd_Click *** = '2,7773 secondes'

2025-01-13 17:22:03.42 | User | APP_v5.M.xlsb | ufSaisieHeures:UserForm_Terminate
2025-01-13 17:22:03.61 | User | APP_v5.M.xlsb | modMenu:Hide_All_Worksheets_Except_Menu
2025-01-13 17:22:03.67 | User | APP_v5.M.xlsb | modMenu:Hide_All_Worksheets_Except_Menu *** = '0,0625 secondes'

2025-01-13 17:22:03.72 | User | APP_v5.M.xlsb | ufSaisieHeures:UserForm_Terminate *** = '0,3086 secondes'

2025-01-13 17:22:05.83 | User | APP_v5.M.xlsb | modMenu:SauvegarderEtSortirApplication
2025-01-13 17:22:07.34 | User | APP_v5.M.xlsb | modMenu:Delete_User_Active_File
2025-01-13 17:22:07.46 | User | APP_v5.M.xlsb | modMenu:Delete_User_Active_File *** = '0,1367 secondes'

2025-01-13 17:22:07.53 | User | APP_v5.M.xlsb | ***** Session terminée NORMALEMENT (modMenu:SauvegarderEtSortirApplication) *****

2025-01-13 17:34:58.19 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:menuTEC_Click
2025-01-13 17:34:58.25 | GuillaumeCharron | APP_v5.M.xlsb | modMenu:menuTEC_Click *** = '0,0664 secondes'

